animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50815005,,2315005,508,2024-04-15 00:14:07,692,0,83000,375
50815918,,2315918,508,2024-04-15 01:04:56,448,0,75500,384
50815981,,2315981,508,2024-04-15 01:14:26,1579,0,98000,1208
50815996,,2315996,508,2024-04-15 02:24:16,846,0,77500,498
50815699,,2315699,508,2024-04-15 02:38:30,1130,0,83000,892
50815008,,2315008,508,2024-04-15 02:57:47,882,0,72000,826
50815971,,2315971,508,2024-04-15 03:33:30,868,0,83500,707
50815479,,2315479,508,2024-04-15 03:49:59,1512,0,92500,945
50815005,,2315005,508,2024-04-15 04:15:15,1252,0,83000,748
50815099,,2315099,508,2024-04-15 04:36:15,994,0,84500,885
50814706,,2314706,508,2024-04-15 04:59:42,393,0,81000,322
50815042,,2315042,508,2024-04-15 05:22:32,860,0,79000,604
50815918,,2315918,508,2024-04-15 06:08:21,1322,0,74000,1277
50815697,,2315697,508,2024-04-15 06:30:35,949,0,90000,893
50815956,,2315956,508,2024-04-15 06:46:35,1007,0,82500,854
50815971,,2315971,508,2024-04-15 07:07:39,608,0,84500,507
50815996,,2315996,508,2024-04-15 07:18:50,887,0,78000,535
50815981,,2315981,508,2024-04-15 08:09:46,1208,0,98500,990
50815479,,2315479,508,2024-04-15 08:30:02,1039,0,92500,687
50814706,,2314706,508,2024-04-15 08:48:04,324,0,80500,246
50815008,,2315008,508,2024-04-15 08:55:30,802,0,72000,682
50815042,,2315042,508,2024-04-15 09:21:32,638,0,79000,443
50815996,,2315996,508,2024-04-15 09:39:04,207,0,78000,41
50815090,,2315090,508,2024-04-15 09:43:02,1599,0,88000,1376
50815697,,2315697,508,2024-04-15 10:10:20,787,0,91000,799
50815699,,2315699,508,2024-04-15 10:25:29,1173,0,82000,864
50815956,,2315956,508,2024-04-15 11:31:07,692,0,84500,462
50815956,,2315956,508,2024-04-15 11:45:21,403,0,84500,304
50815099,,2315099,508,2024-04-15 11:52:23,1035,0,84500,968
50815996,,2315996,508,2024-04-15 12:09:41,1180,0,78000,758
50815042,,2315042,508,2024-04-15 12:29:25,654,0,79500,484
50814706,,2314706,508,2024-04-15 12:40:50,1111,0,79500,838
50815479,,2315479,508,2024-04-15 12:59:29,1300,0,92500,854
50815005,,2315005,508,2024-04-15 13:21:13,1382,0,82000,773
50815981,,2315981,508,2024-04-15 13:44:19,1472,0,98000,971
50815008,,2315008,508,2024-04-15 14:10:41,1000,0,71500,821
50815971,,2315971,508,2024-04-15 14:28:47,66,0,82500,21
50815090,,2315090,508,2024-04-15 14:30:09,511,0,90000,400
50815918,,2315918,508,2024-04-15 14:39:03,1813,0,74500,1243
50815697,,2315697,508,2024-04-15 15:09:36,1159,0,91000,860
50815099,,2315099,508,2024-04-15 15:29:31,538,0,85500,451
50815479,,2315479,508,2024-04-15 15:38:37,84,0,92000,13
50815042,,2315042,508,2024-04-15 15:40:22,138,0,79000,18
50814706,,2314706,508,2024-04-15 15:42:52,267,0,81500,179
50815996,,2315996,508,2024-04-15 15:48:22,228,0,78000,127
50815699,,2315699,508,2024-04-15 15:52:14,1124,0,82500,519
50815005,,2315005,508,2024-04-15 16:11:10,943,0,83000,339
50815042,,2315042,508,2024-04-15 16:27:01,874,0,79000,532
50814706,,2314706,508,2024-04-15 16:41:43,366,0,80000,262
50815479,,2315479,508,2024-04-15 16:48:01,1441,0,92500,900
50815090,,2315090,508,2024-04-15 17:12:26,1688,0,89500,1622
50815971,,2315971,508,2024-04-15 17:40:46,1509,0,82500,1297
50815697,,2315697,508,2024-04-15 18:06:03,822,0,93000,840
50815981,,2315981,508,2024-04-15 18:19:53,1497,0,98500,1311
50815099,,2315099,508,2024-04-15 18:45:06,637,0,86000,533
50814706,,2314706,508,2024-04-15 18:57:45,373,0,81500,325
50815005,,2315005,508,2024-04-15 19:04:09,353,0,83500,138
50815005,,2315005,508,2024-04-15 19:15:21,602,0,83500,378
50815956,,2315956,508,2024-04-15 19:25:43,857,0,83500,456
50815008,,2315008,508,2024-04-15 19:42:02,837,0,72500,725
50815479,,2315479,508,2024-04-15 19:59:44,729,0,94000,445
50815699,,2315699,508,2024-04-15 20:12:05,836,0,83500,566
50815996,,2315996,508,2024-04-15 20:52:15,1324,0,78500,770
50815042,,2315042,508,2024-04-15 21:50:28,786,0,80000,513
50815971,,2315971,508,2024-04-15 22:14:07,444,0,84000,368
50815005,,2315005,508,2024-04-15 22:21:50,86,0,83500,48
50815005,,2315005,508,2024-04-15 22:25:17,553,0,84000,328
50815918,,2315918,508,2024-04-15 23:11:11,542,0,76500,504
50815956,,2315956,508,2024-04-15 23:22:15,498,0,84000,361
50815479,,2315479,508,2024-04-15 23:30:49,607,0,93000,107
50815479,,2315479,508,2024-04-15 23:42:58,658,0,93500,372
50814706,,2314706,508,2024-04-15 23:54:00,534,0,80000,84
