animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51413901,,2313901,514,2024-04-11 00:51:06,404,0,67500,292
51413100,,2313100,514,2024-04-11 00:59:32,472,0,66500,321
51411878,,2311878,514,2024-04-11 01:31:37,775,0,69500,670
51413947,,2313947,514,2024-04-11 01:44:32,359,0,85000,357
51413866,,2313866,514,2024-04-11 01:58:29,57,0,72000,27
51415650,,2315650,514,2024-04-11 02:01:59,200,0,86000,172
51413901,,2313901,514,2024-04-11 02:28:30,550,0,67500,393
51414768,,2314768,514,2024-04-11 02:46:30,671,0,75000,295
51415654,,2315654,514,2024-04-11 04:19:25,538,0,67000,396
51414974,,2314974,514,2024-04-11 05:07:16,656,0,80500,489
51413866,,2313866,514,2024-04-11 05:18:31,625,0,71500,470
51413780,,2313780,514,2024-04-11 05:29:04,1100,0,79500,1099
51413947,,2313947,514,2024-04-11 06:02:44,500,0,84000,503
51415654,,2315654,514,2024-04-11 06:23:17,114,0,67500,66
51415691,,2315691,514,2024-04-11 06:31:25,608,0,78000,445
51415498,,2315498,514,2024-04-11 07:02:56,1507,0,67000,722
51415650,,2315650,514,2024-04-11 07:28:11,642,0,85500,702
51414768,,2314768,514,2024-04-11 07:39:05,64,0,75000,22
51414928,,2314928,514,2024-04-11 07:40:09,1245,0,72000,838
51414768,,2314768,514,2024-04-11 08:01:33,875,0,74500,444
51413100,,2313100,514,2024-04-11 08:17:07,933,0,65000,685
51413947,,2313947,514,2024-04-11 08:33:08,802,0,84000,919
51415691,,2315691,514,2024-04-11 08:46:53,803,0,78000,765
51413901,,2313901,514,2024-04-11 09:00:40,839,0,67500,515
51414974,,2314974,514,2024-04-11 09:17:12,909,0,80000,760
51413809,,2313809,514,2024-04-11 09:40:08,1228,0,64000,910
51411878,,2311878,514,2024-04-11 10:00:45,630,0,69500,576
51413866,,2313866,514,2024-04-11 10:17:41,112,0,71000,61
51413969,,2313969,514,2024-04-11 10:25:15,61,0,62500,0
51413866,,2313866,514,2024-04-11 10:26:20,466,0,71000,477
51413969,,2313969,514,2024-04-11 10:36:04,398,0,63500,0
51414768,,2314768,514,2024-04-11 10:42:58,866,0,75000,412
51415654,,2315654,514,2024-04-11 10:57:28,767,0,66000,553
51413969,,2313969,514,2024-04-11 11:15:57,272,0,63500,2
51413969,,2313969,514,2024-04-11 11:27:14,423,0,63500,0
51413901,,2313901,514,2024-04-11 11:34:29,198,0,67000,123
51415650,,2315650,514,2024-04-11 11:37:50,743,0,85000,770
51413947,,2313947,514,2024-04-11 11:50:48,536,0,84500,614
51413100,,2313100,514,2024-04-11 11:59:48,534,0,66000,361
51414974,,2314974,514,2024-04-11 12:08:57,718,0,80500,645
51415498,,2315498,514,2024-04-11 12:20:55,1295,0,68000,858
51413969,,2313969,514,2024-04-11 13:02:51,214,0,63000,2
51414928,,2314928,514,2024-04-11 13:09:30,716,0,72500,494
