animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51415654,,2315654,514,2024-03-07 00:05:12,206,0,29000,53
51411878,,2311878,514,2024-03-07 00:10:40,382,0,33500,190
51414974,,2314974,514,2024-03-07 00:37:23,575,0,37000,276
51415691,,2315691,514,2024-03-07 00:47:06,549,0,35000,300
51413780,,2313780,514,2024-03-07 00:56:15,923,0,41000,431
51413100,,2313100,514,2024-03-07 01:11:42,357,0,31500,132
51413901,,2313901,514,2024-03-07 01:18:10,286,0,33500,138
51414656,,2314656,514,2024-03-07 01:37:29,312,0,31500,77
51415654,,2315654,514,2024-03-07 02:07:14,564,0,29000,172
51414656,,2314656,514,2024-03-07 02:18:40,44,0,31500,2
51415498,,2315498,514,2024-03-07 02:19:28,877,0,30500,235
51413947,,2313947,514,2024-03-07 02:34:09,395,0,38000,231
51413969,,2313969,514,2024-03-07 02:40:52,956,0,34000,328
51415650,,2315650,514,2024-03-07 03:18:23,319,0,42500,189
51414768,,2314768,514,2024-03-07 03:23:42,1002,0,67000,310
51413100,,2313100,514,2024-03-07 03:40:27,68,0,31500,15
51413901,,2313901,514,2024-03-07 03:43:36,404,0,33500,181
51415654,,2315654,514,2024-03-07 04:16:58,481,0,29000,153
51414656,,2314656,514,2024-03-07 04:27:01,177,0,31500,29
51411878,,2311878,514,2024-03-07 04:30:02,241,0,33500,108
51415691,,2315691,514,2024-03-07 04:46:01,252,0,35000,152
51413866,,2313866,514,2024-03-07 04:50:20,559,0,33500,269
51415498,,2315498,514,2024-03-07 04:59:47,464,0,30500,90
51414656,,2314656,514,2024-03-07 05:48:18,231,0,31000,18
51414974,,2314974,514,2024-03-07 05:52:56,646,0,37000,289
51414656,,2314656,514,2024-03-07 06:05:44,79,0,31500,3
51413947,,2313947,514,2024-03-07 06:12:45,541,0,38000,311
51414656,,2314656,514,2024-03-07 06:59:06,369,0,31500,134
51415650,,2315650,514,2024-03-07 07:10:56,504,0,41500,285
51415650,,2315650,514,2024-03-07 07:25:45,277,0,42000,158
51415650,,2315650,514,2024-03-07 07:39:43,31,0,42000,4
51415691,,2315691,514,2024-03-07 08:01:08,753,0,35500,412
51411878,,2311878,514,2024-03-07 08:13:53,435,0,33500,184
51414768,,2314768,514,2024-03-07 08:21:16,771,0,37000,226
51413901,,2313901,514,2024-03-07 08:34:15,342,0,33500,154
51415498,,2315498,514,2024-03-07 08:39:57,660,0,31000,262
51414974,,2314974,514,2024-03-07 08:50:57,495,0,37000,233
51414768,,2314768,514,2024-03-07 08:59:47,120,0,37500,32
51413809,,2313809,514,2024-03-07 09:01:59,1276,0,29500,313
51414928,,2314928,514,2024-03-07 09:23:15,606,0,35500,184
51413947,,2313947,514,2024-03-07 09:33:25,222,0,37500,121
51414768,,2314768,514,2024-03-07 09:38:45,31,0,37000,7
51413947,,2313947,514,2024-03-07 09:41:17,217,0,38000,91
51415650,,2315650,514,2024-03-07 09:45:02,392,0,42000,278
51413901,,2313901,514,2024-03-07 09:52:02,6,0,33500,0
51414974,,2314974,514,2024-03-07 09:54:02,25,0,36500,5
51414928,,2314928,514,2024-03-07 09:54:30,254,0,35000,91
51413866,,2313866,514,2024-03-07 09:58:56,132,0,33000,44
51413901,,2313901,514,2024-03-07 10:01:40,65,0,33500,33
51415691,,2315691,514,2024-03-07 10:08:27,264,0,35000,26
51414768,,2314768,514,2024-03-07 10:12:59,441,0,66000,112
51413100,,2313100,514,2024-03-07 10:20:24,305,0,31500,98
51413901,,2313901,514,2024-03-07 10:25:41,73,0,33500,38
51415498,,2315498,514,2024-03-07 10:27:06,640,0,31000,11
51413901,,2313901,514,2024-03-07 10:38:17,207,0,33500,101
51414656,,2314656,514,2024-03-07 10:41:44,550,0,31000,175
51415654,,2315654,514,2024-03-07 10:54:43,1127,0,29000,247
51415498,,2315498,514,2024-03-07 11:13:42,893,0,31000,276
51414974,,2314974,514,2024-03-07 11:32:55,24,0,37500,9
51414656,,2314656,514,2024-03-07 11:36:24,33,0,31000,2
51414974,,2314974,514,2024-03-07 11:37:17,104,0,40750,29
51413780,,2313780,514,2024-03-07 11:39:17,1178,0,29000,569
51413866,,2313866,514,2024-03-07 11:59:27,755,0,33500,340
51411878,,2311878,514,2024-03-07 12:14:04,661,0,33000,217
51413969,,2313969,514,2024-03-07 12:25:21,1430,0,32000,402
