animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51413969,,2313969,514,2024-04-16 00:37:07,1210,0,66500,488
51415654,,2315654,514,2024-04-16 00:59:51,477,0,73500,351
51415498,,2315498,514,2024-04-16 01:20:31,763,0,74000,392
51414928,,2314928,514,2024-04-16 02:38:18,923,0,79500,668
51413100,,2313100,514,2024-04-16 02:53:45,459,0,74500,387
51413901,,2313901,514,2024-04-16 03:01:28,374,0,72500,303
51414768,,2314768,514,2024-04-16 03:10:16,771,0,81000,401
51415654,,2315654,514,2024-04-16 03:23:31,781,0,73500,712
51413809,,2313809,514,2024-04-16 03:42:26,967,0,73000,968
,,,514,2024-04-16 04:32:35,244,0,0,12
51413969,,2313969,514,2024-04-16 05:03:47,1345,0,66500,585
51415691,,2315691,514,2024-04-16 05:26:24,1074,0,83500,869
51413947,,2313947,514,2024-04-16 05:51:14,905,0,90000,1087
51414974,,2314974,514,2024-04-16 06:22:30,594,0,86500,543
51415498,,2315498,514,2024-04-16 06:33:03,1150,0,74500,593
51413780,,2313780,514,2024-04-16 07:05:57,1418,0,85000,885
51413780,,2313780,514,2024-04-16 07:31:37,234,0,81500,2
51411878,,2311878,514,2024-04-16 07:36:06,871,0,74000,772
51413866,,2313866,514,2024-04-16 07:50:49,1139,0,75500,861
51415691,,2315691,514,2024-04-16 08:10:55,613,0,84500,552
51414928,,2314928,514,2024-04-16 09:15:00,930,0,79500,721
51413969,,2313969,514,2024-04-16 09:30:37,897,0,67500,376
51414768,,2314768,514,2024-04-16 09:45:34,953,0,80000,460
51413100,,2313100,514,2024-04-16 10:01:35,941,0,73000,756
51415650,,2315650,514,2024-04-16 10:17:28,456,0,89000,484
51415650,,2315650,514,2024-04-16 10:49:15,152,0,88500,5
51415650,,2315650,514,2024-04-16 10:54:21,645,0,88500,139
51414974,,2314974,514,2024-04-16 11:08:42,923,0,86500,931
51413947,,2313947,514,2024-04-16 11:53:35,912,0,91000,1180
51415498,,2315498,514,2024-04-16 12:08:55,1608,0,75500,1150
51413901,,2313901,514,2024-04-16 12:35:51,214,0,72000,122
51415654,,2315654,514,2024-04-16 12:40:32,893,0,74500,743
51411878,,2311878,514,2024-04-16 12:55:25,812,0,75500,816
51414768,,2314768,514,2024-04-16 13:09:05,1251,0,81500,688
51413809,,2313809,514,2024-04-16 13:34:47,1292,0,72500,1286
51413901,,2313901,514,2024-04-16 13:56:23,110,0,72000,43
51413780,,2313780,514,2024-04-16 13:58:37,976,0,85000,1068
51413969,,2313969,514,2024-04-16 14:15:13,1227,0,67500,591
51413100,,2313100,514,2024-04-16 14:35:48,934,0,74500,841
51415691,,2315691,514,2024-04-16 14:51:34,1164,0,83500,1314
51414928,,2314928,514,2024-04-16 15:11:02,893,0,83500,765
51413901,,2313901,514,2024-04-16 15:26:00,295,0,72000,212
51413866,,2313866,514,2024-04-16 15:31:30,852,0,78500,933
51414768,,2314768,514,2024-04-16 15:46:21,491,0,82000,256
51415650,,2315650,514,2024-04-16 15:55:11,659,0,91500,889
51414974,,2314974,514,2024-04-16 16:09:15,894,0,88000,1033
51413947,,2313947,514,2024-04-16 16:24:17,664,0,92000,923
51411878,,2311878,514,2024-04-16 16:35:21,704,0,77000,738
51414768,,2314768,514,2024-04-16 16:47:13,803,0,82500,513
51413901,,2313901,514,2024-04-16 17:00:59,532,0,74000,308
51414928,,2314928,514,2024-04-16 17:10:18,534,0,80500,445
51413969,,2313969,514,2024-04-16 17:19:20,982,0,68500,478
51415654,,2315654,514,2024-04-16 17:35:46,497,0,73000,479
51413100,,2313100,514,2024-04-16 17:44:03,593,0,75500,484
51415498,,2315498,514,2024-04-16 17:53:56,859,0,76500,701
51413901,,2313901,514,2024-04-16 18:08:19,427,0,73000,341
51414974,,2314974,514,2024-04-16 18:15:30,490,0,88500,535
51413866,,2313866,514,2024-04-16 18:23:48,536,0,77000,574
51415650,,2315650,514,2024-04-16 18:33:12,398,0,93000,480
51415654,,2315654,514,2024-04-16 18:39:58,736,0,74000,676
51413780,,2313780,514,2024-04-16 18:52:45,643,0,86000,794
51413947,,2313947,514,2024-04-16 19:06:14,571,0,93000,723
51413809,,2313809,514,2024-04-16 19:24:16,737,0,74000,807
51414768,,2314768,514,2024-04-16 19:36:44,472,0,83500,283
51413901,,2313901,514,2024-04-16 19:44:40,274,0,73000,241
51414928,,2314928,514,2024-04-16 21:20:01,403,0,81500,339
51413901,,2313901,514,2024-04-16 21:26:44,16,0,75500,7
51411878,,2311878,514,2024-04-16 21:27:04,596,0,76500,619
51413100,,2313100,514,2024-04-16 21:37:00,436,0,75500,406
51415691,,2315691,514,2024-04-16 22:50:22,885,0,84500,1032
51413866,,2313866,514,2024-04-16 23:05:22,530,0,77500,656
51414974,,2314974,514,2024-04-16 23:14:12,385,0,88500,417
51413901,,2313901,514,2024-04-16 23:20:37,524,0,73500,450
51415650,,2315650,514,2024-04-16 23:29:25,597,0,93500,704
