animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51614282,,2314282,516,2024-04-17 00:04:30,39,0,85000,0
51615630,,2315630,516,2024-04-17 00:06:08,25,0,76000,0
51614989,,2314989,516,2024-04-17 00:06:41,468,0,79500,269
51614989,,2314989,516,2024-04-17 00:16:30,581,0,79500,345
51615058,,2315058,516,2024-04-17 00:26:23,242,0,101500,106
51614761,,2314761,516,2024-04-17 00:30:53,1004,0,86000,116
51614761,,2314761,516,2024-04-17 00:49:38,1007,0,86000,410
51614761,,2314761,516,2024-04-17 01:08:27,528,0,86500,378
51615051,,2315051,516,2024-04-17 01:17:19,1256,0,76000,787
51614978,,2314978,516,2024-04-17 01:38:39,1330,0,88000,946
51613934,,2313934,516,2024-04-17 02:06:41,417,0,84500,405
51613934,,2313934,516,2024-04-17 02:15:39,198,0,85000,206
51615940,,2315940,516,2024-04-17 02:28:28,1210,0,80000,817
51615058,,2315058,516,2024-04-17 02:48:42,1569,0,100500,1290
51615951,,2315951,516,2024-04-17 03:15:11,1250,0,79000,925
51615007,,2315007,516,2024-04-17 03:43:25,1585,0,82000,848
51615664,,2315664,516,2024-04-17 04:10:26,1148,0,82500,1206
,,,516,2024-04-17 04:36:27,1,0,0,13
51615630,,2315630,516,2024-04-17 05:18:43,591,0,75500,492
51615058,,2315058,516,2024-04-17 05:35:59,575,0,103000,434
51613966,,2313966,516,2024-04-17 06:20:41,577,0,85500,417
51615051,,2315051,516,2024-04-17 06:34:03,1206,0,75500,861
51615066,,2315066,516,2024-04-17 06:54:13,1364,0,91500,1110
51614989,,2314989,516,2024-04-17 07:17:25,1796,0,79500,1212
51615007,,2315007,516,2024-04-17 07:47:38,1724,0,83000,954
51615630,,2315630,516,2024-04-17 08:16:30,472,0,74000,381
51614761,,2314761,516,2024-04-17 08:24:34,1513,0,86000,1281
51613966,,2313966,516,2024-04-17 08:49:55,1298,0,85000,1186
51615940,,2315940,516,2024-04-17 09:11:41,1418,0,79500,894
51615664,,2315664,516,2024-04-17 09:35:36,740,0,83500,837
51615058,,2315058,516,2024-04-17 09:47:56,755,0,102000,678
51614978,,2314978,516,2024-04-17 10:00:43,1596,0,87000,1276
51613934,,2313934,516,2024-04-17 10:27:23,822,0,84000,796
51613973,,2313973,516,2024-04-17 10:41:25,1323,0,84500,1598
51615951,,2315951,516,2024-04-17 11:05:30,1646,0,79500,1124
51615630,,2315630,516,2024-04-17 11:33:12,802,0,74500,669
51615066,,2315066,516,2024-04-17 11:58:41,512,0,92500,396
51615051,,2315051,516,2024-04-17 12:38:45,1325,0,76000,871
51615007,,2315007,516,2024-04-17 13:00:54,930,0,83500,439
51614989,,2314989,516,2024-04-17 13:16:40,182,0,80500,26
51614989,,2314989,516,2024-04-17 13:21:45,517,0,81500,338
51614282,,2314282,516,2024-04-17 13:30:34,1027,0,84500,459
51613973,,2313973,516,2024-04-17 13:47:53,367,0,87000,188
51615630,,2315630,516,2024-04-17 13:54:04,289,0,76000,216
51613966,,2313966,516,2024-04-17 13:59:01,292,0,85500,62
51615951,,2315951,516,2024-04-17 14:04:12,588,0,80000,291
51615066,,2315066,516,2024-04-17 14:14:08,250,0,94000,99
51615007,,2315007,516,2024-04-17 14:18:26,1074,0,84500,336
51614978,,2314978,516,2024-04-17 14:36:40,412,0,90000,90
51615630,,2315630,516,2024-04-17 14:44:24,8,0,75000,0
51615630,,2315630,516,2024-04-17 14:46:34,48,0,74000,1
51615066,,2315066,516,2024-04-17 14:52:00,458,0,94500,331
51613973,,2313973,516,2024-04-17 15:03:23,125,0,87500,112
51614989,,2314989,516,2024-04-17 15:05:36,369,0,81000,288
51614761,,2314761,516,2024-04-17 15:11:49,463,0,86500,116
51614761,,2314761,516,2024-04-17 15:21:34,575,0,87500,415
51615058,,2315058,516,2024-04-17 15:31:13,105,0,102000,12
51614978,,2314978,516,2024-04-17 15:32:58,821,0,90000,435
51615058,,2315058,516,2024-04-17 15:46:44,1302,0,101000,1118
51613966,,2313966,516,2024-04-17 16:08:34,1188,0,85500,919
51615630,,2315630,516,2024-04-17 16:28:30,602,0,76500,489
51615007,,2315007,516,2024-04-17 16:38:32,1047,0,85000,595
51615940,,2315940,516,2024-04-17 16:56:03,1865,0,80500,1281
51614989,,2314989,516,2024-04-17 17:27:24,1226,0,82500,1007
51613934,,2313934,516,2024-04-17 17:47:50,1060,0,86500,1247
51615051,,2315051,516,2024-04-17 18:05:34,1308,0,77500,1255
51614761,,2314761,516,2024-04-17 18:27:26,1294,0,88500,1236
51613973,,2313973,516,2024-04-17 18:49:03,1058,0,88500,1399
51614282,,2314282,516,2024-04-17 19:06:41,1554,0,84500,1521
51615066,,2315066,516,2024-04-17 19:34:21,1162,0,94500,1139
51615058,,2315058,516,2024-04-17 19:53:51,592,0,103000,572
51615951,,2315951,516,2024-04-17 20:05:44,1656,0,81250,1250
51615664,,2315664,516,2024-04-17 20:33:24,1216,0,83500,1481
51615007,,2315007,516,2024-04-17 21:02:39,990,0,85500,557
51614978,,2314978,516,2024-04-17 21:19:49,1311,0,90500,992
51615630,,2315630,516,2024-04-17 21:41:44,748,0,76500,685
51615664,,2315664,516,2024-04-17 21:54:20,433,0,85500,508
51613966,,2313966,516,2024-04-17 22:43:59,993,0,86500,855
51615940,,2315940,516,2024-04-17 23:00:35,860,0,82500,461
51614989,,2314989,516,2024-04-17 23:17:37,580,0,81500,362
51615058,,2315058,516,2024-04-17 23:27:24,738,0,103000,515
51615951,,2315951,516,2024-04-17 23:40:05,692,0,82500,391
51613934,,2313934,516,2024-04-17 23:51:42,247,0,85000,33
51613934,,2313934,516,2024-04-17 23:57:51,595,0,85500,423
