animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51614978,,2314978,516,2024-05-13 00:04:35,12,0,105750,0
51615630,,2315630,516,2024-05-13 00:05:11,398,0,101000,199
51613966,,2313966,516,2024-05-13 00:13:38,72,0,113500,1
51613966,,2313966,516,2024-05-13 00:16:52,414,0,114500,468
51613966,,2313966,516,2024-05-13 00:25:47,411,0,115500,347
51613934,,2313934,516,2024-05-13 00:34:12,153,0,113000,81
51613934,,2313934,516,2024-05-13 00:38:48,252,0,113000,320
,,,516,2024-05-13 00:45:02,5,0,0,38
51613934,,2313934,516,2024-05-13 00:47:07,272,0,113000,424
51613934,,2313934,516,2024-05-13 00:53:41,301,0,113500,385
51615058,,2315058,516,2024-05-13 00:58:58,222,0,131750,128
51615058,,2315058,516,2024-05-13 01:04:41,737,0,133000,431
51615058,,2315058,516,2024-05-13 01:19:01,333,0,134500,442
51615058,,2315058,516,2024-05-13 01:26:35,324,0,134000,413
51615940,,2315940,516,2024-05-13 01:31:59,79,0,105000,20
51615940,,2315940,516,2024-05-13 01:35:20,807,0,105500,427
51615940,,2315940,516,2024-05-13 01:50:48,485,0,105500,399
,,,516,2024-05-13 02:00:54,2,0,0,20
51615940,,2315940,516,2024-05-13 02:02:56,479,0,106000,424
51615630,,2315630,516,2024-05-13 02:11:11,25,0,100000,4
51615630,,2315630,516,2024-05-13 02:13:37,369,0,101000,426
51615066,,2315066,516,2024-05-13 02:21:48,347,0,126500,382
51615630,,2315630,516,2024-05-13 02:29:36,457,0,101000,477
51615951,,2315951,516,2024-05-13 02:37:37,111,0,104500,2
51615951,,2315951,516,2024-05-13 02:41:30,471,0,105500,440
51615951,,2315951,516,2024-05-13 02:51:22,647,0,106500,429
51615951,,2315951,516,2024-05-13 03:04:10,498,0,106500,422
51615951,,2315951,516,2024-05-13 03:14:29,496,0,107000,425
51615007,,2315007,516,2024-05-13 03:31:12,504,0,115000,373
,,,516,2024-05-13 03:41:38,1,0,0,15
51613966,,2313966,516,2024-05-13 03:43:39,404,0,115000,428
51613966,,2313966,516,2024-05-13 03:53:06,327,0,116000,368
51613973,,2313973,516,2024-05-13 04:22:10,367,0,114500,472
