animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51615051,,2315051,516,2024-03-28 00:00:10,379,0,50000,146
51615058,,2315058,516,2024-03-28 00:06:45,524,0,71000,282
51615066,,2315066,516,2024-03-28 00:17:30,1243,0,67500,714
51614989,,2314989,516,2024-03-28 00:38:17,320,0,57000,176
51615007,,2315007,516,2024-03-28 00:44:09,888,0,56500,352
51615058,,2315058,516,2024-03-28 01:40:54,1137,0,70500,637
51615664,,2315664,516,2024-03-28 02:50:40,407,0,58500,319
51613934,,2313934,516,2024-03-28 02:57:47,415,0,61000,317
51614989,,2314989,516,2024-03-28 03:05:06,98,0,57000,50
51614761,,2314761,516,2024-03-28 03:49:08,850,0,60500,399
51615007,,2315007,516,2024-03-28 04:04:17,911,0,57000,359
51615951,,2315951,516,2024-03-28 04:19:43,330,0,53000,98
51613966,,2313966,516,2024-03-28 04:27:14,673,0,59500,394
51615051,,2315051,516,2024-03-28 04:38:51,639,0,49500,224
51614989,,2314989,516,2024-03-28 04:59:31,702,0,56500,397
51615630,,2315630,516,2024-03-28 05:11:21,977,0,51500,522
51615066,,2315066,516,2024-03-28 05:46:02,787,0,68000,397
51615051,,2315051,516,2024-03-28 05:59:20,233,0,49500,76
51613966,,2313966,516,2024-03-28 06:03:21,555,0,59000,325
51614282,,2314282,516,2024-03-28 06:12:47,264,0,60500,0
51614282,,2314282,516,2024-03-28 06:19:13,550,0,61000,506
51614282,,2314282,516,2024-03-28 06:30:25,451,0,61000,297
51614282,,2314282,516,2024-03-28 07:20:58,202,0,61000,121
51615007,,2315007,516,2024-03-28 07:24:32,282,0,57000,103
51615007,,2315007,516,2024-03-28 07:37:32,123,0,57000,54
51615007,,2315007,516,2024-03-28 07:44:23,484,0,57000,188
51614978,,2314978,516,2024-03-28 07:52:39,2034,0,64500,1177
51614989,,2314989,516,2024-03-28 08:26:44,615,0,56500,361
51615058,,2315058,516,2024-03-28 08:37:03,1539,0,70000,825
51615058,,2315058,516,2024-03-28 09:04:44,130,0,70500,19
51615058,,2315058,516,2024-03-28 09:22:31,189,0,71000,95
51615051,,2315051,516,2024-03-28 09:25:48,1085,0,49000,479
51613973,,2313973,516,2024-03-28 09:43:53,1043,0,59500,975
51613973,,2313973,516,2024-03-28 10:01:20,16,0,35500,0
51615940,,2315940,516,2024-03-28 10:01:48,1610,0,56500,793
51613966,,2313966,516,2024-03-28 10:28:38,908,0,59500,486
51615664,,2315664,516,2024-03-28 10:43:46,923,0,58000,838
51614989,,2314989,516,2024-03-28 10:59:22,756,0,57000,481
51615066,,2315066,516,2024-03-28 11:12:05,1267,0,67500,789
51615007,,2315007,516,2024-03-28 11:33:23,771,0,57000,351
51615007,,2315007,516,2024-03-28 11:58:54,277,0,57000,121
51615007,,2315007,516,2024-03-28 12:33:18,130,0,57000,59
51613934,,2313934,516,2024-03-28 12:42:12,1329,0,60000,1059
51615951,,2315951,516,2024-03-28 13:04:29,2285,0,51500,1236
51615630,,2315630,516,2024-03-28 13:42:38,287,0,50000,198
51615058,,2315058,516,2024-03-28 13:47:25,1142,0,71500,686
51615051,,2315051,516,2024-03-28 14:06:35,622,0,49000,233
51614989,,2314989,516,2024-03-28 14:17:05,415,0,57000,263
51615007,,2315007,516,2024-03-28 14:24:08,749,0,59500,316
51615007,,2315007,516,2024-03-28 14:38:39,106,0,58000,35
51613973,,2313973,516,2024-03-28 14:40:52,497,0,61000,439
51613966,,2313966,516,2024-03-28 14:49:09,21,0,59500,12
51614978,,2314978,516,2024-03-28 14:49:30,1753,0,66000,1073
51614282,,2314282,516,2024-03-28 15:20:01,866,0,60000,545
51614282,,2314282,516,2024-03-28 15:36:29,372,0,60500,211
51613966,,2313966,516,2024-03-28 15:43:01,909,0,60000,602
51615630,,2315630,516,2024-03-28 15:58:10,1166,0,50500,787
51615066,,2315066,516,2024-03-28 16:17:40,1268,0,68500,832
51615051,,2315051,516,2024-03-28 16:38:48,1227,0,50500,548
51615007,,2315007,516,2024-03-28 16:59:39,934,0,58000,455
51613973,,2313973,516,2024-03-28 17:15:16,1108,0,61500,1161
51615940,,2315940,516,2024-03-28 17:33:44,1907,0,58000,1028
51614989,,2314989,516,2024-03-28 18:05:35,1011,0,57000,680
51615664,,2315664,516,2024-03-28 18:22:26,741,0,59000,775
51613966,,2313966,516,2024-03-28 18:34:47,852,0,60000,577
51614282,,2314282,516,2024-03-28 18:49:03,1037,0,61000,707
51613934,,2313934,516,2024-03-28 19:06:52,1179,0,61000,1058
51615058,,2315058,516,2024-03-28 19:26:43,1273,0,70500,867
51614761,,2314761,516,2024-03-28 19:48:12,2098,0,57500,1362
51615051,,2315051,516,2024-03-28 20:23:13,600,0,50000,302
51615664,,2315664,516,2024-03-28 20:34:31,349,0,59500,353
51615630,,2315630,516,2024-03-28 20:40:32,643,0,51500,421
51614989,,2314989,516,2024-03-28 20:53:09,306,0,57500,198
51615951,,2315951,516,2024-03-28 20:58:19,1363,0,52500,801
51613973,,2313973,516,2024-03-28 21:32:38,462,0,63000,416
51615007,,2315007,516,2024-03-28 21:52:58,575,0,57500,246
51615066,,2315066,516,2024-03-28 22:12:26,652,0,67500,391
51615058,,2315058,516,2024-03-28 22:23:33,273,0,72000,108
51613966,,2313966,516,2024-03-28 22:28:10,510,0,60000,309
51614989,,2314989,516,2024-03-28 22:36:44,22,0,56500,11
51615951,,2315951,516,2024-03-28 22:38:28,856,0,53500,462
51615951,,2315951,516,2024-03-28 22:59:29,44,0,53000,2
