animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51613966,,2313966,516,2024-04-27 00:08:10,144,0,97000,12
51613966,,2313966,516,2024-04-27 00:12:35,481,0,97500,365
51615058,,2315058,516,2024-04-27 00:21:11,97,0,111750,23
51615940,,2315940,516,2024-04-27 00:29:10,834,0,90000,458
51615066,,2315066,516,2024-04-27 00:54:40,363,0,105000,317
51615058,,2315058,516,2024-04-27 01:03:26,520,0,113500,428
51613934,,2313934,516,2024-04-27 01:12:14,113,0,94500,21
51615630,,2315630,516,2024-04-27 01:16:09,479,0,86000,407
51613934,,2313934,516,2024-04-27 01:24:12,205,0,94500,44
51613934,,2313934,516,2024-04-27 01:29:40,369,0,94500,411
51613934,,2313934,516,2024-04-27 01:37:51,337,0,95500,406
51613934,,2313934,516,2024-04-27 01:45:29,310,0,95500,390
51614978,,2314978,516,2024-04-27 01:50:55,414,0,100000,77
51614978,,2314978,516,2024-04-27 01:59:50,435,0,100500,408
51614978,,2314978,516,2024-04-27 02:09:07,417,0,101000,396
51615940,,2315940,516,2024-04-27 02:25:03,800,0,90000,540
51615951,,2315951,516,2024-04-27 02:50:30,572,0,93000,420
51615051,,2315051,516,2024-04-27 03:02:04,670,0,89500,453
51615051,,2315051,516,2024-04-27 03:15:56,438,0,90000,398
51613966,,2313966,516,2024-04-27 03:52:06,540,0,98500,418
51615007,,2315007,516,2024-04-27 04:01:22,33,0,95500,2
51615007,,2315007,516,2024-04-27 04:03:57,635,0,96500,384
51615007,,2315007,516,2024-04-27 04:16:34,445,0,96000,316
51614989,,2314989,516,2024-04-27 04:24:04,176,0,90500,125
51614989,,2314989,516,2024-04-27 04:29:03,500,0,91000,413
51614989,,2314989,516,2024-04-27 04:39:24,313,0,91000,305
51614989,,2314989,516,2024-04-27 04:46:39,236,0,91500,225
51614989,,2314989,516,2024-04-27 05:18:45,15,0,88000,0
51615058,,2315058,516,2024-04-27 05:52:25,400,0,113500,266
51615058,,2315058,516,2024-04-27 06:01:06,442,0,113500,430
51615630,,2315630,516,2024-04-27 06:08:40,59,0,85000,5
51615664,,2315664,516,2024-04-27 06:09:43,234,0,94500,6
51615664,,2315664,516,2024-04-27 06:15:39,475,0,94500,419
51614282,,2314282,516,2024-04-27 06:24:14,711,0,95500,7
51614282,,2314282,516,2024-04-27 06:38:07,832,0,97500,407
51614282,,2314282,516,2024-04-27 06:54:01,915,0,97500,432
51614282,,2314282,516,2024-04-27 07:11:18,403,0,98000,408
51614282,,2314282,516,2024-04-27 07:20:03,316,0,98500,340
51614282,,2314282,516,2024-04-27 07:32:45,260,0,99000,249
51613966,,2313966,516,2024-04-27 07:37:13,1182,0,98000,1057
51615940,,2315940,516,2024-04-27 07:56:59,1103,0,91000,843
51615630,,2315630,516,2024-04-27 08:15:22,970,0,85500,888
51615664,,2315664,516,2024-04-27 08:31:36,867,0,94500,1167
51615051,,2315051,516,2024-04-27 08:46:11,912,0,89000,848
51615066,,2315066,516,2024-04-27 09:02:14,1547,0,105000,1651
