animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
,,,501,2024-04-19 00:09:03,49,0,0,10
50115034,,2315034,501,2024-04-19 00:17:05,656,0,97500,419
50115983,,2315983,501,2024-04-19 00:28:17,93,0,98500,42
50115497,,2315497,501,2024-04-19 00:30:21,16,0,90000,4
50115034,,2315034,501,2024-04-19 01:21:56,467,0,98500,369
50113996,,2313996,501,2024-04-19 01:30:34,121,0,97500,62
50115983,,2315983,501,2024-04-19 01:33:06,48,0,98500,15
50115088,,2315088,501,2024-04-19 01:34:02,87,0,90000,7
50113996,,2313996,501,2024-04-19 01:36:08,58,0,96500,7
50115088,,2315088,501,2024-04-19 01:37:14,101,0,90500,13
50115927,,2315927,501,2024-04-19 01:39:07,55,0,84500,8
50115088,,2315088,501,2024-04-19 01:41:16,63,0,91000,2
50114962,,2314962,501,2024-04-19 01:45:01,642,0,98000,352
50115967,,2315967,501,2024-04-19 02:41:53,280,0,73000,201
50113918,,2313918,501,2024-04-19 02:47:31,982,0,76500,580
50115088,,2315088,501,2024-04-19 03:03:58,1298,0,90500,645
50115983,,2315983,501,2024-04-19 03:25:55,107,0,98000,69
50115983,,2315983,501,2024-04-19 03:29:44,257,0,98000,269
50115497,,2315497,501,2024-04-19 03:34:20,278,0,91500,212
50115983,,2315983,501,2024-04-19 03:39:10,270,0,98000,312
50115983,,2315983,501,2024-04-19 03:45:41,244,0,98500,245
50115073,,2315073,501,2024-04-19 03:55:58,724,0,83500,808
50115927,,2315927,501,2024-04-19 04:48:23,339,0,86000,212
50115967,,2315967,501,2024-04-19 04:54:45,371,0,74000,235
50113996,,2313996,501,2024-04-19 05:03:38,598,0,98000,422
50115034,,2315034,501,2024-04-19 05:15:06,723,0,98500,491
50115983,,2315983,501,2024-04-19 05:27:13,169,0,100500,189
50115006,,2315006,501,2024-04-19 05:30:30,421,0,95000,280
50115497,,2315497,501,2024-04-19 05:37:40,636,0,90500,556
