animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50113913,,2313913,501,2024-03-24 00:00:44,651,0,53000,333
50115983,,2315983,501,2024-03-24 00:13:37,210,0,65500,125
50115497,,2315497,501,2024-03-24 00:53:53,421,0,58000,254
50115088,,2315088,501,2024-03-24 01:18:07,1214,0,58000,509
50113954,,2313954,501,2024-03-24 01:39:17,590,0,24500,421
50114962,,2314962,501,2024-03-24 01:49:23,669,0,64500,264
50115961,,2315961,501,2024-03-24 02:00:44,286,0,66500,109
50115967,,2315967,501,2024-03-24 02:05:30,23,0,51500,32
50115983,,2315983,501,2024-03-24 02:05:53,253,0,65000,203
50113996,,2313996,501,2024-03-24 02:10:42,701,0,61500,389
50115034,,2315034,501,2024-03-24 02:23:14,701,0,62500,367
50113918,,2313918,501,2024-03-24 02:45:49,702,0,48000,243
50115497,,2315497,501,2024-03-24 02:57:46,210,0,57500,131
50115983,,2315983,501,2024-03-24 03:54:04,190,0,64500,105
50115073,,2315073,501,2024-03-24 03:58:57,429,0,49500,328
50115497,,2315497,501,2024-03-24 04:06:06,438,0,57500,252
50115983,,2315983,501,2024-03-24 04:13:47,103,0,64500,83
50115927,,2315927,501,2024-03-24 04:15:34,388,0,52000,168
50113913,,2313913,501,2024-03-24 04:22:05,181,0,53000,98
50113913,,2313913,501,2024-03-24 04:27:48,103,0,53000,58
50115497,,2315497,501,2024-03-24 05:04:01,77,0,57500,44
50113913,,2313913,501,2024-03-24 05:05:42,293,0,53000,152
50115961,,2315961,501,2024-03-24 05:10:43,881,0,40000,401
50115006,,2315006,501,2024-03-24 05:27:25,893,0,61500,506
50115967,,2315967,501,2024-03-24 05:42:42,727,0,51000,481
50114962,,2314962,501,2024-03-24 06:09:24,797,0,64000,316
50115927,,2315927,501,2024-03-24 06:23:20,397,0,52000,204
50113918,,2313918,501,2024-03-24 06:30:13,853,0,48000,332
50115967,,2315967,501,2024-03-24 06:44:58,114,0,51000,63
50115497,,2315497,501,2024-03-24 06:58:19,107,0,57500,53
