animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50115073,,2315073,501,2024-04-14 00:20:25,365,0,77500,349
50115497,,2315497,501,2024-04-14 00:26:38,585,0,84000,502
50115983,,2315983,501,2024-04-14 00:36:54,170,0,94500,162
50115967,,2315967,501,2024-04-14 00:40:00,639,0,71500,568
50113913,,2313913,501,2024-04-14 00:50:47,306,0,80500,211
50115073,,2315073,501,2024-04-14 00:55:57,460,0,77500,563
50115034,,2315034,501,2024-04-14 01:04:00,415,0,91500,252
50115961,,2315961,501,2024-04-14 01:10:55,954,0,69000,668
50113996,,2313996,501,2024-04-14 01:30:02,1228,0,91500,1041
50114962,,2314962,501,2024-04-14 01:53:03,1296,0,91000,739
50115088,,2315088,501,2024-04-14 02:16:40,1271,0,86000,823
50115967,,2315967,501,2024-04-14 02:39:52,137,0,71500,101
50115497,,2315497,501,2024-04-14 02:49:23,523,0,84000,425
50115983,,2315983,501,2024-04-14 02:58:14,169,0,95000,172
50113954,,2313954,501,2024-04-14 03:05:42,575,0,70500,606
50113918,,2313918,501,2024-04-14 03:15:32,762,0,72000,434
50115983,,2315983,501,2024-04-14 04:13:19,94,0,94000,76
50113913,,2313913,501,2024-04-14 04:15:05,139,0,80000,85
50115088,,2315088,501,2024-04-14 04:17:35,420,0,86500,273
50115927,,2315927,501,2024-04-14 04:24:39,1591,0,79500,1104
50115961,,2315961,501,2024-04-14 05:08:31,361,0,69000,247
50114962,,2314962,501,2024-04-14 05:30:18,64,0,92000,35
50115006,,2315006,501,2024-04-14 05:37:35,623,0,87000,446
50115961,,2315961,501,2024-04-14 05:48:19,329,0,69000,287
50115497,,2315497,501,2024-04-14 05:54:15,99,0,84000,95
50114962,,2314962,501,2024-04-14 06:31:27,33,0,91500,17
50115497,,2315497,501,2024-04-14 06:42:02,241,0,84000,173
50115983,,2315983,501,2024-04-14 06:47:25,45,0,93500,29
50115073,,2315073,501,2024-04-14 06:48:37,545,0,78000,574
50115983,,2315983,501,2024-04-14 06:57:42,188,0,94000,225
50114962,,2314962,501,2024-04-14 07:01:29,248,0,91500,138
50115983,,2315983,501,2024-04-14 07:06:05,155,0,94500,157
50115983,,2315983,501,2024-04-14 07:16:27,158,0,94500,129
50114962,,2314962,501,2024-04-14 07:24:56,310,0,91500,184
50115034,,2315034,501,2024-04-14 07:30:10,1426,0,90500,867
50115497,,2315497,501,2024-04-14 07:54:00,397,0,83500,307
50115006,,2315006,501,2024-04-14 08:00:52,748,0,88000,621
50113954,,2313954,501,2024-04-14 08:13:55,492,0,71500,448
50115497,,2315497,501,2024-04-14 08:22:23,83,0,84000,68
50114962,,2314962,501,2024-04-14 08:30:09,50,0,91500,31
50113918,,2313918,501,2024-04-14 08:34:03,656,0,71500,378
