animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50213555,,2313555,502,2024-05-11 00:21:44,1212,0,110500,1384
50214724,,2314724,502,2024-05-11 00:42:51,899,0,98000,880
50215244,,2315244,502,2024-05-11 00:59:51,398,0,116000,462
50213544,,2313544,502,2024-05-11 01:53:05,1026,0,112500,1305
50215484,,2315484,502,2024-05-11 02:12:13,869,0,110000,1132
,,,502,2024-05-11 02:33:36,14,0,0,69
50214911,,2314911,502,2024-05-11 03:04:06,760,0,111500,874
50212332,,2312332,502,2024-05-11 03:18:47,640,0,112000,614
50213661,,2313661,502,2024-05-11 03:48:57,463,0,120500,429
,,,502,2024-05-11 03:59:25,424,0,0,100
,,,502,2024-05-11 04:09:01,52,0,0,63
50215698,,2315698,502,2024-05-11 04:12:56,648,0,131500,1023
50214724,,2314724,502,2024-05-11 04:26:28,592,0,99500,568
50212332,,2312332,502,2024-05-11 05:11:00,537,0,110500,414
50212332,,2312332,502,2024-05-11 05:33:06,206,0,110500,163
50215244,,2315244,502,2024-05-11 05:37:50,1098,0,115000,1280
50215487,,2315487,502,2024-05-11 05:56:24,1447,0,130500,1811
50213661,,2313661,502,2024-05-11 06:58:19,457,0,119500,415
,,,502,2024-05-11 07:08:39,24,0,0,72
50213544,,2313544,502,2024-05-11 07:09:03,1072,0,114000,1346
,,,502,2024-05-11 07:30:12,147,0,0,69
50214911,,2314911,502,2024-05-11 07:43:05,719,0,114000,860
50214977,,2314977,502,2024-05-11 07:55:28,1052,0,117500,1368
50212091,,2312091,502,2024-05-11 08:13:24,616,0,120000,930
50212091,,2312091,502,2024-05-11 08:25:42,311,0,120000,388
50213555,,2313555,502,2024-05-11 08:32:28,87,0,110000,38
50213555,,2313555,502,2024-05-11 08:35:57,300,0,110500,338
50213661,,2313661,502,2024-05-11 08:42:20,28,0,118000,13
50213555,,2313555,502,2024-05-11 08:44:50,319,0,110500,347
50213555,,2313555,502,2024-05-11 08:52:11,264,0,111500,297
,,,502,2024-05-11 09:04:55,1,0,0,12
50213661,,2313661,502,2024-05-11 09:06:56,165,0,118500,97
50213661,,2313661,502,2024-05-11 09:11:43,213,0,119500,204
50215252,,2315252,502,2024-05-11 09:15:36,289,0,111000,339
50213661,,2313661,502,2024-05-11 09:22:27,278,0,120000,273
50215487,,2315487,502,2024-05-11 09:27:17,175,0,131500,125
50215484,,2315484,502,2024-05-11 09:30:27,202,0,109500,98
50215658,,2315658,502,2024-05-11 09:35:04,105,0,109500,40
50215658,,2315658,502,2024-05-11 09:38:51,371,0,110000,462
50215244,,2315244,502,2024-05-11 09:45:11,47,0,116500,9
50215244,,2315244,502,2024-05-11 09:48:00,542,0,116500,464
50215487,,2315487,502,2024-05-11 09:58:20,68,0,133500,16
50215244,,2315244,502,2024-05-11 10:01:30,342,0,117000,423
50212332,,2312332,502,2024-05-11 10:09:13,494,0,111500,385
50213661,,2313661,502,2024-05-11 10:19:21,49,0,120000,28
50214724,,2314724,502,2024-05-11 10:32:18,250,0,100500,231
50213661,,2313661,502,2024-05-11 10:36:40,138,0,120500,149
50214724,,2314724,502,2024-05-11 10:39:15,10,0,96500,3
50215252,,2315252,502,2024-05-11 10:39:49,128,0,111000,113
50215484,,2315484,502,2024-05-11 10:42:12,109,0,109000,26
50214724,,2314724,502,2024-05-11 10:44:09,38,0,97500,5
50214724,,2314724,502,2024-05-11 10:46:49,342,0,98000,360
50215484,,2315484,502,2024-05-11 10:52:51,190,0,109000,111
50215484,,2315484,502,2024-05-11 10:58:03,404,0,109000,449
50215668,,2315668,502,2024-05-11 11:05:19,292,0,108000,441
50214977,,2314977,502,2024-05-11 11:12:12,411,0,118750,443
50215668,,2315668,502,2024-05-11 11:19:16,17,0,108000,6
50212332,,2312332,502,2024-05-11 11:19:45,10,0,111500,1
50215658,,2315658,502,2024-05-11 11:21:56,374,0,110500,442
50213661,,2313661,502,2024-05-11 11:30:12,390,0,121750,413
50215698,,2315698,502,2024-05-11 11:40:59,355,0,130000,450
50215698,,2315698,502,2024-05-11 11:48:55,293,0,130500,405
50214911,,2314911,502,2024-05-11 12:15:21,370,0,114000,372
50215244,,2315244,502,2024-05-11 12:22:33,152,0,117500,110
50215668,,2315668,502,2024-05-11 12:26:23,21,0,109250,8
50215668,,2315668,502,2024-05-11 12:28:46,260,0,109500,422
50215668,,2315668,502,2024-05-11 12:35:08,295,0,110500,425
50215668,,2315668,502,2024-05-11 12:42:05,297,0,111000,419
50215252,,2315252,502,2024-05-11 12:49:03,296,0,112000,419
50215252,,2315252,502,2024-05-11 12:56:00,236,0,112500,402
50215484,,2315484,502,2024-05-11 13:00:23,129,0,110000,58
50215484,,2315484,502,2024-05-11 13:04:34,392,0,110500,433
50214724,,2314724,502,2024-05-11 13:12:56,36,0,98000,7
50214724,,2314724,502,2024-05-11 13:15:34,377,0,99500,357
50214911,,2314911,502,2024-05-11 13:36:04,373,0,113500,389
50215487,,2315487,502,2024-05-11 13:45:31,494,0,132000,509
50215487,,2315487,502,2024-05-11 13:55:47,346,0,132000,391
50215698,,2315698,502,2024-05-11 14:02:55,53,0,131000,26
50215487,,2315487,502,2024-05-11 14:05:50,380,0,132500,384
50214911,,2314911,502,2024-05-11 14:12:53,37,0,114000,14
50215487,,2315487,502,2024-05-11 14:15:32,310,0,133000,323
50213661,,2313661,502,2024-05-11 14:20:58,55,0,122000,30
50213661,,2313661,502,2024-05-11 14:23:54,714,0,123000,556
50212091,,2312091,502,2024-05-11 14:36:04,75,0,121000,24
50212091,,2312091,502,2024-05-11 14:39:20,302,0,120500,329
50215658,,2315658,502,2024-05-11 14:45:52,147,0,112000,87
50214724,,2314724,502,2024-05-11 14:49:37,37,0,99500,6
50213661,,2313661,502,2024-05-11 14:52:15,329,0,122500,293
50215658,,2315658,502,2024-05-11 14:59:46,398,0,112000,413
50212332,,2312332,502,2024-05-11 15:08:26,362,0,110500,84
50215698,,2315698,502,2024-05-11 15:14:43,25,0,129000,12
50213555,,2313555,502,2024-05-11 15:15:36,214,0,112000,83
50215658,,2315658,502,2024-05-11 15:21:12,377,0,112000,358
50212332,,2312332,502,2024-05-11 15:27:37,162,0,111000,24
50213555,,2313555,502,2024-05-11 15:30:23,192,0,112000,102
50214724,,2314724,502,2024-05-11 15:34:10,57,0,98750,15
50215484,,2315484,502,2024-05-11 15:35:39,154,0,110000,38
50214724,,2314724,502,2024-05-11 15:40:15,522,0,100000,385
50213661,,2313661,502,2024-05-11 15:50:24,34,0,119750,6
50215484,,2315484,502,2024-05-11 15:52:44,204,0,114000,55
50213544,,2313544,502,2024-05-11 15:56:40,34,0,116000,0
50215698,,2315698,502,2024-05-11 15:58:48,79,0,130000,11
50215698,,2315698,502,2024-05-11 16:02:09,145,0,129500,155
50215252,,2315252,502,2024-05-11 16:04:46,246,0,113000,255
50213661,,2313661,502,2024-05-11 16:10:54,352,0,121500,267
50212332,,2312332,502,2024-05-11 16:17:22,262,0,110000,135
50214977,,2314977,502,2024-05-11 16:21:48,309,0,118750,40
50214977,,2314977,502,2024-05-11 16:28:59,85,0,118000,74
50215252,,2315252,502,2024-05-11 16:30:28,228,0,113500,345
50214977,,2314977,502,2024-05-11 16:34:20,68,0,119500,8
50212332,,2312332,502,2024-05-11 16:37:26,165,0,111500,8
50212091,,2312091,502,2024-05-11 16:40:31,57,0,120750,3
50214977,,2314977,502,2024-05-11 16:43:29,420,0,118500,416
50212091,,2312091,502,2024-05-11 16:50:45,141,0,122500,14
50212091,,2312091,502,2024-05-11 16:55:07,292,0,120000,383
50213555,,2313555,502,2024-05-11 17:00:11,339,0,112000,95
50215698,,2315698,502,2024-05-11 17:07:51,497,0,129500,434
