animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50614743,,2314743,506,2024-04-15 00:39:21,398,0,86500,229
50615620,,2315620,506,2024-04-15 01:05:15,435,0,98000,335
50615480,,2315480,506,2024-04-15 01:12:50,42,0,82500,11
50614985,,2314985,506,2024-04-15 01:16:16,1380,0,82500,880
50615612,,2315612,506,2024-04-15 01:41:17,404,0,79500,279
50615480,,2315480,506,2024-04-15 01:56:31,192,0,82500,123
50612736,,2312736,506,2024-04-15 02:02:16,893,0,88000,831
50614743,,2314743,506,2024-04-15 02:19:10,595,0,86500,398
50614949,,2314949,506,2024-04-15 02:29:16,59,0,87500,38
50614949,,2314949,506,2024-04-15 02:32:16,894,0,87500,762
50614292,,2314292,506,2024-04-15 02:47:22,961,0,79000,935
50613637,,2313637,506,2024-04-15 03:11:53,622,0,81500,509
50615480,,2315480,506,2024-04-15 03:22:31,938,0,83500,808
50615612,,2315612,506,2024-04-15 03:40:11,599,0,79500,434
50613873,,2313873,506,2024-04-15 04:28:35,1329,0,88500,1336
50614450,,2314450,506,2024-04-15 05:24:49,1516,0,83500,873
50614743,,2314743,506,2024-04-15 06:08:02,1026,0,86500,655
50612015,,2312015,506,2024-04-15 06:25:35,910,0,94500,762
50614920,,2314920,506,2024-04-15 06:40:49,1417,0,90000,1072
50615480,,2315480,506,2024-04-15 07:05:17,23,0,83500,16
50612736,,2312736,506,2024-04-15 07:05:55,597,0,87500,595
50614938,,2314938,506,2024-04-15 07:16:11,339,0,74500,206
50614292,,2314292,506,2024-04-15 07:29:06,334,0,79000,329
50615426,,2315426,506,2024-04-15 08:02:28,1261,0,80500,956
50613637,,2313637,506,2024-04-15 08:27:37,1001,0,80500,815
50615620,,2315620,506,2024-04-15 08:44:42,1041,0,96500,858
50614985,,2314985,506,2024-04-15 09:02:07,1087,0,81500,707
50612736,,2312736,506,2024-04-15 09:20:30,416,0,87500,453
50613873,,2313873,506,2024-04-15 09:28:17,632,0,89000,648
50614938,,2314938,506,2024-04-15 09:38:49,533,0,75000,442
50614920,,2314920,506,2024-04-15 09:47:42,417,0,90000,313
50615612,,2315612,506,2024-04-15 09:54:55,220,0,78500,108
50612015,,2312015,506,2024-04-15 09:58:52,1339,0,93000,1196
50614743,,2314743,506,2024-04-15 10:21:15,1220,0,87000,828
50614949,,2314949,506,2024-04-15 10:50:04,1347,0,86500,1242
50614949,,2314949,506,2024-04-15 11:26:14,447,0,87500,392
50615620,,2315620,506,2024-04-15 11:49:18,317,0,98500,276
50614938,,2314938,506,2024-04-15 11:54:58,212,0,75500,179
50615612,,2315612,506,2024-04-15 12:16:24,738,0,79000,550
50614450,,2314450,506,2024-04-15 12:33:32,1021,0,84000,606
50615480,,2315480,506,2024-04-15 12:51:32,832,0,83500,678
50614985,,2314985,506,2024-04-15 13:05:29,1018,0,82000,658
50614920,,2314920,506,2024-04-15 13:23:38,1144,0,91000,860
50614292,,2314292,506,2024-04-15 13:42:46,445,0,78000,424
50615426,,2315426,506,2024-04-15 13:56:05,1205,0,82000,919
50614450,,2314450,506,2024-04-15 14:17:29,828,0,84000,427
50614938,,2314938,506,2024-04-15 14:31:25,684,0,74000,620
50613637,,2313637,506,2024-04-15 14:42:54,395,0,80500,263
50614743,,2314743,506,2024-04-15 14:51:31,773,0,87500,440
50615620,,2315620,506,2024-04-15 15:04:40,620,0,96500,442
50612736,,2312736,506,2024-04-15 15:15:40,905,0,86500,716
50614985,,2314985,506,2024-04-15 15:30:49,329,0,82500,146
50612015,,2312015,506,2024-04-15 15:36:22,577,0,93750,424
50612015,,2312015,506,2024-04-15 15:48:01,451,0,95000,386
50615612,,2315612,506,2024-04-15 15:55:36,520,0,79500,58
50614920,,2314920,506,2024-04-15 16:04:24,631,0,91500,399
50614292,,2314292,506,2024-04-15 16:14:55,730,0,79000,484
50614985,,2314985,506,2024-04-15 16:27:25,1006,0,83000,441
50614938,,2314938,506,2024-04-15 16:44:22,276,0,74500,255
50615612,,2315612,506,2024-04-15 16:48:58,352,0,78500,186
50613873,,2313873,506,2024-04-15 16:55:25,921,0,87500,911
50614743,,2314743,506,2024-04-15 17:11:01,964,0,87000,636
50614938,,2314938,506,2024-04-15 17:27:17,512,0,74500,518
50613637,,2313637,506,2024-04-15 17:35:57,941,0,81000,603
50615620,,2315620,506,2024-04-15 17:51:50,1117,0,97000,881
50614985,,2314985,506,2024-04-15 18:10:35,1128,0,83500,829
50615480,,2315480,506,2024-04-15 18:30:06,1455,0,83000,1198
50613637,,2313637,506,2024-04-15 18:54:37,274,0,82000,166
50615426,,2315426,506,2024-04-15 18:59:39,1165,0,83000,829
50612015,,2312015,506,2024-04-15 19:19:12,650,0,94500,499
50613637,,2313637,506,2024-04-15 19:30:26,528,0,82500,415
50612015,,2312015,506,2024-04-15 19:39:22,96,0,95000,19
50614450,,2314450,506,2024-04-15 19:41:26,926,0,84500,447
50614920,,2314920,506,2024-04-15 19:57:04,884,0,92500,741
50612736,,2312736,506,2024-04-15 20:13:50,652,0,87000,579
50614292,,2314292,506,2024-04-15 20:26:44,573,0,78500,437
50614743,,2314743,506,2024-04-15 20:36:37,512,0,87000,300
50615620,,2315620,506,2024-04-15 20:46:51,243,0,98500,144
