animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50613637,,2313637,506,2024-03-27 00:06:10,655,0,61000,512
50614985,,2314985,506,2024-03-27 00:18:36,456,0,56500,159
50614743,,2314743,506,2024-03-27 00:26:20,803,0,64000,361
50615620,,2315620,506,2024-03-27 00:58:08,622,0,72000,414
50614920,,2314920,506,2024-03-27 01:12:17,622,0,68000,357
50614949,,2314949,506,2024-03-27 01:22:47,435,0,63500,179
50615426,,2315426,506,2024-03-27 01:30:06,645,0,61000,293
50614985,,2314985,506,2024-03-27 01:59:19,874,0,57000,427
50615620,,2315620,506,2024-03-27 02:42:14,106,0,72500,56
50614743,,2314743,506,2024-03-27 02:46:02,548,0,64500,245
50613873,,2313873,506,2024-03-27 02:55:26,392,0,65000,265
50614949,,2314949,506,2024-03-27 03:02:10,101,0,63000,35
50612015,,2312015,506,2024-03-27 03:04:03,56,0,68000,11
50612015,,2312015,506,2024-03-27 03:07:00,422,0,68500,301
50614985,,2314985,506,2024-03-27 03:33:02,806,0,57500,369
50612736,,2312736,506,2024-03-27 03:46:40,404,0,61500,234
50613637,,2313637,506,2024-03-27 03:53:36,50,0,60250,0
50614292,,2314292,506,2024-03-27 04:00:50,475,0,58500,336
50613637,,2313637,506,2024-03-27 04:09:01,147,0,60500,77
50614450,,2314450,506,2024-03-27 04:20:30,984,0,62000,421
50614938,,2314938,506,2024-03-27 04:37:14,280,0,53500,115
50613873,,2313873,506,2024-03-27 04:43:55,1155,0,64000,930
50614949,,2314949,506,2024-03-27 05:27:09,1277,0,62500,903
50614920,,2314920,506,2024-03-27 06:17:10,150,0,67500,82
50615612,,2315612,506,2024-03-27 06:20:15,1268,0,60000,723
50615620,,2315620,506,2024-03-27 06:41:42,758,0,71000,431
50612015,,2312015,506,2024-03-27 06:54:25,495,0,67500,319
50612015,,2312015,506,2024-03-27 07:04:42,378,0,68000,268
50612015,,2312015,506,2024-03-27 07:13:45,211,0,68000,131
50615426,,2315426,506,2024-03-27 07:17:48,981,0,60500,549
50614743,,2314743,506,2024-03-27 07:34:09,1408,0,63000,680
50612736,,2312736,506,2024-03-27 07:57:45,893,0,61000,582
50614938,,2314938,506,2024-03-27 08:12:50,139,0,53000,58
50614920,,2314920,506,2024-03-27 08:15:13,38,0,67000,24
50615480,,2315480,506,2024-03-27 08:16:03,503,0,58500,333
50614920,,2314920,506,2024-03-27 08:24:30,209,0,67000,154
50613637,,2313637,506,2024-03-27 08:29:34,922,0,59500,637
50614920,,2314920,506,2024-03-27 08:45:00,994,0,67000,654
50614292,,2314292,506,2024-03-27 09:10:26,957,0,57000,634
50612015,,2312015,506,2024-03-27 09:26:50,529,0,68500,290
50615620,,2315620,506,2024-03-27 09:35:47,965,0,71500,642
50614938,,2314938,506,2024-03-27 10:10:49,621,0,52500,340
50613873,,2313873,506,2024-03-27 10:23:04,1335,0,63250,998
50612736,,2312736,506,2024-03-27 10:56:26,599,0,61000,412
50614985,,2314985,506,2024-03-27 11:11:47,668,0,57000,354
50614450,,2314450,506,2024-03-27 11:23:15,1256,0,62000,554
50612015,,2312015,506,2024-03-27 11:44:36,75,0,69000,39
50614743,,2314743,506,2024-03-27 11:52:15,1151,0,63500,498
50615612,,2315612,506,2024-03-27 12:11:38,373,0,60000,189
50614938,,2314938,506,2024-03-27 12:18:07,445,0,53500,208
50614949,,2314949,506,2024-03-27 12:25:40,516,0,63000,356
50613637,,2313637,506,2024-03-27 12:37:32,596,0,60000,395
50614949,,2314949,506,2024-03-27 12:50:13,542,0,64000,437
50612015,,2312015,506,2024-03-27 13:00:26,63,0,68500,29
50614949,,2314949,506,2024-03-27 13:06:19,388,0,64500,276
50615426,,2315426,506,2024-03-27 13:13:30,1211,0,60000,658
50612015,,2312015,506,2024-03-27 13:33:50,679,0,68500,441
50614985,,2314985,506,2024-03-27 13:45:09,1203,0,58000,580
50615480,,2315480,506,2024-03-27 14:05:20,1176,0,58500,742
50614938,,2314938,506,2024-03-27 14:25:04,745,0,53500,386
50614292,,2314292,506,2024-03-27 14:37:33,635,0,58000,454
50614920,,2314920,506,2024-03-27 14:48:12,824,0,68000,532
50612736,,2312736,506,2024-03-27 15:02:04,853,0,61500,664
50614949,,2314949,506,2024-03-27 15:16:25,640,0,65000,474
50615620,,2315620,506,2024-03-27 15:27:13,1189,0,72000,749
50614743,,2314743,506,2024-03-27 15:47:02,1229,0,64000,600
50615612,,2315612,506,2024-03-27 16:07:35,1131,0,59500,478
50614938,,2314938,506,2024-03-27 16:26:30,608,0,53500,260
50612015,,2312015,506,2024-03-27 16:36:58,512,0,69000,200
50614985,,2314985,506,2024-03-27 16:45:30,873,0,58000,344
50613873,,2313873,506,2024-03-27 17:00:11,1315,0,65000,958
50615480,,2315480,506,2024-03-27 17:22:10,825,0,60000,527
50614292,,2314292,506,2024-03-27 17:35:59,1079,0,58500,765
50614450,,2314450,506,2024-03-27 17:54:10,1436,0,64500,759
50612015,,2312015,506,2024-03-27 18:18:22,1107,0,68500,886
50613637,,2313637,506,2024-03-27 18:36:49,1237,0,59500,983
50614920,,2314920,506,2024-03-27 18:57:30,1092,0,68500,836
50615620,,2315620,506,2024-03-27 19:15:54,1248,0,72500,857
50615426,,2315426,506,2024-03-27 19:36:42,1331,0,60000,926
50612736,,2312736,506,2024-03-27 19:58:53,1029,0,61500,864
50614985,,2314985,506,2024-03-27 20:16:02,800,0,58500,464
50614938,,2314938,506,2024-03-27 20:34:01,424,0,53000,243
50614949,,2314949,506,2024-03-27 21:08:26,819,0,64500,582
50615612,,2315612,506,2024-03-27 21:24:07,1152,0,60500,649
50614743,,2314743,506,2024-03-27 21:43:23,1206,0,63500,584
50614450,,2314450,506,2024-03-27 22:10:26,1003,0,64000,513
50615480,,2315480,506,2024-03-27 22:27:13,919,0,60000,620
50614920,,2314920,506,2024-03-27 23:04:08,501,0,68000,311
50613637,,2313637,506,2024-03-27 23:13:00,416,0,61000,326
50613873,,2313873,506,2024-03-27 23:20:39,736,0,62750,532
50614292,,2314292,506,2024-03-27 23:33:19,753,0,59000,522
50614938,,2314938,506,2024-03-27 23:46:00,307,0,53000,191
50612015,,2312015,506,2024-03-27 23:51:19,685,0,69000,500
