animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50613873,,2313873,506,2024-04-03 00:00:01,1618,0,72000,1320
50614949,,2314949,506,2024-04-03 00:59:20,568,0,72000,385
50614949,,2314949,506,2024-04-03 01:10:50,128,0,71500,79
50614743,,2314743,506,2024-04-03 01:39:02,1252,0,69500,637
50615620,,2315620,506,2024-04-03 02:00:13,607,0,79500,419
50613637,,2313637,506,2024-04-03 02:14:08,457,0,67500,310
50615612,,2315612,506,2024-04-03 02:25:52,1146,0,65500,567
50615426,,2315426,506,2024-04-03 03:15:58,1373,0,66500,971
50612015,,2312015,506,2024-04-03 03:39:22,765,0,75500,529
50614450,,2314450,506,2024-04-03 03:52:15,1487,0,67500,837
50614292,,2314292,506,2024-04-03 04:17:21,787,0,62500,586
50614920,,2314920,506,2024-04-03 04:31:42,828,0,74500,527
50613637,,2313637,506,2024-04-03 04:49:37,225,0,68000,145
50614743,,2314743,506,2024-04-03 05:21:42,1071,0,70000,543
50614985,,2314985,506,2024-04-03 05:39:41,1372,0,65000,744
50614938,,2314938,506,2024-04-03 06:06:21,843,0,58500,553
50612015,,2312015,506,2024-04-03 06:57:09,337,0,75000,223
50614450,,2314450,506,2024-04-03 07:07:05,909,0,69000,524
50612736,,2312736,506,2024-04-03 07:22:26,583,0,70000,469
50615480,,2315480,506,2024-04-03 07:33:59,1217,0,65000,847
50614292,,2314292,506,2024-04-03 08:07:59,554,0,63000,423
50613873,,2313873,506,2024-04-03 08:22:34,1338,0,71500,1109
50615612,,2315612,506,2024-04-03 08:44:52,1062,0,65000,586
50612015,,2312015,506,2024-04-03 09:02:47,714,0,75500,543
50614920,,2314920,506,2024-04-03 09:14:45,1208,0,73500,800
50614743,,2314743,506,2024-04-03 09:35:05,1568,0,70500,819
50614985,,2314985,506,2024-04-03 10:01:21,968,0,65000,477
50614938,,2314938,506,2024-04-03 10:17:41,684,0,59500,501
50614949,,2314949,506,2024-04-03 10:29:05,1419,0,70000,1076
50615620,,2315620,506,2024-04-03 10:52:48,1712,0,78000,1092
50612736,,2312736,506,2024-04-03 11:21:32,1094,0,70000,949
50613637,,2313637,506,2024-04-03 11:39:54,1412,0,66500,1040
50612015,,2312015,506,2024-04-03 12:03:34,691,0,75500,458
50615612,,2315612,506,2024-04-03 12:15:09,771,0,66000,383
50612015,,2312015,506,2024-04-03 12:28:32,523,0,76000,366
50615426,,2315426,506,2024-04-03 12:53:35,1812,0,66000,1270
50614938,,2314938,506,2024-04-03 13:24:07,433,0,59500,267
50615612,,2315612,506,2024-04-03 13:33:14,89,0,66000,43
50614949,,2314949,506,2024-04-03 13:35:42,733,0,71500,545
50615480,,2315480,506,2024-04-03 13:48:07,1285,0,66500,912
50615612,,2315612,506,2024-04-03 14:10:12,193,0,67000,98
50614985,,2314985,506,2024-04-03 14:13:29,1173,0,66000,529
50614292,,2314292,506,2024-04-03 14:33:06,569,0,64500,401
50613873,,2313873,506,2024-04-03 14:42:39,1571,0,73500,1222
50614743,,2314743,506,2024-04-03 15:09:01,1225,0,71000,563
50614920,,2314920,506,2024-04-03 15:29:34,700,0,74500,422
50614938,,2314938,506,2024-04-03 15:41:14,1207,0,60000,780
50612015,,2312015,506,2024-04-03 16:01:29,784,0,77000,528
50614292,,2314292,506,2024-04-03 16:14:37,651,0,64000,453
50614450,,2314450,506,2024-04-03 16:25:36,1619,0,68000,887
50614920,,2314920,506,2024-04-03 16:52:47,1313,0,76000,900
50614985,,2314985,506,2024-04-03 17:14:48,1337,0,66500,821
50615612,,2315612,506,2024-04-03 17:37:17,1203,0,65500,656
50613637,,2313637,506,2024-04-03 17:57:28,1442,0,67000,1137
50614920,,2314920,506,2024-04-03 18:21:42,28,0,77000,13
50612736,,2312736,506,2024-04-03 18:22:18,1191,0,70500,1175
50615620,,2315620,506,2024-04-03 18:42:17,1822,0,79000,1297
50614450,,2314450,506,2024-04-03 19:12:43,883,0,69500,515
50615480,,2315480,506,2024-04-03 19:27:34,1070,0,67000,855
50612015,,2312015,506,2024-04-03 19:45:28,757,0,77000,572
50615620,,2315620,506,2024-04-03 20:00:07,593,0,81000,352
50614920,,2314920,506,2024-04-03 20:10:08,683,0,76500,435
50614938,,2314938,506,2024-04-03 20:21:55,511,0,61000,378
50615426,,2315426,506,2024-04-03 20:30:34,949,0,68500,664
50614292,,2314292,506,2024-04-03 20:46:31,506,0,65000,349
50614743,,2314743,506,2024-04-03 21:02:24,1742,0,71000,833
50614949,,2314949,506,2024-04-03 21:31:34,925,0,71000,517
50614985,,2314985,506,2024-04-03 21:47:03,465,0,66500,228
50614949,,2314949,506,2024-04-03 21:56:11,272,0,71000,188
50613873,,2313873,506,2024-04-03 22:00:59,1023,0,74000,802
50614949,,2314949,506,2024-04-03 23:31:56,637,0,72000,451
50614985,,2314985,506,2024-04-03 23:42:53,754,0,67500,345
50615612,,2315612,506,2024-04-03 23:55:54,271,0,65500,118
