animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50514730,,2314730,505,2024-05-09 00:06:42,166,0,115500,198
50515626,,2315626,505,2024-05-09 00:21:26,230,0,90000,119
50514260,,2314260,505,2024-05-09 00:26:19,157,0,123500,124
50514260,,2314260,505,2024-05-09 00:30:57,302,0,124500,372
50515604,,2315604,505,2024-05-09 00:56:29,541,0,101000,408
50515404,,2315404,505,2024-05-09 01:07:31,323,0,111000,382
50514969,,2314969,505,2024-05-09 01:13:22,59,0,120500,55
50514969,,2314969,505,2024-05-09 01:16:23,212,0,120500,379
50514969,,2314969,505,2024-05-09 01:21:57,212,0,121000,376
50514969,,2314969,505,2024-05-09 01:28:02,110,0,121500,99
50515626,,2315626,505,2024-05-09 01:31:54,535,0,90500,391
50514915,,2314915,505,2024-05-09 01:41:56,70,0,120500,38
50514915,,2314915,505,2024-05-09 01:45:08,284,0,123000,290
50514937,,2314937,505,2024-05-09 03:10:19,127,0,110000,112
50514937,,2314937,505,2024-05-09 03:14:28,474,0,111000,421
50515404,,2315404,505,2024-05-09 03:24:23,25,0,112000,13
50515404,,2315404,505,2024-05-09 03:26:50,249,0,112000,322
50514913,,2314913,505,2024-05-09 04:14:30,466,0,122000,495
50514913,,2314913,505,2024-05-09 04:24:18,296,0,121500,418
50514903,,2314903,505,2024-05-09 04:31:57,395,0,123500,479
50514751,,2314751,505,2024-05-09 04:38:36,108,0,100000,26
50513935,,2313935,505,2024-05-09 04:41:39,109,0,117000,29
50515626,,2315626,505,2024-05-09 04:43:52,21,0,90000,6
50514751,,2314751,505,2024-05-09 04:44:21,54,0,99500,2
50514751,,2314751,505,2024-05-09 04:47:17,709,0,100500,398
50515626,,2315626,505,2024-05-09 05:01:08,489,0,90500,355
50513935,,2313935,505,2024-05-09 05:09:33,110,0,117500,76
50515649,,2315649,505,2024-05-09 05:11:27,56,0,109500,11
50515649,,2315649,505,2024-05-09 05:14:24,353,0,109500,408
50515649,,2315649,505,2024-05-09 05:22:19,337,0,109500,425
50515604,,2315604,505,2024-05-09 05:28:00,471,0,99500,399
50515604,,2315604,505,2024-05-09 05:37:52,450,0,100000,397
50514903,,2314903,505,2024-05-09 05:45:50,28,0,122250,25
50514903,,2314903,505,2024-05-09 05:48:19,280,0,123750,412
50514903,,2314903,505,2024-05-09 05:55:01,269,0,124500,400
50514937,,2314937,505,2024-05-09 05:59:42,473,0,109000,397
50515496,,2315496,505,2024-05-09 06:09:37,1090,0,117000,1195
50514937,,2314937,505,2024-05-09 06:28:03,48,0,109000,44
50514937,,2314937,505,2024-05-09 06:30:53,441,0,109500,392
50514730,,2314730,505,2024-05-09 06:39:01,776,0,116000,829
50515649,,2315649,505,2024-05-09 06:53:59,357,0,110500,425
50514969,,2314969,505,2024-05-09 07:01:58,190,0,120000,353
50514969,,2314969,505,2024-05-09 07:07:10,207,0,120500,395
50514969,,2314969,505,2024-05-09 07:12:38,174,0,121000,318
50514969,,2314969,505,2024-05-09 07:19:18,119,0,121000,209
50514915,,2314915,505,2024-05-09 07:51:35,484,0,121500,367
50514915,,2314915,505,2024-05-09 08:01:41,418,0,122000,374
50513935,,2313935,505,2024-05-09 08:09:22,458,0,119500,447
50514751,,2314751,505,2024-05-09 08:18:38,1082,0,101500,655
50515626,,2315626,505,2024-05-09 08:37:55,301,0,89750,133
50515604,,2315604,505,2024-05-09 08:44:27,527,0,101000,420
50514260,,2314260,505,2024-05-09 08:53:22,44,0,122500,18
50514260,,2314260,505,2024-05-09 08:56:08,331,0,125000,409
50515626,,2315626,505,2024-05-09 09:01:47,445,0,90500,345
50514937,,2314937,505,2024-05-09 09:10:57,592,0,112000,462
50514260,,2314260,505,2024-05-09 09:22:51,337,0,124000,430
50514260,,2314260,505,2024-05-09 09:30:29,298,0,125000,399
