animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
,,,505,2024-05-16 00:56:14,1,0,0,10
50515604,,2315604,505,2024-05-16 01:00:52,65,0,103500,21
50515604,,2315604,505,2024-05-16 01:12:20,46,0,99750,0
50514759,,2314759,505,2024-05-16 01:31:20,94,0,114500,31
50514759,,2314759,505,2024-05-16 01:34:56,258,0,115000,269
50515404,,2315404,505,2024-05-16 01:41:48,32,0,115500,14
50515404,,2315404,505,2024-05-16 01:55:20,80,0,116250,45
50515404,,2315404,505,2024-05-16 02:04:59,54,0,114500,10
50514915,,2314915,505,2024-05-16 02:24:07,36,0,124000,5
50515626,,2315626,505,2024-05-16 02:26:44,58,0,94000,7
50514937,,2314937,505,2024-05-16 02:37:04,27,0,113000,0
50514915,,2314915,505,2024-05-16 03:33:23,66,0,123500,3
50514915,,2314915,505,2024-05-16 03:40:42,172,0,124500,14
50514915,,2314915,505,2024-05-16 04:07:01,67,0,125000,9
50515604,,2315604,505,2024-05-16 04:28:27,290,0,103000,59
50515604,,2315604,505,2024-05-16 04:35:19,548,0,104000,367
50515404,,2315404,505,2024-05-16 04:44:54,86,0,113500,32
50515404,,2315404,505,2024-05-16 04:48:21,334,0,114500,339
50515404,,2315404,505,2024-05-16 04:55:57,100,0,113000,16
50514903,,2314903,505,2024-05-16 05:00:41,60,0,127500,19
50515626,,2315626,505,2024-05-16 05:03:08,155,0,93000,7
50515626,,2315626,505,2024-05-16 05:49:04,68,0,93500,8
50514937,,2314937,505,2024-05-16 05:50:28,50,0,115750,13
50514937,,2314937,505,2024-05-16 05:53:20,415,0,116500,335
50514969,,2314969,505,2024-05-16 06:00:23,34,0,127000,19
50514969,,2314969,505,2024-05-16 06:02:59,64,0,121500,2
50514969,,2314969,505,2024-05-16 06:07:07,28,0,119000,0
50514969,,2314969,505,2024-05-16 06:09:37,51,0,120500,1
50514751,,2314751,505,2024-05-16 06:40:16,232,0,103500,58
50514751,,2314751,505,2024-05-16 06:46:09,709,0,104000,338
50514759,,2314759,505,2024-05-16 06:59:05,54,0,113000,17
50514759,,2314759,505,2024-05-16 07:45:57,160,0,113000,42
50515626,,2315626,505,2024-05-16 07:48:45,545,0,92000,48
50515626,,2315626,505,2024-05-16 07:59:51,689,0,92500,306
50514730,,2314730,505,2024-05-16 08:11:32,181,0,121500,49
50514260,,2314260,505,2024-05-16 08:15:44,55,0,128500,11
50514260,,2314260,505,2024-05-16 08:18:41,320,0,129000,353
50514260,,2314260,505,2024-05-16 08:27:06,80,0,128000,21
50514937,,2314937,505,2024-05-16 08:37:15,159,0,116000,71
50514937,,2314937,505,2024-05-16 08:41:57,480,0,116500,398
50515604,,2315604,505,2024-05-16 08:50:01,217,0,103000,54
50515649,,2315649,505,2024-05-16 08:54:30,35,0,111500,15
50515649,,2315649,505,2024-05-16 08:57:07,318,0,113000,363
50515649,,2315649,505,2024-05-16 09:04:26,304,0,113500,391
50515649,,2315649,505,2024-05-16 09:11:31,317,0,114000,401
50515649,,2315649,505,2024-05-16 09:18:50,204,0,114500,251
50514903,,2314903,505,2024-05-16 09:22:22,163,0,128500,189
50514915,,2314915,505,2024-05-16 09:25:41,246,0,124500,28
50514915,,2314915,505,2024-05-16 09:31:49,311,0,123500,359
50515496,,2315496,505,2024-05-16 09:37:00,88,0,121000,47
50514937,,2314937,505,2024-05-16 09:39:47,98,0,117500,26
50514913,,2314913,505,2024-05-16 09:42:00,259,0,125000,27
50514751,,2314751,505,2024-05-16 09:46:55,89,0,104750,12
