animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50514903,,2314903,505,2024-04-26 00:16:35,382,0,108500,463
50514260,,2314260,505,2024-04-26 00:23:56,44,0,105500,11
50515604,,2315604,505,2024-04-26 00:26:42,618,0,86000,413
50514730,,2314730,505,2024-04-26 00:38:54,48,0,101000,15
50514730,,2314730,505,2024-04-26 00:41:44,409,0,101000,408
50514730,,2314730,505,2024-04-26 00:50:34,413,0,101500,408
50515626,,2315626,505,2024-04-26 00:59:29,570,0,78500,398
50515626,,2315626,505,2024-04-26 01:11:01,191,0,78000,136
50514759,,2314759,505,2024-04-26 01:21:28,212,0,98500,218
50514759,,2314759,505,2024-04-26 01:27:03,325,0,98500,321
50515604,,2315604,505,2024-04-26 01:38:20,723,0,87500,494
50514913,,2314913,505,2024-04-26 01:52:13,11,0,107000,0
50514913,,2314913,505,2024-04-26 01:54:25,325,0,106000,375
50514913,,2314913,505,2024-04-26 02:01:52,242,0,106500,292
50513935,,2313935,505,2024-04-26 02:10:00,240,0,104000,235
50513935,,2313935,505,2024-04-26 02:16:01,356,0,104500,416
50514969,,2314969,505,2024-04-26 02:23:11,27,0,103000,19
50514969,,2314969,505,2024-04-26 02:25:40,307,0,105000,387
50514915,,2314915,505,2024-04-26 02:30:55,85,0,104750,49
50514915,,2314915,505,2024-04-26 02:34:22,367,0,104500,328
50514915,,2314915,505,2024-04-26 02:42:30,405,0,105500,396
50514915,,2314915,505,2024-04-26 02:51:16,372,0,106000,358
50514915,,2314915,505,2024-04-26 02:59:30,210,0,107000,214
50514751,,2314751,505,2024-04-26 03:04:18,508,0,89000,284
50514260,,2314260,505,2024-04-26 03:14:47,419,0,106500,478
50515649,,2315649,505,2024-04-26 04:11:00,371,0,95500,414
50515649,,2315649,505,2024-04-26 04:19:12,321,0,96000,419
50515604,,2315604,505,2024-04-26 04:26:35,553,0,89000,396
50515496,,2315496,505,2024-04-26 04:37:50,474,0,101000,436
50515404,,2315404,505,2024-04-26 04:47:46,363,0,95500,358
50514903,,2314903,505,2024-04-26 05:03:57,336,0,108000,446
50515649,,2315649,505,2024-04-26 05:41:00,341,0,96000,417
50514759,,2314759,505,2024-04-26 05:47:05,27,0,98000,4
50514759,,2314759,505,2024-04-26 05:49:33,356,0,98000,374
50514937,,2314937,505,2024-04-26 05:55:29,56,0,94500,28
50514937,,2314937,505,2024-04-26 05:58:26,600,0,94500,415
50514937,,2314937,505,2024-04-26 06:10:27,537,0,94500,380
50515496,,2315496,505,2024-04-26 06:21:25,431,0,99500,458
50514260,,2314260,505,2024-04-26 06:30:38,315,0,106500,416
