animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51514958,,2314958,515,2024-04-02 00:02:49,150,0,56500,72
51513972,,2313972,515,2024-04-02 00:05:43,58,0,69500,1
51515443,,2315443,515,2024-04-02 00:09:26,606,0,65500,399
,,,515,2024-04-02 00:34:19,1,0,0,10
51513925,,2313925,515,2024-04-02 00:38:25,1283,0,56500,420
51515623,,2315623,515,2024-04-02 00:59:56,131,0,72500,25
51515447,,2315447,515,2024-04-02 01:02:19,647,0,70000,427
51514006,,2314006,515,2024-04-02 01:24:42,977,0,65000,850
51513972,,2313972,515,2024-04-02 01:41:07,550,0,70000,427
,,,515,2024-04-02 01:53:00,1,0,0,11
51515669,,2315669,515,2024-04-02 01:55:33,929,0,71000,411
51514941,,2314941,515,2024-04-02 02:20:36,747,0,69500,425
,,,515,2024-04-02 02:35:46,1,0,0,22
51514992,,2314992,515,2024-04-02 02:45:37,733,0,64500,634
51513925,,2313925,515,2024-04-02 03:04:12,511,0,57500,213
51515623,,2315623,515,2024-04-02 03:12:51,1038,0,72000,820
51515459,,2315459,515,2024-04-02 03:31:16,1804,0,72000,1213
51515443,,2315443,515,2024-04-02 04:01:24,748,0,65500,504
51515653,,2315653,515,2024-04-02 04:14:39,683,0,78500,467
51513952,,2313952,515,2024-04-02 04:26:33,535,0,59000,287
51513972,,2313972,515,2024-04-02 04:38:11,670,0,69500,547
51514006,,2314006,515,2024-04-02 05:22:53,701,0,66000,717
51515447,,2315447,515,2024-04-02 05:34:51,1088,0,70500,801
51514958,,2314958,515,2024-04-02 05:54:49,654,0,56500,493
51513946,,2313946,515,2024-04-02 06:05:47,960,0,70500,630
51513945,,2313945,515,2024-04-02 06:21:59,1755,0,60000,1179
51514922,,2314922,515,2024-04-02 06:51:26,940,0,73500,758
51514941,,2314941,515,2024-04-02 07:07:14,744,0,69000,440
51515443,,2315443,515,2024-04-02 07:20:01,265,0,65000,160
51515443,,2315443,515,2024-04-02 07:26:27,578,0,65500,396
51515669,,2315669,515,2024-04-02 07:36:21,1427,0,70500,711
51513925,,2313925,515,2024-04-02 08:00:24,1371,0,56500,501
51513952,,2313952,515,2024-04-02 08:23:27,715,0,58000,430
51515623,,2315623,515,2024-04-02 08:35:26,1071,0,72000,916
51515447,,2315447,515,2024-04-02 08:53:21,460,0,70500,303
51514992,,2314992,515,2024-04-02 09:01:05,168,0,63500,156
51513945,,2313945,515,2024-04-02 09:03:57,95,0,61000,36
51515443,,2315443,515,2024-04-02 09:05:40,24,0,65250,2
51513946,,2313946,515,2024-04-02 09:06:04,513,0,71250,369
51513925,,2313925,515,2024-04-02 09:14:46,610,0,57500,264
51515653,,2315653,515,2024-04-02 09:26:11,479,0,78000,392
51514006,,2314006,515,2024-04-02 09:34:10,553,0,66000,524
51513952,,2313952,515,2024-04-02 09:43:30,149,0,59000,79
51513925,,2313925,515,2024-04-02 09:46:11,274,0,58000,81
51514922,,2314922,515,2024-04-02 09:52:46,506,0,74000,362
51513972,,2313972,515,2024-04-02 10:03:56,650,0,72000,483
51514941,,2314941,515,2024-04-02 10:14:54,871,0,70000,414
51514941,,2314941,515,2024-04-02 10:31:27,421,0,70500,229
51513952,,2313952,515,2024-04-02 10:40:11,273,0,59500,163
51515653,,2315653,515,2024-04-02 11:17:46,605,0,78500,473
51513952,,2313952,515,2024-04-02 12:32:13,441,0,59000,251
51514958,,2314958,515,2024-04-02 12:42:51,1015,0,56500,591
51515669,,2315669,515,2024-04-02 13:00:02,312,0,70500,26
51514958,,2314958,515,2024-04-02 13:06:09,34,0,56500,4
51513946,,2313946,515,2024-04-02 13:06:51,345,0,71000,9
51515669,,2315669,515,2024-04-02 13:12:45,132,0,70500,0
51513946,,2313946,515,2024-04-02 13:15:01,27,0,71000,0
51515669,,2315669,515,2024-04-02 13:17:29,1029,0,70500,424
51515447,,2315447,515,2024-04-02 13:34:46,186,0,69500,0
51515447,,2315447,515,2024-04-02 13:39:54,674,0,70000,422
51513952,,2313952,515,2024-04-02 13:51:15,124,0,59000,9
51515443,,2315443,515,2024-04-02 13:53:46,25,0,64000,0
51513946,,2313946,515,2024-04-02 13:54:27,42,0,71000,3
51514006,,2314006,515,2024-04-02 13:56:19,243,0,66000,3
51514992,,2314992,515,2024-04-02 14:00:53,511,0,63000,0
51514992,,2314992,515,2024-04-02 14:11:26,1180,0,64000,1077
51515443,,2315443,515,2024-04-02 14:31:18,598,0,65500,195
51515443,,2315443,515,2024-04-02 14:43:17,468,0,68500,364
51514006,,2314006,515,2024-04-02 14:51:05,44,0,76000,43
51515459,,2315459,515,2024-04-02 14:51:53,1976,0,72000,1310
51514006,,2314006,515,2024-04-02 15:24:53,116,0,65500,21
51514941,,2314941,515,2024-04-02 15:26:52,79,0,68750,0
51514006,,2314006,515,2024-04-02 15:28:23,736,0,66000,785
51513945,,2313945,515,2024-04-02 15:40:42,762,0,60500,485
51513946,,2313946,515,2024-04-02 15:53:24,1663,0,70500,1453
51513952,,2313952,515,2024-04-02 16:21:19,46,0,73500,17
51515623,,2315623,515,2024-04-02 16:22:45,1450,0,72000,1312
51515653,,2315653,515,2024-04-02 16:46:59,1502,0,79500,1103
51513925,,2313925,515,2024-04-02 17:12:13,1068,0,58000,431
51515447,,2315447,515,2024-04-02 17:30:09,740,0,69500,428
51515669,,2315669,515,2024-04-02 17:42:33,1609,0,72500,856
51513972,,2313972,515,2024-04-02 18:09:34,145,0,70500,6
51513925,,2313925,515,2024-04-02 18:12:14,1355,0,62500,596
51514941,,2314941,515,2024-04-02 18:34:49,860,0,69000,690
51513952,,2313952,515,2024-04-02 18:49:17,1074,0,62500,760
51513972,,2313972,515,2024-04-02 19:07:19,1133,0,75500,938
51514922,,2314922,515,2024-04-02 19:26:16,1289,0,73500,1099
51515447,,2315447,515,2024-04-02 19:47:49,834,0,70500,642
51513945,,2313945,515,2024-04-02 20:01:51,561,0,60500,437
51515459,,2315459,515,2024-04-02 20:11:12,1218,0,74000,810
51515443,,2315443,515,2024-04-02 20:31:38,1212,0,65000,849
51515669,,2315669,515,2024-04-02 21:01:51,908,0,72500,469
51513925,,2313925,515,2024-04-02 21:17:27,247,0,59000,97
51515447,,2315447,515,2024-04-02 21:22:49,799,0,71500,617
51514958,,2314958,515,2024-04-02 21:36:32,714,0,56500,591
51515653,,2315653,515,2024-04-02 21:48:30,722,0,80500,433
51514006,,2314006,515,2024-04-02 22:00:32,849,0,66500,792
51515653,,2315653,515,2024-04-02 22:14:53,773,0,80500,484
51515623,,2315623,515,2024-04-02 22:27:54,976,0,73000,725
,,,515,2024-04-02 22:49:29,2,0,0,10
51513952,,2313952,515,2024-04-02 22:55:10,506,0,60000,329
51514958,,2314958,515,2024-04-02 23:03:40,343,0,57000,225
51514941,,2314941,515,2024-04-02 23:10:22,839,0,69500,435
51514992,,2314992,515,2024-04-02 23:37:00,1037,0,64000,847
51514941,,2314941,515,2024-04-02 23:58:02,493,0,69500,304
