animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51514006,,2314006,515,2024-05-22 00:01:24,323,0,125500,446
51514006,,2314006,515,2024-05-22 00:08:49,313,0,125500,448
51514006,,2314006,515,2024-05-22 00:16:04,296,0,126000,424
51514006,,2314006,515,2024-05-22 00:23:02,210,0,126500,342
51515447,,2315447,515,2024-05-22 00:26:44,490,0,129500,128
51513946,,2313946,515,2024-05-22 00:35:10,117,0,133500,42
51515447,,2315447,515,2024-05-22 00:38:22,22,0,129000,0
51515447,,2315447,515,2024-05-22 00:40:46,341,0,134000,392
51515447,,2315447,515,2024-05-22 00:48:28,341,0,135000,428
51514941,,2314941,515,2024-05-22 00:56:10,395,0,132000,453
51514941,,2314941,515,2024-05-22 01:04:47,210,0,132500,309
51514958,,2314958,515,2024-05-22 01:08:37,224,0,106000,189
51514958,,2314958,515,2024-05-22 01:14:22,296,0,106500,433
51514958,,2314958,515,2024-05-22 01:21:19,314,0,107000,432
51515653,,2315653,515,2024-05-22 01:27:31,120,0,137000,28
51515653,,2315653,515,2024-05-22 01:31:33,368,0,136500,435
51515653,,2315653,515,2024-05-22 01:39:42,331,0,137000,432
51515653,,2315653,515,2024-05-22 01:47:14,344,0,137500,428
51515653,,2315653,515,2024-05-22 01:55:00,354,0,138500,421
51515653,,2315653,515,2024-05-22 02:02:55,348,0,138500,410
51513945,,2313945,515,2024-05-22 02:08:50,62,0,111500,24
51513945,,2313945,515,2024-05-22 02:11:54,272,0,124500,419
51513945,,2313945,515,2024-05-22 02:18:27,283,0,124500,421
51513945,,2313945,515,2024-05-22 02:25:11,269,0,125000,407
51513945,,2313945,515,2024-05-22 02:31:41,238,0,125500,356
51514958,,2314958,515,2024-05-22 02:37:40,322,0,106000,394
51514992,,2314992,515,2024-05-22 02:43:13,489,0,115500,133
51514992,,2314992,515,2024-05-22 02:53:24,350,0,115500,414
51515459,,2315459,515,2024-05-22 02:59:53,30,0,133750,3
51515459,,2315459,515,2024-05-22 03:02:25,390,0,135000,372
51515459,,2315459,515,2024-05-22 03:10:57,342,0,136000,361
51515459,,2315459,515,2024-05-22 03:18:40,275,0,136000,273
51515669,,2315669,515,2024-05-22 03:32:34,473,0,135000,220
51513946,,2313946,515,2024-05-22 03:41:49,78,0,132500,14
51513946,,2313946,515,2024-05-22 03:45:10,385,0,133500,416
51513946,,2313946,515,2024-05-22 03:53:36,366,0,133500,441
51513946,,2313946,515,2024-05-22 04:01:43,325,0,134000,432
51513972,,2313972,515,2024-05-22 04:09:10,404,0,117000,411
51513972,,2313972,515,2024-05-22 04:17:55,332,0,117500,403
51513972,,2313972,515,2024-05-22 04:25:28,327,0,117500,364
,,,515,2024-05-22 04:48:47,2,0,0,12
51515669,,2315669,515,2024-05-22 04:53:57,756,0,135500,583
51515459,,2315459,515,2024-05-22 05:08:34,305,0,136250,338
51515443,,2315443,515,2024-05-22 05:15:21,13,0,125500,4
51515443,,2315443,515,2024-05-22 05:17:36,478,0,125500,478
51515443,,2315443,515,2024-05-22 05:27:35,403,0,124500,399
51515443,,2315443,515,2024-05-22 05:36:20,339,0,125500,420
51515443,,2315443,515,2024-05-22 05:44:01,261,0,126000,305
51515443,,2315443,515,2024-05-22 06:14:55,103,0,118000,0
51515443,,2315443,515,2024-05-22 06:19:11,17,0,98000,0
51514922,,2314922,515,2024-05-22 06:19:32,167,0,130500,216
51513952,,2313952,515,2024-05-22 06:22:31,28,0,111000,3
51513952,,2313952,515,2024-05-22 06:25:00,340,0,111000,387
51513952,,2313952,515,2024-05-22 06:32:41,279,0,112000,350
51513952,,2313952,515,2024-05-22 06:39:22,184,0,112000,200
51515669,,2315669,515,2024-05-22 07:24:11,439,0,135500,361
51513925,,2313925,515,2024-05-22 07:33:32,541,0,125500,424
51513925,,2313925,515,2024-05-22 07:44:34,376,0,126500,413
51513925,,2313925,515,2024-05-22 07:52:51,361,0,126500,433
51513925,,2313925,515,2024-05-22 08:00:53,298,0,127000,407
51515623,,2315623,515,2024-05-22 08:05:55,119,0,137000,31
51515623,,2315623,515,2024-05-22 08:09:56,461,0,139500,447
51515623,,2315623,515,2024-05-22 08:19:38,629,0,140000,435
51515623,,2315623,515,2024-05-22 08:32:08,392,0,140000,440
51514992,,2314992,515,2024-05-22 08:38:56,125,0,114000,6
51514992,,2314992,515,2024-05-22 08:43:03,377,0,115000,436
51514992,,2314992,515,2024-05-22 08:51:21,298,0,114500,425
51514992,,2314992,515,2024-05-22 08:58:21,285,0,114500,432
51515447,,2315447,515,2024-05-22 09:04:17,72,0,130000,3
51515447,,2315447,515,2024-05-22 09:07:31,334,0,135000,421
51515669,,2315669,515,2024-05-22 09:13:52,62,0,135000,12
51515447,,2315447,515,2024-05-22 09:16:55,333,0,134500,421
51515447,,2315447,515,2024-05-22 09:24:29,302,0,134500,395
51514941,,2314941,515,2024-05-22 09:29:59,106,0,130500,42
51514941,,2314941,515,2024-05-22 09:33:46,355,0,131500,426
51515669,,2315669,515,2024-05-22 09:40:20,200,0,137000,14
51515669,,2315669,515,2024-05-22 09:45:43,683,0,137500,425
51515443,,2315443,515,2024-05-22 09:59:08,394,0,126500,392
51515443,,2315443,515,2024-05-22 10:07:43,351,0,126500,372
51515443,,2315443,515,2024-05-22 10:44:00,218,0,127000,249
51514958,,2314958,515,2024-05-22 10:47:46,343,0,106500,277
51513945,,2313945,515,2024-05-22 10:53:33,80,0,125000,7
51513945,,2313945,515,2024-05-22 10:56:55,490,0,126500,414
51513945,,2313945,515,2024-05-22 11:07:07,285,0,125500,419
51513945,,2313945,515,2024-05-22 11:13:53,274,0,126000,434
51513945,,2313945,515,2024-05-22 11:20:28,263,0,126000,428
51513945,,2313945,515,2024-05-22 11:26:52,238,0,126500,392
51515459,,2315459,515,2024-05-22 11:31:17,257,0,133500,48
51515669,,2315669,515,2024-05-22 11:36:29,60,0,136250,8
51514922,,2314922,515,2024-05-22 11:37:58,360,0,125000,2
51514922,,2314922,515,2024-05-22 11:46:00,301,0,128500,420
51514922,,2314922,515,2024-05-22 11:53:02,311,0,129500,430
51514922,,2314922,515,2024-05-22 12:00:14,282,0,129500,421
51514922,,2314922,515,2024-05-22 12:06:57,308,0,130000,406
51514922,,2314922,515,2024-05-22 12:14:06,1390,0,124000,362
51514006,,2314006,515,2024-05-22 12:37:20,155,0,126000,108
51514006,,2314006,515,2024-05-22 12:41:56,276,0,126500,431
51514006,,2314006,515,2024-05-22 12:48:33,253,0,128000,429
51513946,,2313946,515,2024-05-22 12:52:58,56,0,132500,6
51513946,,2313946,515,2024-05-22 12:55:55,324,0,134000,423
51513946,,2313946,515,2024-05-22 13:03:20,303,0,134000,430
51513946,,2313946,515,2024-05-22 13:10:24,288,0,134500,422
51513952,,2313952,515,2024-05-22 13:15:16,74,0,111000,10
51513952,,2313952,515,2024-05-22 13:18:31,356,0,111500,402
51513952,,2313952,515,2024-05-22 13:26:28,327,0,111500,400
51515447,,2315447,515,2024-05-22 13:32:58,164,0,131000,38
51515447,,2315447,515,2024-05-22 13:37:43,317,0,134750,391
51515447,,2315447,515,2024-05-22 13:45:01,318,0,136000,414
51513952,,2313952,515,2024-05-22 13:50:40,66,0,112000,31
51515623,,2315623,515,2024-05-22 13:52:30,143,0,137000,29
51515623,,2315623,515,2024-05-22 13:56:55,382,0,140500,429
51515623,,2315623,515,2024-05-22 14:05:19,395,0,140500,432
51515623,,2315623,515,2024-05-22 14:13:56,356,0,141000,377
51514958,,2314958,515,2024-05-22 14:19:57,257,0,106000,61
51514958,,2314958,515,2024-05-22 14:26:15,354,0,107000,420
51513925,,2313925,515,2024-05-22 14:32:21,120,0,128000,7
51513925,,2313925,515,2024-05-22 14:36:22,415,0,129000,382
51513925,,2313925,515,2024-05-22 14:45:19,430,0,129500,369
51513925,,2313925,515,2024-05-22 14:54:30,503,0,131500,398
51513925,,2313925,515,2024-05-22 15:04:54,335,0,131500,336
51515459,,2315459,515,2024-05-22 15:10:29,324,0,135500,140
51515669,,2315669,515,2024-05-22 15:16:29,636,0,135500,89
51515669,,2315669,515,2024-05-22 15:29:07,730,0,140000,415
51514992,,2314992,515,2024-05-22 15:41:29,164,0,116500,6
51514992,,2314992,515,2024-05-22 15:46:15,576,0,117000,425
51514006,,2314006,515,2024-05-22 15:56:27,164,0,127000,11
51513972,,2313972,515,2024-05-22 15:59:19,73,0,117500,6
51513972,,2313972,515,2024-05-22 16:02:34,452,0,117000,363
51514941,,2314941,515,2024-05-22 16:10:14,318,0,130500,27
51515669,,2315669,515,2024-05-22 16:16:08,100,0,134500,23
51515447,,2315447,515,2024-05-22 16:17:56,31,0,132750,0
51515669,,2315669,515,2024-05-22 16:20:25,123,0,134000,6
51515669,,2315669,515,2024-05-22 16:24:29,644,0,137000,410
51514941,,2314941,515,2024-05-22 16:35:25,198,0,129500,14
51514941,,2314941,515,2024-05-22 16:40:44,341,0,130000,370
51514941,,2314941,515,2024-05-22 16:48:27,448,0,130500,405
51513946,,2313946,515,2024-05-22 16:56:03,120,0,134750,42
