animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51515459,,2315459,515,2024-04-26 00:08:06,108,0,104500,62
,,,515,2024-04-26 00:11:55,45,0,0,19
51515653,,2315653,515,2024-04-26 00:37:40,562,0,110000,549
51514006,,2314006,515,2024-04-26 01:02:50,374,0,96000,436
51514006,,2314006,515,2024-04-26 01:11:05,309,0,94500,406
51514006,,2314006,515,2024-04-26 01:18:15,344,0,95000,442
51514006,,2314006,515,2024-04-26 01:26:01,184,0,96000,250
51513952,,2313952,515,2024-04-26 01:29:12,193,0,86500,128
51513952,,2313952,515,2024-04-26 01:34:26,229,0,87000,191
51514922,,2314922,515,2024-04-26 01:38:23,102,0,105000,125
51513945,,2313945,515,2024-04-26 01:58:19,254,0,93500,236
51513945,,2313945,515,2024-04-26 02:04:35,342,0,97500,433
51514941,,2314941,515,2024-04-26 02:10:25,63,0,101500,17
51514941,,2314941,515,2024-04-26 02:13:29,363,0,102000,327
51514941,,2314941,515,2024-04-26 02:21:33,287,0,102000,287
51515623,,2315623,515,2024-04-26 02:29:25,352,0,105500,261
51515623,,2315623,515,2024-04-26 02:37:18,453,0,106000,433
51515623,,2315623,515,2024-04-26 02:46:53,457,0,106500,425
51514992,,2314992,515,2024-04-26 02:55:09,1034,0,93000,891
51513925,,2313925,515,2024-04-26 03:13:02,204,0,95000,3
51513925,,2313925,515,2024-04-26 03:18:28,433,0,99000,411
51515443,,2315443,515,2024-04-26 03:26:12,21,0,94500,3
51515459,,2315459,515,2024-04-26 03:26:49,219,0,105500,20
51515459,,2315459,515,2024-04-26 03:32:29,669,0,104000,434
51515443,,2315443,515,2024-04-26 03:45:39,167,0,95500,145
51515443,,2315443,515,2024-04-26 03:50:28,404,0,96000,453
51515443,,2315443,515,2024-04-26 03:59:13,340,0,97000,358
51515459,,2315459,515,2024-04-26 04:12:39,367,0,103500,262
51514006,,2314006,515,2024-04-26 04:20:47,269,0,97000,338
51515653,,2315653,515,2024-04-26 04:25:51,279,0,108500,120
51515653,,2315653,515,2024-04-26 04:32:32,387,0,109500,438
51515653,,2315653,515,2024-04-26 04:41:01,365,0,110000,427
51515653,,2315653,515,2024-04-26 04:49:08,374,0,110500,405
51515653,,2315653,515,2024-04-26 04:57:24,355,0,110500,398
51515669,,2315669,515,2024-04-26 05:05:20,1127,0,102000,95
51514006,,2314006,515,2024-04-26 05:28:28,248,0,96000,285
51514006,,2314006,515,2024-04-26 05:34:37,105,0,97500,95
51515669,,2315669,515,2024-04-26 05:41:32,1331,0,101500,1048
51513946,,2313946,515,2024-04-26 06:03:58,1109,0,102500,1162
51513946,,2313946,515,2024-04-26 06:27:38,331,0,103000,332
51514922,,2314922,515,2024-04-26 06:33:32,70,0,104000,59
,,,515,2024-04-26 06:37:27,1,0,0,10
51514922,,2314922,515,2024-04-26 06:43:39,11,0,103500,3
51514922,,2314922,515,2024-04-26 06:46:55,42,0,105000,0
51514922,,2314922,515,2024-04-26 06:52:47,11,0,104000,0
51514922,,2314922,515,2024-04-26 07:07:01,298,0,104000,408
51514941,,2314941,515,2024-04-26 07:12:03,897,0,101500,842
51514941,,2314941,515,2024-04-26 07:29:02,136,0,101500,141
51515459,,2315459,515,2024-04-26 07:32:17,1147,0,104000,1187
51513952,,2313952,515,2024-04-26 07:51:28,696,0,85000,641
51514992,,2314992,515,2024-04-26 08:03:55,757,0,93000,1055
51514992,,2314992,515,2024-04-26 08:18:34,560,0,92000,460
51513945,,2313945,515,2024-04-26 08:28:02,717,0,93500,863
51513945,,2313945,515,2024-04-26 08:42:01,351,0,94000,429
51515447,,2315447,515,2024-04-26 08:49:22,435,0,101500,424
51515447,,2315447,515,2024-04-26 08:58:38,394,0,102000,410
51515447,,2315447,515,2024-04-26 09:07:14,482,0,102500,434
51515443,,2315443,515,2024-04-26 09:16:58,33,0,96250,5
51515443,,2315443,515,2024-04-26 09:19:32,364,0,96000,344
51514958,,2314958,515,2024-04-26 09:25:40,929,0,83000,966
51515623,,2315623,515,2024-04-26 09:41:13,1113,0,105000,1132
51515669,,2315669,515,2024-04-26 09:59:54,1377,0,103500,1116
51513925,,2313925,515,2024-04-26 10:22:55,1486,0,92000,1555
51514006,,2314006,515,2024-04-26 10:47:45,722,0,96500,919
51513972,,2313972,515,2024-04-26 10:59:59,902,0,95000,950
51515447,,2315447,515,2024-04-26 11:15:09,252,0,103000,255
51515447,,2315447,515,2024-04-26 11:21:22,327,0,103500,352
51515447,,2315447,515,2024-04-26 11:28:52,105,0,103750,120
51515669,,2315669,515,2024-04-26 11:32:38,392,0,104000,305
51514922,,2314922,515,2024-04-26 11:39:22,397,0,102500,466
,,,515,2024-04-26 11:49:14,1,0,0,12
51514958,,2314958,515,2024-04-26 12:07:29,148,0,83000,144
51514941,,2314941,515,2024-04-26 12:15:06,378,0,102000,301
51513952,,2313952,515,2024-04-26 12:21:36,146,0,85000,67
51513952,,2313952,515,2024-04-26 12:26:03,514,0,85500,374
51514941,,2314941,515,2024-04-26 12:36:39,339,0,102000,274
51514941,,2314941,515,2024-04-26 12:44:19,219,0,102000,196
51515623,,2315623,515,2024-04-26 12:49:05,409,0,108000,318
51515623,,2315623,515,2024-04-26 12:57:55,435,0,108500,441
51514006,,2314006,515,2024-04-26 13:10:29,407,0,98750,429
51513952,,2313952,515,2024-04-26 13:19:13,66,0,86000,19
51513952,,2313952,515,2024-04-26 13:22:20,338,0,87000,304
51513952,,2313952,515,2024-04-26 13:30:42,213,0,87000,188
51513946,,2313946,515,2024-04-26 13:34:19,1425,0,102000,421
51513946,,2313946,515,2024-04-26 14:00:06,386,0,103000,436
