animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50414008,,2314008,504,2024-04-28 00:02:05,374,0,104000,338
50414418,,2314418,504,2024-04-28 00:12:58,236,0,105000,148
50414418,,2314418,504,2024-04-28 00:18:56,421,0,104500,430
50415414,,2315414,504,2024-04-28 00:26:09,147,0,109500,70
50415414,,2315414,504,2024-04-28 00:30:38,358,0,109500,457
50415414,,2315414,504,2024-04-28 00:38:37,324,0,110000,406
50415414,,2315414,504,2024-04-28 00:46:02,160,0,110000,195
50415489,,2315489,504,2024-04-28 00:54:55,463,0,91500,276
50414906,,2314906,504,2024-04-28 01:03:17,39,0,93500,4
50414008,,2314008,504,2024-04-28 01:05:57,289,0,104000,264
50415488,,2315488,504,2024-04-28 01:10:58,211,0,108000,162
50415488,,2315488,504,2024-04-28 01:16:31,440,0,108500,432
50414779,,2314779,504,2024-04-28 02:40:55,393,0,106000,386
50412823,,2312823,504,2024-04-28 03:28:23,504,0,104500,453
50415489,,2315489,504,2024-04-28 04:17:40,451,0,92000,339
50412823,,2312823,504,2024-04-28 04:25:35,187,0,104000,123
50415493,,2315493,504,2024-04-28 04:29:41,248,0,94500,53
50415493,,2315493,504,2024-04-28 04:35:51,564,0,94000,461
50414211,,2314211,504,2024-04-28 04:45:46,28,0,102250,10
50414795,,2314795,504,2024-04-28 04:47:09,22,0,88000,4
50414906,,2314906,504,2024-04-28 04:49:33,531,0,92000,380
50414795,,2314795,504,2024-04-28 04:58:40,96,0,88000,32
50415414,,2315414,504,2024-04-28 05:03:00,305,0,112500,390
50414795,,2314795,504,2024-04-28 05:08:21,128,0,88000,44
50414418,,2314418,504,2024-04-28 05:12:30,510,0,105000,392
50414795,,2314795,504,2024-04-28 05:21:23,144,0,88000,43
50415488,,2315488,504,2024-04-28 05:24:57,57,0,108000,9
50414794,,2314794,504,2024-04-28 05:34:24,626,0,99000,424
50414418,,2314418,504,2024-04-28 05:48:06,406,0,104500,378
50414794,,2314794,504,2024-04-28 05:59:41,420,0,98500,299
50415488,,2315488,504,2024-04-28 06:07:32,336,0,107000,208
50415666,,2315666,504,2024-04-28 06:15:02,12,0,81000,1
50414211,,2314211,504,2024-04-28 06:17:16,453,0,101000,410
50414211,,2314211,504,2024-04-28 06:26:50,337,0,101500,423
50414211,,2314211,504,2024-04-28 06:34:29,296,0,101500,394
50414795,,2314795,504,2024-04-28 06:39:57,186,0,88000,99
50415489,,2315489,504,2024-04-28 06:44:14,27,0,91000,2
50414795,,2314795,504,2024-04-28 06:46:11,122,0,89500,14
