animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50414211,,2314211,504,2024-05-01 00:19:17,884,0,105000,1181
50415489,,2315489,504,2024-05-01 00:54:01,487,0,95000,488
50414008,,2314008,504,2024-05-01 01:03:22,731,0,108000,619
50414008,,2314008,504,2024-05-01 01:17:35,410,0,108000,393
50414795,,2314795,504,2024-05-01 01:24:37,924,0,91500,827
50414795,,2314795,504,2024-05-01 01:42:03,237,0,92500,187
50414779,,2314779,504,2024-05-01 01:46:27,266,0,108500,292
50412823,,2312823,504,2024-05-01 01:51:20,956,0,108000,1068
50415414,,2315414,504,2024-05-01 02:07:52,220,0,115500,205
50415414,,2315414,504,2024-05-01 02:13:33,536,0,116000,672
50415414,,2315414,504,2024-05-01 02:24:31,91,0,115500,85
50415605,,2315605,504,2024-05-01 02:37:01,456,0,115500,439
50415605,,2315605,504,2024-05-01 02:46:38,397,0,116000,418
50414418,,2314418,504,2024-05-01 02:53:23,202,0,108000,101
50414418,,2314418,504,2024-05-01 03:01:23,424,0,107500,406
50415666,,2315666,504,2024-05-01 03:10:28,468,0,87500,430
50415489,,2315489,504,2024-05-01 04:07:00,362,0,96000,362
50414779,,2314779,504,2024-05-01 04:17:51,808,0,110000,876
50415684,,2315684,504,2024-05-01 04:31:54,641,0,97500,462
50414906,,2314906,504,2024-05-01 05:25:04,1224,0,95500,825
50414794,,2314794,504,2024-05-01 05:45:43,1037,0,104500,763
50412823,,2312823,504,2024-05-01 06:10:26,358,0,109500,372
50414418,,2314418,504,2024-05-01 06:17:20,865,0,109000,768
50415488,,2315488,504,2024-05-01 06:32:32,1334,0,113000,1510
50414211,,2314211,504,2024-05-01 06:54:46,629,0,105500,897
50414008,,2314008,504,2024-05-01 07:06:06,851,0,108000,761
50415684,,2315684,504,2024-05-01 07:29:19,1140,0,97000,1126
50415489,,2315489,504,2024-05-01 07:50:21,479,0,96000,335
50414795,,2314795,504,2024-05-01 08:11:00,554,0,93000,451
50414795,,2314795,504,2024-05-01 08:22:16,441,0,94000,342
50414795,,2314795,504,2024-05-01 08:34:17,308,0,93500,185
50414418,,2314418,504,2024-05-01 08:39:36,61,0,108000,46
50415414,,2315414,504,2024-05-01 08:41:44,511,0,113500,519
50415414,,2315414,504,2024-05-01 08:52:17,241,0,113500,298
50414906,,2314906,504,2024-05-01 08:58:12,280,0,95500,132
50415666,,2315666,504,2024-05-01 09:03:08,424,0,88000,408
50415489,,2315489,504,2024-05-01 09:10:32,12,0,94000,0
50415493,,2315493,504,2024-05-01 09:12:46,900,0,97000,798
50415414,,2315414,504,2024-05-01 09:29:08,75,0,114000,62
50414779,,2314779,504,2024-05-01 09:32:13,313,0,110000,349
50414906,,2314906,504,2024-05-01 09:39:23,72,0,95000,2
50414779,,2314779,504,2024-05-01 09:42:33,97,0,110000,71
50415666,,2315666,504,2024-05-01 09:45:09,11,0,86500,1
50414779,,2314779,504,2024-05-01 09:47:22,291,0,111000,357
50414211,,2314211,504,2024-05-01 09:53:59,102,0,106000,61
50412823,,2312823,504,2024-05-01 10:01:33,448,0,108000,438
