animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50415489,,2315489,504,2024-04-22 00:02:08,533,0,84000,388
,,,504,2024-04-22 00:13:02,74,0,0,18
50414008,,2314008,504,2024-04-22 00:16:57,694,0,96000,455
50415605,,2315605,504,2024-04-22 00:32:49,787,0,102500,588
50415605,,2315605,504,2024-04-22 00:47:57,531,0,103000,480
50414794,,2314794,504,2024-04-22 01:40:16,636,0,92000,430
50415684,,2315684,504,2024-04-22 02:19:14,565,0,84500,450
50414906,,2314906,504,2024-04-22 03:00:37,619,0,85000,429
50414418,,2314418,504,2024-04-22 03:11:28,1139,0,96500,888
50415414,,2315414,504,2024-04-22 03:30:42,933,0,102000,1105
50415488,,2315488,504,2024-04-22 03:48:58,662,0,100000,653
50415488,,2315488,504,2024-04-22 04:02:01,387,0,100000,410
50414779,,2314779,504,2024-04-22 04:33:13,355,0,98000,362
50414779,,2314779,504,2024-04-22 04:41:09,340,0,98500,378
50415489,,2315489,504,2024-04-22 04:48:15,238,0,84000,82
50415489,,2315489,504,2024-04-22 04:54:15,432,0,84000,382
50415684,,2315684,504,2024-04-22 05:35:37,608,0,85000,511
50414211,,2314211,504,2024-04-22 06:05:45,401,0,95000,442
50415605,,2315605,504,2024-04-22 06:39:13,984,0,102500,952
50412823,,2312823,504,2024-04-22 06:55:49,1221,0,96000,1272
50414211,,2314211,504,2024-04-22 07:16:45,718,0,94500,938
50414779,,2314779,504,2024-04-22 07:28:43,580,0,100000,678
50415666,,2315666,504,2024-04-22 07:38:43,957,0,75000,923
50414906,,2314906,504,2024-04-22 08:15:12,766,0,84500,617
50414008,,2314008,504,2024-04-22 08:28:02,450,0,93500,374
50414794,,2314794,504,2024-04-22 08:35:52,1123,0,90000,857
50415489,,2315489,504,2024-04-22 08:54:39,812,0,83500,663
50414795,,2314795,504,2024-04-22 09:08:19,717,0,81000,474
50414008,,2314008,504,2024-04-22 09:20:28,821,0,93500,658
50415488,,2315488,504,2024-04-22 09:35:12,927,0,100000,1258
50415684,,2315684,504,2024-04-22 09:51:02,1213,0,84500,1128
50415414,,2315414,504,2024-04-22 10:12:14,972,0,102500,1174
50415493,,2315493,504,2024-04-22 10:36:13,1422,0,86000,1313
50414779,,2314779,504,2024-04-22 11:27:00,625,0,98500,694
50415489,,2315489,504,2024-04-22 11:58:28,411,0,83500,264
50414794,,2314794,504,2024-04-22 12:44:32,1195,0,90500,892
50414008,,2314008,504,2024-04-22 13:04:58,980,0,94500,714
50414211,,2314211,504,2024-04-22 13:21:34,792,0,94000,921
50415605,,2315605,504,2024-04-22 13:34:55,1271,0,101500,1296
50414795,,2314795,504,2024-04-22 13:56:14,650,0,81500,416
50415489,,2315489,504,2024-04-22 14:07:35,89,0,83000,26
50414906,,2314906,504,2024-04-22 14:09:11,890,0,83500,460
50415684,,2315684,504,2024-04-22 14:24:25,85,0,83500,2
50412823,,2312823,504,2024-04-22 14:26:09,622,0,95500,442
50414418,,2314418,504,2024-04-22 14:36:39,1380,0,94500,1019
50415666,,2315666,504,2024-04-22 14:59:43,794,0,75000,751
50414779,,2314779,504,2024-04-22 15:13:01,71,0,98000,67
50415489,,2315489,504,2024-04-22 15:14:36,394,0,84000,367
50415684,,2315684,504,2024-04-22 15:21:18,1146,0,85500,1103
50414008,,2314008,504,2024-04-22 15:41:15,1146,0,96000,930
50415488,,2315488,504,2024-04-22 16:00:45,876,0,101500,1044
50415489,,2315489,504,2024-04-22 16:15:32,471,0,85000,413
50414779,,2314779,504,2024-04-22 16:23:31,459,0,99500,461
50414794,,2314794,504,2024-04-22 16:31:23,753,0,93000,453
50415414,,2315414,504,2024-04-22 16:43:59,797,0,102500,885
50414211,,2314211,504,2024-04-22 16:57:32,444,0,95500,428
50414906,,2314906,504,2024-04-22 17:05:00,1006,0,85500,785
50412823,,2312823,504,2024-04-22 17:21:54,342,0,96500,106
50415489,,2315489,504,2024-04-22 17:28:47,108,0,86500,1
50412823,,2312823,504,2024-04-22 17:30:43,16,0,94000,0
50414211,,2314211,504,2024-04-22 17:34:47,347,0,96500,418
50412823,,2312823,504,2024-04-22 17:42:35,479,0,96000,444
50415489,,2315489,504,2024-04-22 17:50:49,55,0,85500,3
50415684,,2315684,504,2024-04-22 17:52:15,182,0,85000,0
50414008,,2314008,504,2024-04-22 17:55:44,12,0,96000,0
50415605,,2315605,504,2024-04-22 17:57:58,1108,0,103000,892
50415489,,2315489,504,2024-04-22 18:17:25,806,0,86000,636
50414008,,2314008,504,2024-04-22 18:30:59,806,0,97000,670
50415666,,2315666,504,2024-04-22 18:44:25,834,0,76500,902
50414795,,2314795,504,2024-04-22 18:58:35,752,0,85500,544
50414794,,2314794,504,2024-04-22 19:11:23,1022,0,94000,766
50414779,,2314779,504,2024-04-22 19:28:37,709,0,100000,885
50414418,,2314418,504,2024-04-22 19:40:38,1298,0,96500,1228
50415684,,2315684,504,2024-04-22 20:02:35,920,0,86000,884
50415489,,2315489,504,2024-04-22 20:28:29,227,0,86500,109
50415488,,2315488,504,2024-04-22 20:36:55,432,0,102500,412
50415414,,2315414,504,2024-04-22 20:46:51,633,0,103500,792
50415666,,2315666,504,2024-04-22 21:00:39,404,0,77500,375
50415493,,2315493,504,2024-04-22 21:40:26,1163,0,87000,1199
50412823,,2312823,504,2024-04-22 22:34:27,691,0,96000,689
50415666,,2315666,504,2024-04-22 22:51:18,40,0,77500,9
50415489,,2315489,504,2024-04-22 22:54:31,328,0,86000,205
50414906,,2314906,504,2024-04-22 23:11:37,706,0,85500,521
50415605,,2315605,504,2024-04-22 23:48:35,728,0,103500,586
