animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50414418,,2314418,504,2024-04-03 00:05:32,1175,0,72500,814
50415489,,2315489,504,2024-04-03 01:14:26,380,0,65500,194
50415493,,2315493,504,2024-04-03 01:22:47,543,0,68500,314
50414906,,2314906,504,2024-04-03 01:46:56,675,0,66000,472
50415488,,2315488,504,2024-04-03 01:59:22,459,0,77000,326
50412823,,2312823,504,2024-04-03 02:07:01,1171,0,72500,857
50414008,,2314008,504,2024-04-03 02:26:32,898,0,73000,619
50414779,,2314779,504,2024-04-03 02:43:32,622,0,79500,536
50415489,,2315489,504,2024-04-03 03:04:29,283,0,66500,173
50415605,,2315605,504,2024-04-03 03:44:11,1149,0,76000,847
50415666,,2315666,504,2024-04-03 04:10:04,372,0,56500,199
50414211,,2314211,504,2024-04-03 04:45:38,854,0,70500,861
50415489,,2315489,504,2024-04-03 05:19:17,440,0,66500,182
50414418,,2314418,504,2024-04-03 05:27:13,1079,0,74500,759
50414795,,2314795,504,2024-04-03 05:45:20,1102,0,67000,791
50415493,,2315493,504,2024-04-03 06:05:43,901,0,69000,534
50415488,,2315488,504,2024-04-03 06:25:01,1235,0,77000,1001
50414906,,2314906,504,2024-04-03 06:46:34,988,0,65500,776
50415414,,2315414,504,2024-04-03 07:03:13,994,0,78000,889
50414779,,2314779,504,2024-04-03 07:19:55,603,0,78500,460
50415666,,2315666,504,2024-04-03 07:30:17,916,0,55500,562
50415489,,2315489,504,2024-04-03 07:57:10,504,0,65500,269
50415684,,2315684,504,2024-04-03 08:05:46,1065,0,57000,750
50414794,,2314794,504,2024-04-03 08:23:39,1290,0,67500,671
50414418,,2314418,504,2024-04-03 08:48:24,1025,0,74000,752
50414008,,2314008,504,2024-04-03 09:05:33,894,0,70500,496
50414211,,2314211,504,2024-04-03 09:20:43,700,0,71000,719
50415488,,2315488,504,2024-04-03 09:32:39,497,0,77000,377
50412823,,2312823,504,2024-04-03 09:41:23,1390,0,72000,951
50414779,,2314779,504,2024-04-03 10:05:28,757,0,78000,587
50415493,,2315493,504,2024-04-03 10:18:12,1367,0,68000,893
50415414,,2315414,504,2024-04-03 10:41:42,908,0,78500,894
50415489,,2315489,504,2024-04-03 10:56:58,736,0,64500,430
50414795,,2314795,504,2024-04-03 11:50:44,1035,0,67000,699
50414794,,2314794,504,2024-04-03 12:15:48,1156,0,69000,594
50415666,,2315666,504,2024-04-03 12:35:24,45,0,55500,16
50414906,,2314906,504,2024-04-03 12:41:30,949,0,66000,752
50414211,,2314211,504,2024-04-03 12:57:35,610,0,72000,628
50415489,,2315489,504,2024-04-03 13:07:45,461,0,66000,225
50414008,,2314008,504,2024-04-03 13:15:26,905,0,72000,562
50415605,,2315605,504,2024-04-03 13:30:40,1412,0,74500,1041
50414779,,2314779,504,2024-04-03 13:56:14,937,0,79000,812
50415684,,2315684,504,2024-04-03 14:11:59,1045,0,56500,718
50414008,,2314008,504,2024-04-03 14:30:19,151,0,71000,110
50415493,,2315493,504,2024-04-03 14:33:06,935,0,69500,562
50415489,,2315489,504,2024-04-03 14:48:49,443,0,65500,277
50415488,,2315488,504,2024-04-03 14:56:15,1265,0,77000,872
50415414,,2315414,504,2024-04-03 15:17:47,983,0,81000,893
50414794,,2314794,504,2024-04-03 15:34:18,918,0,69500,442
50415666,,2315666,504,2024-04-03 15:49:48,770,0,55000,409
50414418,,2314418,504,2024-04-03 16:02:46,1430,0,73000,893
50415489,,2315489,504,2024-04-03 16:26:36,617,0,66500,409
50414211,,2314211,504,2024-04-03 16:36:57,820,0,72000,834
50414008,,2314008,504,2024-04-03 16:50:37,1093,0,72000,724
50414795,,2314795,504,2024-04-03 17:08:58,1543,0,67500,1073
50412823,,2312823,504,2024-04-03 17:34:49,1452,0,73000,1146
50415489,,2315489,504,2024-04-03 17:59:09,684,0,67000,396
50414906,,2314906,504,2024-04-03 18:10:41,1204,0,66000,900
50414794,,2314794,504,2024-04-03 18:30:58,1322,0,70500,749
50415684,,2315684,504,2024-04-03 18:53:04,881,0,58000,636
50414779,,2314779,504,2024-04-03 19:08:13,930,0,79500,843
50415666,,2315666,504,2024-04-03 19:23:55,1142,0,56500,854
50414418,,2314418,504,2024-04-03 19:43:04,1141,0,74500,876
50414211,,2314211,504,2024-04-03 20:02:24,660,0,73000,608
50415489,,2315489,504,2024-04-03 20:13:27,552,0,67500,263
50415493,,2315493,504,2024-04-03 20:37:57,1194,0,71000,794
50415605,,2315605,504,2024-04-03 21:01:38,1456,0,75500,1121
50415414,,2315414,504,2024-04-03 21:42:56,744,0,80500,706
50415488,,2315488,504,2024-04-03 21:55:51,576,0,77500,403
50415684,,2315684,504,2024-04-03 22:45:18,655,0,58500,425
50415488,,2315488,504,2024-04-03 22:56:45,180,0,77000,18
50415488,,2315488,504,2024-04-03 23:01:47,499,0,77500,392
50414008,,2314008,504,2024-04-03 23:56:50,718,0,72500,367
