animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51111989,,2311989,511,2024-03-09 00:11:06,423,0,47000,237
51114731,,2314731,511,2024-03-09 00:18:17,321,0,35000,105
51115636,,2315636,511,2024-03-09 00:23:42,332,0,51000,162
51113672,,2313672,511,2024-03-09 00:31:16,593,0,46000,259
51114690,,2314690,511,2024-03-09 00:41:13,770,0,42500,320
51115655,,2315655,511,2024-03-09 00:54:11,673,0,36500,286
51113816,,2313816,511,2024-03-09 01:10:45,449,0,42500,157
51114731,,2314731,511,2024-03-09 01:24:28,562,0,35000,276
51115418,,2315418,511,2024-03-09 01:35:24,412,0,39500,168
51115490,,2315490,511,2024-03-09 01:44:18,587,0,46000,274
51115490,,2315490,511,2024-03-09 01:56:06,47,0,45500,16
51111989,,2311989,511,2024-03-09 02:00:30,257,0,47500,168
51113816,,2313816,511,2024-03-09 02:41:24,110,0,42000,41
51111989,,2311989,511,2024-03-09 02:43:34,166,0,46500,123
51115486,,2315486,511,2024-03-09 03:13:42,533,0,37000,253
51111989,,2311989,511,2024-03-09 03:23:57,191,0,47000,136
51115636,,2315636,511,2024-03-09 03:53:42,390,0,51000,160
51112707,,2312707,511,2024-03-09 04:00:24,126,0,28500,16
51112707,,2312707,511,2024-03-09 04:04:32,35,0,39500,0
51113672,,2313672,511,2024-03-09 04:05:07,137,0,45500,61
51113883,,2313883,511,2024-03-09 04:09:57,284,0,43000,123
51115655,,2315655,511,2024-03-09 04:15:16,464,0,36000,203
51113816,,2313816,511,2024-03-09 05:23:46,216,0,42000,87
51113672,,2313672,511,2024-03-09 05:30:58,649,0,46000,294
51115674,,2315674,511,2024-03-09 05:43:49,304,0,39500,124
51115418,,2315418,511,2024-03-09 05:55:38,714,0,39000,288
51111989,,2311989,511,2024-03-09 06:59:56,98,0,47000,50
51115636,,2315636,511,2024-03-09 07:01:58,385,0,51000,187
51114488,,2314488,511,2024-03-09 07:09:15,393,0,42000,166
51114690,,2314690,511,2024-03-09 07:17:30,683,0,42500,184
51114731,,2314731,511,2024-03-09 07:29:01,112,0,34000,12
51112707,,2312707,511,2024-03-09 07:31:00,498,0,28000,71
51113816,,2313816,511,2024-03-09 07:44:59,458,0,42000,167
51111989,,2311989,511,2024-03-09 07:52:57,197,0,46500,123
51112707,,2312707,511,2024-03-09 07:56:22,217,0,28000,44
51113816,,2313816,511,2024-03-09 08:00:07,146,0,42500,43
51113883,,2313883,511,2024-03-09 08:02:37,294,0,42500,82
51114731,,2314731,511,2024-03-09 08:07:43,490,0,34000,230
51113883,,2313883,511,2024-03-09 08:16:01,163,0,42000,66
51115655,,2315655,511,2024-03-09 08:18:56,634,0,36000,206
51113816,,2313816,511,2024-03-09 08:29:42,234,0,42000,90
