animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50915061,,2315061,509,2024-04-06 00:03:57,132,0,85500,84
50915061,,2315061,509,2024-04-06 00:08:10,116,0,86500,113
50915907,,2315907,509,2024-04-06 00:10:18,590,0,74000,329
50915907,,2315907,509,2024-04-06 00:22:50,628,0,74000,361
50915962,,2315962,509,2024-04-06 00:35:20,52,0,72000,1
50915907,,2315907,509,2024-04-06 00:36:28,38,0,74000,3
50915962,,2315962,509,2024-04-06 00:39:00,78,0,72500,44
50915939,,2315939,509,2024-04-06 01:32:03,283,0,69500,77
50914930,,2314930,509,2024-04-06 01:37:17,171,0,68000,46
50915016,,2315016,509,2024-04-06 01:40:47,33,0,82500,10
50913914,,2313914,509,2024-04-06 01:41:32,61,0,80000,15
50915919,,2315919,509,2024-04-06 01:43:01,18,0,75500,3
50915094,,2315094,509,2024-04-06 01:43:42,27,0,78750,1
50915016,,2315016,509,2024-04-06 01:44:48,29,0,83500,3
50915975,,2315975,509,2024-04-06 01:46:32,128,0,76500,47
50915094,,2315094,509,2024-04-06 01:49:07,16,0,78500,0
50915975,,2315975,509,2024-04-06 01:49:31,93,0,75750,23
50915973,,2315973,509,2024-04-06 01:51:23,215,0,73000,36
50915973,,2315973,509,2024-04-06 01:57:00,527,0,73500,366
50915094,,2315094,509,2024-04-06 02:07:49,635,0,80000,430
50915962,,2315962,509,2024-04-06 02:18:32,192,0,72000,67
50914924,,2314924,509,2024-04-06 02:21:59,36,0,79500,6
50915962,,2315962,509,2024-04-06 02:22:47,58,0,72000,9
50915919,,2315919,509,2024-04-06 02:25:43,19,0,76000,3
50915962,,2315962,509,2024-04-06 02:26:38,48,0,71000,5
50915061,,2315061,509,2024-04-06 02:29:28,351,0,86000,408
50915939,,2315939,509,2024-04-06 02:46:56,834,0,69500,509
50914924,,2314924,509,2024-04-06 03:02:52,530,0,80000,469
50915919,,2315919,509,2024-04-06 03:12:41,220,0,76000,43
50915919,,2315919,509,2024-04-06 03:20:07,842,0,76500,500
50915962,,2315962,509,2024-04-06 03:36:10,480,0,72500,417
50915919,,2315919,509,2024-04-06 03:57:52,569,0,76500,447
50914924,,2314924,509,2024-04-06 04:38:49,541,0,80500,492
50915973,,2315973,509,2024-04-06 04:49:28,88,0,74500,30
50915973,,2315973,509,2024-04-06 04:52:58,593,0,74000,276
50915975,,2315975,509,2024-04-06 05:03:19,1038,0,77000,1129
50915078,,2315078,509,2024-04-06 05:23:20,1438,0,79000,1224
50915084,,2315084,509,2024-04-06 05:47:33,973,0,75500,812
50915016,,2315016,509,2024-04-06 06:04:01,1326,0,83000,1004
50915094,,2315094,509,2024-04-06 06:30:55,912,0,78500,626
50915057,,2315057,509,2024-04-06 06:48:50,438,0,81000,329
50915907,,2315907,509,2024-04-06 06:56:28,1415,0,74500,913
50915962,,2315962,509,2024-04-06 07:22:04,513,0,72500,466
50913914,,2313914,509,2024-04-06 07:30:37,852,0,79000,561
50914930,,2314930,509,2024-04-06 07:44:53,1461,0,67500,1186
50915061,,2315061,509,2024-04-06 08:09:22,722,0,86000,872
50915973,,2315973,509,2024-04-06 08:21:32,738,0,74500,597
50915057,,2315057,509,2024-04-06 08:54:21,601,0,80500,564
50913914,,2313914,509,2024-04-06 09:04:26,19,0,78250,0
50915919,,2315919,509,2024-04-06 09:04:54,901,0,76000,740
50915939,,2315939,509,2024-04-06 09:20:03,1479,0,69500,896
50915016,,2315016,509,2024-04-06 09:44:50,653,0,85000,529
50913914,,2313914,509,2024-04-06 09:55:47,661,0,80000,428
50915907,,2315907,509,2024-04-06 10:06:56,609,0,75500,355
50914924,,2314924,509,2024-04-06 10:17:13,687,0,80500,639
50915975,,2315975,509,2024-04-06 10:28:48,125,0,76750,111
50915094,,2315094,509,2024-04-06 10:30:57,228,0,79000,145
50915962,,2315962,509,2024-04-06 10:34:49,347,0,72500,317
50915975,,2315975,509,2024-04-06 10:44:53,903,0,77000,786
50915016,,2315016,509,2024-04-06 11:00:24,592,0,84500,488
50915094,,2315094,509,2024-04-06 11:10:36,794,0,79500,551
50915094,,2315094,509,2024-04-06 11:25:52,323,0,79500,201
50915061,,2315061,509,2024-04-06 11:31:23,286,0,87000,347
50914924,,2314924,509,2024-04-06 11:36:25,384,0,81000,333
50915973,,2315973,509,2024-04-06 11:43:01,1032,0,75000,766
50913914,,2313914,509,2024-04-06 12:07:39,638,0,80500,462
50915919,,2315919,509,2024-04-06 12:33:34,389,0,76500,305
50915962,,2315962,509,2024-04-06 12:50:59,212,0,73500,191
50915084,,2315084,509,2024-04-06 13:00:55,1074,0,77000,868
50915016,,2315016,509,2024-04-06 13:18:56,827,0,86500,616
50915939,,2315939,509,2024-04-06 13:41:11,874,0,70500,474
50915057,,2315057,509,2024-04-06 14:04:45,429,0,81000,426
50915078,,2315078,509,2024-04-06 14:13:16,241,0,80000,85
50915962,,2315962,509,2024-04-06 14:18:35,264,0,73500,236
50914930,,2314930,509,2024-04-06 14:23:18,980,0,68500,670
50915061,,2315061,509,2024-04-06 14:39:42,444,0,87000,457
50915084,,2315084,509,2024-04-06 14:47:18,492,0,77500,430
50915975,,2315975,509,2024-04-06 14:55:34,21,0,77750,20
50915016,,2315016,509,2024-04-06 14:56:00,146,0,86000,54
50915975,,2315975,509,2024-04-06 14:58:30,36,0,78000,44
50915057,,2315057,509,2024-04-06 14:59:34,360,0,81000,370
50913914,,2313914,509,2024-04-06 15:05:34,696,0,81500,463
