animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50915094,,2315094,509,2024-03-05 00:09:40,309,0,41500,130
50914930,,2314930,509,2024-03-05 00:15:33,689,0,33000,240
50914924,,2314924,509,2024-03-05 00:27:18,444,0,39500,258
50915061,,2315061,509,2024-03-05 00:36:43,482,0,41500,326
50915057,,2315057,509,2024-03-05 00:44:53,240,0,42000,154
50915939,,2315939,509,2024-03-05 00:50:55,664,0,30500,257
50915919,,2315919,509,2024-03-05 01:02:15,926,0,36500,406
50915084,,2315084,509,2024-03-05 01:17:53,576,0,38000,327
50915094,,2315094,509,2024-03-05 01:32:07,328,0,41500,136
50914924,,2314924,509,2024-03-05 01:43:57,469,0,40000,256
50915078,,2315078,509,2024-03-05 01:51:50,113,0,42500,46
50915962,,2315962,509,2024-03-05 01:55:21,420,0,35500,267
50915962,,2315962,509,2024-03-05 02:04:23,81,0,35500,48
50915973,,2315973,509,2024-03-05 02:07:34,502,0,37500,232
50915061,,2315061,509,2024-03-05 02:16:08,229,0,42000,149
50915975,,2315975,509,2024-03-05 02:21:59,354,0,35500,172
,,,509,2024-03-05 02:39:52,1,0,0,10
50915078,,2315078,509,2024-03-05 02:52:52,421,0,42500,211
50915907,,2315907,509,2024-03-05 03:11:29,1067,0,37000,442
50915057,,2315057,509,2024-03-05 03:29:28,237,0,41000,136
50915962,,2315962,509,2024-03-05 03:34:36,43,0,36000,13
50913914,,2313914,509,2024-03-05 03:35:27,648,0,41500,332
50915016,,2315016,509,2024-03-05 03:46:19,252,0,45500,99
50914924,,2314924,509,2024-03-05 04:05:47,78,0,41000,36
50915094,,2315094,509,2024-03-05 04:08:08,272,0,42000,114
,,,509,2024-03-05 04:30:55,64,0,0,10
50915962,,2315962,509,2024-03-05 04:57:32,121,0,36000,41
50915094,,2315094,509,2024-03-05 04:59:41,661,0,41000,282
50914924,,2314924,509,2024-03-05 05:11:06,41,0,41000,9
50914930,,2314930,509,2024-03-05 05:12:03,83,0,33000,13
50915939,,2315939,509,2024-03-05 05:28:03,268,0,30000,74
50915962,,2315962,509,2024-03-05 05:32:43,294,0,36000,175
50915919,,2315919,509,2024-03-05 05:44:31,430,0,36500,181
50915094,,2315094,509,2024-03-05 05:52:13,481,0,41500,213
50915057,,2315057,509,2024-03-05 06:01:45,173,0,41000,91
50915907,,2315907,509,2024-03-05 06:06:39,768,0,37500,306
50914930,,2314930,509,2024-03-05 06:44:30,841,0,32500,234
50915057,,2315057,509,2024-03-05 06:59:34,101,0,40500,42
50915939,,2315939,509,2024-03-05 07:02:45,354,0,29000,28
50915061,,2315061,509,2024-03-05 07:08:51,50,0,41500,4
50915061,,2315061,509,2024-03-05 07:11:43,346,0,41500,192
50915973,,2315973,509,2024-03-05 07:18:04,109,0,48000,41
50915939,,2315939,509,2024-03-05 07:20:01,636,0,29500,168
50915973,,2315973,509,2024-03-05 07:30:41,597,0,37500,42
50915939,,2315939,509,2024-03-05 07:41:10,160,0,30000,8
50915939,,2315939,509,2024-03-05 07:45:52,344,0,28250,125
50915057,,2315057,509,2024-03-05 07:51:52,359,0,40500,216
50914930,,2314930,509,2024-03-05 08:12:37,46,0,32500,5
50913914,,2313914,509,2024-03-05 08:15:09,497,0,41000,197
50915094,,2315094,509,2024-03-05 08:23:47,275,0,41500,120
50915907,,2315907,509,2024-03-05 08:29:37,293,0,37500,98
50915919,,2315919,509,2024-03-05 08:38:15,240,0,36500,99
50915962,,2315962,509,2024-03-05 08:42:19,409,0,36000,288
50915975,,2315975,509,2024-03-05 08:49:12,210,0,35000,105
50915084,,2315084,509,2024-03-05 08:52:51,1088,0,37500,484
50915907,,2315907,509,2024-03-05 09:11:19,260,0,38500,68
50915973,,2315973,509,2024-03-05 09:15:51,932,0,37000,409
50915016,,2315016,509,2024-03-05 09:31:31,121,0,43500,38
50915016,,2315016,509,2024-03-05 09:35:33,759,0,44000,332
50915919,,2315919,509,2024-03-05 09:48:24,556,0,36000,175
50915078,,2315078,509,2024-03-05 09:58:52,1116,0,42000,472
50915057,,2315057,509,2024-03-05 10:17:40,587,0,41500,399
50914924,,2314924,509,2024-03-05 10:39:34,124,0,39500,36
50914924,,2314924,509,2024-03-05 10:44:11,768,0,58000,305
50915962,,2315962,509,2024-03-05 10:57:11,478,0,36500,329
50915975,,2315975,509,2024-03-05 11:05:13,893,0,34500,527
50913914,,2313914,509,2024-03-05 11:20:25,296,0,40500,135
50915061,,2315061,509,2024-03-05 11:27:23,628,0,41000,351
50914930,,2314930,509,2024-03-05 11:38:04,577,0,33000,169
50915094,,2315094,509,2024-03-05 11:48:12,742,0,41500,310
50915094,,2315094,509,2024-03-05 12:02:36,357,0,42000,166
50915016,,2315016,509,2024-03-05 12:08:44,633,0,45000,307
50915919,,2315919,509,2024-03-05 12:19:25,901,0,37000,433
50915975,,2315975,509,2024-03-05 12:44:28,21,0,35500,1
50915962,,2315962,509,2024-03-05 12:45:24,248,0,37000,151
50914930,,2314930,509,2024-03-05 12:52:05,42,0,33500,1
50914930,,2314930,509,2024-03-05 12:55:20,1033,0,32000,362
50914924,,2314924,509,2024-03-05 13:26:46,481,0,39500,257
50915057,,2315057,509,2024-03-05 13:35:02,706,0,42000,505
50915939,,2315939,509,2024-03-05 13:47:00,113,0,49250,38
50915907,,2315907,509,2024-03-05 13:49:01,671,0,37500,343
50913914,,2313914,509,2024-03-05 14:01:03,967,0,41500,467
50915057,,2315057,509,2024-03-05 14:19:11,63,0,39000,8
50915975,,2315975,509,2024-03-05 14:23:50,383,0,36000,227
50915084,,2315084,509,2024-03-05 14:31:13,537,0,38000,279
50915973,,2315973,509,2024-03-05 14:40:15,707,0,38000,370
50914924,,2314924,509,2024-03-05 14:52:14,14,0,60000,2
50915973,,2315973,509,2024-03-05 14:52:32,430,0,38000,201
50915939,,2315939,509,2024-03-05 14:59:46,865,0,30500,339
50915094,,2315094,509,2024-03-05 15:14:15,229,0,42000,96
50915939,,2315939,509,2024-03-05 15:20:06,42,0,35500,0
50915975,,2315975,509,2024-03-05 15:22:07,317,0,36000,208
50914930,,2314930,509,2024-03-05 15:28:03,495,0,33500,175
50915016,,2315016,509,2024-03-05 15:36:18,255,0,45500,68
50915016,,2315016,509,2024-03-05 15:42:34,671,0,45500,384
50914924,,2314924,509,2024-03-05 15:54:55,490,0,40500,263
50915061,,2315061,509,2024-03-05 16:05:07,692,0,56500,424
50915962,,2315962,509,2024-03-05 16:16:44,323,0,37000,198
50915919,,2315919,509,2024-03-05 16:22:12,677,0,37000,334
50914930,,2314930,509,2024-03-05 16:33:53,474,0,34500,201
50915094,,2315094,509,2024-03-05 16:41:51,537,0,42000,245
50915078,,2315078,509,2024-03-05 16:50:56,1120,0,42500,613
50915057,,2315057,509,2024-03-05 17:10:35,116,0,41500,70
50915907,,2315907,509,2024-03-05 17:12:35,787,0,38000,371
50915973,,2315973,509,2024-03-05 17:25:54,841,0,38500,425
50913914,,2313914,509,2024-03-05 17:40:06,540,0,41500,313
50915057,,2315057,509,2024-03-05 17:52:51,202,0,42500,140
50915962,,2315962,509,2024-03-05 18:00:21,248,0,37000,148
50914924,,2314924,509,2024-03-05 18:05:09,437,0,40500,256
50915939,,2315939,509,2024-03-05 18:17:14,705,0,31000,282
50915919,,2315919,509,2024-03-05 18:29:15,473,0,77000,227
50915907,,2315907,509,2024-03-05 18:37:24,535,0,39000,268
50915061,,2315061,509,2024-03-05 18:48:20,568,0,43000,418
50915094,,2315094,509,2024-03-05 18:59:49,233,0,42000,23
50915084,,2315084,509,2024-03-05 19:15:08,638,0,38000,364
50915057,,2315057,509,2024-03-05 19:33:11,210,0,43000,146
50915975,,2315975,509,2024-03-05 19:37:09,439,0,37000,305
50915094,,2315094,509,2024-03-05 19:46:30,388,0,42000,163
,,,509,2024-03-05 20:00:15,1,0,0,15
,,,509,2024-03-05 20:06:27,2,0,0,12
50915973,,2315973,509,2024-03-05 20:15:47,415,0,39500,179
50915094,,2315094,509,2024-03-05 20:28:24,204,0,42000,75
50915016,,2315016,509,2024-03-05 20:34:31,720,0,46500,501
50914924,,2314924,509,2024-03-05 20:49:45,425,0,41000,269
50914930,,2314930,509,2024-03-05 21:19:49,860,0,33500,389
50915094,,2315094,509,2024-03-05 21:51:30,10,0,42000,2
50915094,,2315094,509,2024-03-05 22:19:51,92,0,64000,31
50915962,,2315962,509,2024-03-05 22:21:39,383,0,36500,280
50915084,,2315084,509,2024-03-05 22:28:14,483,0,38500,64
50915939,,2315939,509,2024-03-05 22:36:20,72,0,31000,0
50915084,,2315084,509,2024-03-05 22:47:02,84,0,38000,12
50913914,,2313914,509,2024-03-05 22:51:00,644,0,41500,481
50915919,,2315919,509,2024-03-05 23:01:52,481,0,37000,207
50915094,,2315094,509,2024-03-05 23:10:05,510,0,41500,234
50915094,,2315094,509,2024-03-05 23:20:36,81,0,61500,26
50915061,,2315061,509,2024-03-05 23:22:36,378,0,42000,288
50915084,,2315084,509,2024-03-05 23:28:58,151,0,38000,49
50915016,,2315016,509,2024-03-05 23:31:41,327,0,45500,160
50915016,,2315016,509,2024-03-05 23:39:10,474,0,46000,278
50915084,,2315084,509,2024-03-05 23:47:31,41,0,38500,15
50915939,,2315939,509,2024-03-05 23:48:24,770,0,30500,256
