animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51015411,,2315411,510,2024-04-21 00:06:11,505,0,116000,352
,,,510,2024-04-21 01:02:15,2,0,0,10
51014917,,2314917,510,2024-04-21 01:22:35,448,0,102000,315
51015618,,2315618,510,2024-04-21 01:35:45,49,0,104000,7
51013663,,2313663,510,2024-04-21 01:49:35,208,0,106500,135
51013949,,2313949,510,2024-04-21 01:53:35,162,0,99500,45
51014709,,2314709,510,2024-04-21 01:56:25,178,0,106000,46
51014709,,2314709,510,2024-04-21 02:01:25,527,0,105000,406
51014709,,2314709,510,2024-04-21 02:12:14,473,0,105500,388
51013610,,2313610,510,2024-04-21 02:20:19,240,0,89000,86
51013949,,2313949,510,2024-04-21 02:24:59,77,0,99250,23
51013610,,2313610,510,2024-04-21 02:28:17,449,0,89500,405
51015494,,2315494,510,2024-04-21 02:36:29,1285,0,96000,1341
51013663,,2313663,510,2024-04-21 02:57:54,687,0,106500,711
51014947,,2314947,510,2024-04-21 03:09:48,1378,0,117500,1313
51014917,,2314917,510,2024-04-21 03:34:40,938,0,102500,742
,,,510,2024-04-21 04:30:44,430,0,0,11
51013610,,2313610,510,2024-04-21 04:49:51,870,0,89500,868
51012792,,2312792,510,2024-04-21 05:07:35,932,0,99500,789
,,,510,2024-04-21 05:25:56,6,0,0,207
51015411,,2315411,510,2024-04-21 06:11:24,731,0,115250,518
51015411,,2315411,510,2024-04-21 06:25:37,458,0,115750,399
51012918,,2312918,510,2024-04-21 06:33:23,1072,0,87500,912
51013684,,2313684,510,2024-04-21 06:51:15,1656,0,79000,905
51015634,,2315634,510,2024-04-21 07:19:14,1130,0,100000,1082
51014917,,2314917,510,2024-04-21 07:38:51,794,0,102000,672
51015618,,2315618,510,2024-04-21 07:53:23,236,0,102500,127
51015618,,2315618,510,2024-04-21 07:59:21,436,0,102000,416
51013663,,2313663,510,2024-04-21 08:06:45,1018,0,106500,1002
51014709,,2314709,510,2024-04-21 08:23:51,76,0,104000,59
51011790,,2311790,510,2024-04-21 08:25:11,1420,0,95500,1641
51014709,,2314709,510,2024-04-21 08:49:03,1497,0,104500,1391
51015411,,2315411,510,2024-04-21 09:14:23,908,0,117500,870
51015494,,2315494,510,2024-04-21 09:29:47,86,0,95500,58
51013684,,2313684,510,2024-04-21 09:31:21,89,0,82500,94
51015634,,2315634,510,2024-04-21 09:34:16,650,0,101500,478
51014947,,2314947,510,2024-04-21 09:45:25,1227,0,117500,1248
51015411,,2315411,510,2024-04-21 10:06:08,244,0,118000,242
51013684,,2313684,510,2024-04-21 10:10:44,814,0,81000,517
51012918,,2312918,510,2024-04-21 10:24:49,531,0,87000,491
51012792,,2312792,510,2024-04-21 10:33:48,996,0,99500,1018
51013949,,2313949,510,2024-04-21 10:51:34,1343,0,96500,1618
51014917,,2314917,510,2024-04-21 11:55:25,762,0,102500,578
51015494,,2315494,510,2024-04-21 12:09:48,1129,0,97000,1458
51015618,,2315618,510,2024-04-21 12:32:13,638,0,103000,343
51013610,,2313610,510,2024-04-21 12:46:06,475,0,90000,396
51015634,,2315634,510,2024-04-21 13:36:33,730,0,102000,438
51013684,,2313684,510,2024-04-21 13:57:11,824,0,82500,355
51013663,,2313663,510,2024-04-21 14:10:55,371,0,106000,114
51012918,,2312918,510,2024-04-21 14:18:48,623,0,89500,406
51015618,,2315618,510,2024-04-21 14:29:19,291,0,103000,29
51015618,,2315618,510,2024-04-21 14:36:12,451,0,102500,379
51015618,,2315618,510,2024-04-21 14:45:45,446,0,103000,417
51013663,,2313663,510,2024-04-21 14:53:15,914,0,105500,930
51011790,,2311790,510,2024-04-21 15:08:44,1572,0,98000,1606
51015411,,2315411,510,2024-04-21 15:35:04,1529,0,118000,1349
51015634,,2315634,510,2024-04-21 16:00:49,1503,0,102500,1587
51014917,,2314917,510,2024-04-21 16:26:00,1001,0,103000,908
51013684,,2313684,510,2024-04-21 16:42:45,1869,0,82000,1176
51014947,,2314947,510,2024-04-21 17:13:57,1568,0,118500,1610
51012918,,2312918,510,2024-04-21 17:40:13,978,0,88000,955
51013663,,2313663,510,2024-04-21 17:56:35,1166,0,108000,1398
51014709,,2314709,510,2024-04-21 18:16:05,1983,0,105000,2068
51013949,,2313949,510,2024-04-21 18:49:20,1270,0,99000,1487
51012792,,2312792,510,2024-04-21 19:10:42,1414,0,100000,1560
51013610,,2313610,510,2024-04-21 19:34:43,1133,0,90000,1281
51015618,,2315618,510,2024-04-21 21:07:26,1176,0,103500,1034
51012918,,2312918,510,2024-04-21 21:27:07,408,0,89000,397
,,,510,2024-04-21 21:45:01,1,0,0,11
51013684,,2313684,510,2024-04-21 22:08:31,1325,0,84000,714
51014917,,2314917,510,2024-04-21 22:30:44,974,0,103000,815
