animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51012918,,2312918,510,2024-02-20 00:05:21,63,0,24000,9
51015411,,2315411,510,2024-02-20 00:06:40,757,0,34000,217
51012792,,2312792,510,2024-02-20 00:19:25,778,0,39500,213
51013684,,2313684,510,2024-02-20 00:32:54,799,0,35000,0
51015494,,2315494,510,2024-02-20 00:46:13,2,0,35500,167
51013684,,2313684,510,2024-02-20 00:46:15,4,0,33000,3
51013663,,2313663,510,2024-02-20 00:46:23,19,0,32000,11
51015494,,2315494,510,2024-02-20 00:46:42,9,0,30750,0
51013663,,2313663,510,2024-02-20 00:46:51,6,0,35500,0
51015494,,2315494,510,2024-02-20 00:46:57,2,0,39500,0
51013663,,2313663,510,2024-02-20 00:46:59,3,0,41000,0
51015494,,2315494,510,2024-02-20 00:47:02,4,0,44250,0
51013663,,2313663,510,2024-02-20 00:47:06,4,0,39000,0
51015494,,2315494,510,2024-02-20 00:47:10,5,0,35500,0
51013663,,2313663,510,2024-02-20 00:47:15,25,0,37500,0
51015494,,2315494,510,2024-02-20 00:47:40,2,0,32500,0
51013663,,2313663,510,2024-02-20 00:47:42,5,0,32250,0
51015494,,2315494,510,2024-02-20 00:47:47,2,0,29500,0
51013663,,2313663,510,2024-02-20 00:47:49,2,0,35500,0
51015494,,2315494,510,2024-02-20 00:47:51,13,0,33000,0
51013663,,2313663,510,2024-02-20 00:48:04,1057,0,27500,290
51013610,,2313610,510,2024-02-20 01:08:55,891,0,28000,266
51013663,,2313663,510,2024-02-20 01:36:17,66,0,22000,2
51013665,,2313665,510,2024-02-20 01:37:39,673,0,41000,153
51013078,,2313078,510,2024-02-20 01:50:14,684,0,0,195
51013663,,2313663,510,2024-02-20 02:01:38,20,0,27500,7
51011790,,2311790,510,2024-02-20 02:02:53,1249,0,22000,251
51014917,,2314917,510,2024-02-20 02:26:26,739,0,29000,198
51015411,,2315411,510,2024-02-20 02:40:03,367,0,34500,115
51013610,,2313610,510,2024-02-20 02:48:12,736,0,38500,220
51013663,,2313663,510,2024-02-20 03:00:32,1121,0,22500,278
51013665,,2313665,510,2024-02-20 03:19:29,645,0,38500,132
51014947,,2314947,510,2024-02-20 03:30:14,6,0,51000,0
51013665,,2313665,510,2024-02-20 03:30:20,7,0,48000,0
51014947,,2314947,510,2024-02-20 03:30:27,8,0,46000,0
51013665,,2313665,510,2024-02-20 03:30:35,8,0,44000,0
51014947,,2314947,510,2024-02-20 03:30:43,2,0,46500,16
51013665,,2313665,510,2024-02-20 03:30:45,13,0,46000,0
51014947,,2314947,510,2024-02-20 03:30:58,3,0,48500,0
51013665,,2313665,510,2024-02-20 03:31:01,15,0,34000,22
51014947,,2314947,510,2024-02-20 03:31:20,569,0,54500,32
51012918,,2312918,510,2024-02-20 03:41:24,1203,0,23000,359
51014917,,2314917,510,2024-02-20 04:02:46,607,0,29500,142
51013663,,2313663,510,2024-02-20 04:14:54,573,0,28000,64
51012918,,2312918,510,2024-02-20 04:25:38,22,0,23500,0
51013078,,2313078,510,2024-02-20 04:26:15,640,0,40000,152
51012792,,2312792,510,2024-02-20 04:37:26,915,0,33500,257
51013663,,2313663,510,2024-02-20 04:53:01,179,0,28000,51
51015411,,2315411,510,2024-02-20 04:56:00,5,0,41500,2
51013663,,2313663,510,2024-02-20 04:56:05,310,0,43500,57
51014709,,2314709,510,2024-02-20 05:01:15,723,0,30000,240
51013610,,2313610,510,2024-02-20 05:13:18,6,0,33500,0
51014709,,2314709,510,2024-02-20 05:13:24,982,0,42000,290
51015411,,2315411,510,2024-02-20 05:29:50,1157,0,34500,403
51013684,,2313684,510,2024-02-20 05:49:39,1433,0,36000,199
51013610,,2313610,510,2024-02-20 06:13:32,1011,0,29000,316
51011790,,2311790,510,2024-02-20 06:30:35,441,0,22000,67
51013663,,2313663,510,2024-02-20 06:38:55,89,0,28000,0
51012918,,2312918,510,2024-02-20 06:40:56,282,0,26000,52
51015618,,2315618,510,2024-02-20 06:45:42,968,0,37000,254
51013663,,2313663,510,2024-02-20 07:02:33,320,0,25000,59
51014917,,2314917,510,2024-02-20 07:09:55,901,0,29000,221
51011790,,2311790,510,2024-02-20 07:26:57,93,0,22000,0
51013663,,2313663,510,2024-02-20 07:38:22,322,0,23000,68
51011790,,2311790,510,2024-02-20 07:49:57,84,0,26000,0
51011790,,2311790,510,2024-02-20 07:53:23,45,0,44500,0
51014947,,2314947,510,2024-02-20 07:54:08,57,0,46500,0
51011790,,2311790,510,2024-02-20 07:55:05,25,0,46250,0
51014947,,2314947,510,2024-02-20 07:55:30,2,0,48000,0
51011790,,2311790,510,2024-02-20 07:55:32,28,0,41000,33
51014947,,2314947,510,2024-02-20 07:56:00,3,0,45500,0
51011790,,2311790,510,2024-02-20 07:56:03,2,0,51000,0
51014947,,2314947,510,2024-02-20 07:56:05,3,0,45500,0
51011790,,2311790,510,2024-02-20 07:56:08,13,0,34500,7
51014947,,2314947,510,2024-02-20 07:56:29,790,0,35000,222
51013078,,2313078,510,2024-02-20 08:10:22,494,0,30500,171
51015494,,2315494,510,2024-02-20 08:18:44,1304,0,28000,326
51013665,,2313665,510,2024-02-20 08:40:36,340,0,27500,54
51013078,,2313078,510,2024-02-20 08:46:39,235,0,31000,57
51012918,,2312918,510,2024-02-20 08:50:42,782,0,24000,135
51013684,,2313684,510,2024-02-20 09:03:48,65,0,39750,2
51012918,,2312918,510,2024-02-20 09:04:57,9,0,25000,0
51015411,,2315411,510,2024-02-20 09:05:10,649,0,34500,252
51013610,,2313610,510,2024-02-20 09:19:13,199,0,29000,0
51014709,,2314709,510,2024-02-20 09:28:45,341,0,31500,56
51014709,,2314709,510,2024-02-20 09:36:28,319,0,31500,73
51015411,,2315411,510,2024-02-20 09:41:55,380,0,35000,154
51014917,,2314917,510,2024-02-20 09:54:06,505,0,30000,129
51015618,,2315618,510,2024-02-20 10:24:27,895,0,37000,241
51013684,,2313684,510,2024-02-20 10:39:42,324,0,38000,0
51014947,,2314947,510,2024-02-20 10:45:06,7,0,59500,0
51013684,,2313684,510,2024-02-20 10:45:13,3,0,43000,0
51014947,,2314947,510,2024-02-20 10:45:16,4,0,44500,0
51013684,,2313684,510,2024-02-20 10:45:20,4,0,43750,0
51014947,,2314947,510,2024-02-20 10:45:24,7,0,40500,0
51013684,,2313684,510,2024-02-20 10:45:31,51,0,35000,35
51014947,,2314947,510,2024-02-20 10:46:22,2,0,41000,0
51013684,,2313684,510,2024-02-20 10:46:24,15,0,23000,4
51013610,,2313610,510,2024-02-20 10:46:47,557,0,37500,105
51011790,,2311790,510,2024-02-20 10:56:08,25,0,27500,0
51013665,,2313665,510,2024-02-20 10:56:33,2,0,28000,0
51011790,,2311790,510,2024-02-20 10:56:35,24,0,41000,0
51013665,,2313665,510,2024-02-20 10:56:59,9,0,39750,0
51011790,,2311790,510,2024-02-20 10:57:08,16,0,37000,0
51013665,,2313665,510,2024-02-20 10:57:24,3,0,39500,0
51011790,,2311790,510,2024-02-20 10:57:27,2,0,44500,0
51013665,,2313665,510,2024-02-20 10:57:29,6,0,40500,0
51011790,,2311790,510,2024-02-20 10:57:35,9,0,37500,0
51013665,,2313665,510,2024-02-20 10:57:44,3,0,36000,0
51011790,,2311790,510,2024-02-20 10:57:47,8,0,36500,13
