animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51215613,,2315613,512,2024-03-16 00:08:09,346,0,49500,218
51215429,,2315429,512,2024-03-16 00:28:30,715,0,47000,278
51214002,,2314002,512,2024-03-16 00:43:40,1011,0,36500,367
51214926,,2314926,512,2024-03-16 01:00:58,281,0,39000,120
51215499,,2315499,512,2024-03-16 01:43:59,765,0,51500,452
51213011,,2313011,512,2024-03-16 01:57:20,1527,0,46000,517
51215613,,2315613,512,2024-03-16 02:22:51,496,0,49500,372
51213025,,2313025,512,2024-03-16 02:51:39,756,0,43500,440
51214772,,2314772,512,2024-03-16 03:04:27,788,0,41500,448
51214918,,2314918,512,2024-03-16 03:17:47,419,0,24500,202
51215429,,2315429,512,2024-03-16 03:26:20,937,0,47500,362
51214719,,2314719,512,2024-03-16 03:41:57,820,0,49500,493
51215619,,2315619,512,2024-03-16 04:08:07,987,0,42000,410
51215439,,2315439,512,2024-03-16 04:24:34,469,0,37500,171
51214604,,2314604,512,2024-03-16 04:32:26,788,0,44000,358
51214918,,2314918,512,2024-03-16 04:55:58,300,0,26500,148
51214997,,2314997,512,2024-03-16 05:04:45,1128,0,36500,579
51214604,,2314604,512,2024-03-16 05:35:43,244,0,43500,122
51214002,,2314002,512,2024-03-16 06:01:43,205,0,36000,65
51214918,,2314918,512,2024-03-16 06:05:20,250,0,29750,115
51214002,,2314002,512,2024-03-16 06:10:29,469,0,37500,177
51214002,,2314002,512,2024-03-16 06:29:24,94,0,37000,31
51213651,,2313651,512,2024-03-16 06:50:46,764,0,43500,394
51213025,,2313025,512,2024-03-16 07:16:44,584,0,43000,277
51215439,,2315439,512,2024-03-16 07:50:08,701,0,37500,281
51215429,,2315429,512,2024-03-16 08:10:07,950,0,47000,351
51214918,,2314918,512,2024-03-16 08:31:18,200,0,30000,43
51214997,,2314997,512,2024-03-16 08:37:11,674,0,37000,317
51215613,,2315613,512,2024-03-16 09:00:04,799,0,49000,503
51214604,,2314604,512,2024-03-16 09:15:24,838,0,44500,360
51215499,,2315499,512,2024-03-16 09:29:34,630,0,51000,203
51214918,,2314918,512,2024-03-16 09:40:12,481,0,27500,69
51214772,,2314772,512,2024-03-16 09:48:25,1007,0,42000,418
51214926,,2314926,512,2024-03-16 10:05:47,1461,0,38500,352
51213651,,2313651,512,2024-03-16 10:30:20,249,0,43000,84
51213025,,2313025,512,2024-03-16 10:34:33,1237,0,43000,482
51214002,,2314002,512,2024-03-16 10:57:12,792,0,37000,317
51214002,,2314002,512,2024-03-16 11:15:14,344,0,37500,129
51214918,,2314918,512,2024-03-16 11:21:02,607,0,29500,250
51215499,,2315499,512,2024-03-16 11:31:09,420,0,50500,160
51214719,,2314719,512,2024-03-16 11:38:09,723,0,49000,134
51215439,,2315439,512,2024-03-16 11:50:39,45,0,37000,1
51213651,,2313651,512,2024-03-16 11:52:00,69,0,43000,2
51214002,,2314002,512,2024-03-16 11:53:13,113,0,37500,1
51213651,,2313651,512,2024-03-16 11:55:14,28,0,42000,2
51214002,,2314002,512,2024-03-16 11:55:50,48,0,37000,1
51214918,,2314918,512,2024-03-16 11:57:02,55,0,31500,0
51215499,,2315499,512,2024-03-16 12:01:44,825,0,50500,379
51215429,,2315429,512,2024-03-16 12:15:33,1161,0,47000,395
51215619,,2315619,512,2024-03-16 12:34:54,614,0,42000,177
51214604,,2314604,512,2024-03-16 12:45:16,774,0,43500,373
51213651,,2313651,512,2024-03-16 12:58:14,906,0,43500,495
51213011,,2313011,512,2024-03-16 13:13:32,1951,0,44500,691
51215439,,2315439,512,2024-03-16 13:46:14,801,0,37000,289
51214719,,2314719,512,2024-03-16 13:59:51,1350,0,49000,723
51214772,,2314772,512,2024-03-16 14:22:33,1572,0,42500,847
51215619,,2315619,512,2024-03-16 14:48:53,1449,0,41500,733
51214918,,2314918,512,2024-03-16 15:13:02,876,0,32000,465
51213025,,2313025,512,2024-03-16 15:27:38,59,0,42000,31
51214997,,2314997,512,2024-03-16 15:28:41,1268,0,36500,769
51213025,,2313025,512,2024-03-16 15:49:49,1115,0,43000,641
51213651,,2313651,512,2024-03-16 16:08:24,487,0,44500,380
51215499,,2315499,512,2024-03-16 16:16:47,677,0,51000,425
51215429,,2315429,512,2024-03-16 16:28:04,1279,0,47500,638
51214604,,2314604,512,2024-03-16 16:49:23,1152,0,44500,709
51215439,,2315439,512,2024-03-16 17:08:39,618,0,60000,229
51214719,,2314719,512,2024-03-16 17:19:13,1158,0,51000,630
51214002,,2314002,512,2024-03-16 17:38:35,263,0,49000,146
51213011,,2313011,512,2024-03-16 17:42:58,2056,0,47000,855
51214926,,2314926,512,2024-03-16 18:17:14,150,0,63000,97
51215613,,2315613,512,2024-03-16 18:19:44,1308,0,48500,1062
51215499,,2315499,512,2024-03-16 18:41:32,1174,0,52500,774
51215429,,2315429,512,2024-03-16 19:01:13,593,0,48500,293
51214926,,2314926,512,2024-03-16 19:11:06,1400,0,39000,721
51214002,,2314002,512,2024-03-16 19:34:30,53,0,47000,10
51215619,,2315619,512,2024-03-16 19:35:23,847,0,43000,497
51214918,,2314918,512,2024-03-16 19:49:30,305,0,32500,149
51214772,,2314772,512,2024-03-16 19:58:22,832,0,43500,496
51214719,,2314719,512,2024-03-16 20:37:58,630,0,51500,353
51214002,,2314002,512,2024-03-16 20:50:06,1293,0,37500,546
51214002,,2314002,512,2024-03-16 21:13:41,44,0,38500,7
51213651,,2313651,512,2024-03-16 21:16:11,629,0,45000,391
51215439,,2315439,512,2024-03-16 21:26:44,578,0,38000,229
51214604,,2314604,512,2024-03-16 21:36:30,573,0,45500,277
51214918,,2314918,512,2024-03-16 21:46:38,140,0,32500,57
51214997,,2314997,512,2024-03-16 21:51:00,743,0,38500,417
51213025,,2313025,512,2024-03-16 22:03:27,885,0,44000,531
51215439,,2315439,512,2024-03-16 22:52:50,479,0,38500,190
51214926,,2314926,512,2024-03-16 23:00:53,591,0,40000,254
51214918,,2314918,512,2024-03-16 23:19:45,467,0,33000,246
51215619,,2315619,512,2024-03-16 23:30:37,674,0,43500,278
