animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51214719,,2314719,512,2024-04-04 00:02:53,558,0,76000,338
51214604,,2314604,512,2024-04-04 00:29:02,595,0,67000,398
51214926,,2314926,512,2024-04-04 00:39:13,181,0,56500,66
51215619,,2315619,512,2024-04-04 00:54:55,1036,0,68500,509
51214926,,2314926,512,2024-04-04 01:12:20,92,0,56000,16
51215429,,2315429,512,2024-04-04 01:14:08,880,0,76500,523
51215613,,2315613,512,2024-04-04 01:29:31,206,0,73500,97
51214002,,2314002,512,2024-04-04 01:33:17,542,0,58500,235
51215613,,2315613,512,2024-04-04 01:48:12,354,0,73000,217
51214997,,2314997,512,2024-04-04 03:07:49,1133,0,63000,862
51213025,,2313025,512,2024-04-04 03:28:09,841,0,67500,715
51215439,,2315439,512,2024-04-04 03:53:48,1038,0,59000,525
,,,512,2024-04-04 04:15:58,1,0,0,12
51215613,,2315613,512,2024-04-04 04:40:27,455,0,72500,238
51214926,,2314926,512,2024-04-04 04:48:09,1264,0,55500,697
51214918,,2314918,512,2024-04-04 05:18:46,343,0,54000,258
51214772,,2314772,512,2024-04-04 05:52:20,1135,0,68500,693
51214719,,2314719,512,2024-04-04 06:24:50,1089,0,75000,708
51213651,,2313651,512,2024-04-04 06:43:58,1068,0,68500,822
51213011,,2313011,512,2024-04-04 07:02:13,2109,0,73500,1203
51215619,,2315619,512,2024-04-04 07:37:22,1659,0,68000,921
51215429,,2315429,512,2024-04-04 08:05:01,1139,0,76000,862
51214604,,2314604,512,2024-04-04 08:24:04,1161,0,66000,905
51215499,,2315499,512,2024-04-04 08:43:28,1388,0,74000,997
51213025,,2313025,512,2024-04-04 09:06:36,1037,0,67500,1017
51214918,,2314918,512,2024-04-04 09:23:57,864,0,52000,654
51215439,,2315439,512,2024-04-04 09:38:29,1417,0,58500,792
51215613,,2315613,512,2024-04-04 10:02:22,866,0,71000,606
51214997,,2314997,512,2024-04-04 10:16:59,56,0,62500,13
51214002,,2314002,512,2024-04-04 10:18:42,6,0,44500,3
51214772,,2314772,512,2024-04-04 10:20:22,334,0,67500,250
51214926,,2314926,512,2024-04-04 10:26:23,757,0,55000,514
51214719,,2314719,512,2024-04-04 10:39:05,127,0,74000,62
51213651,,2313651,512,2024-04-04 10:43:06,950,0,68500,879
51214997,,2314997,512,2024-04-04 10:59:08,1074,0,63000,938
51214772,,2314772,512,2024-04-04 11:17:18,929,0,68000,695
51214918,,2314918,512,2024-04-04 11:33:07,364,0,53000,265
51214002,,2314002,512,2024-04-04 12:06:33,1060,0,56000,640
51215619,,2315619,512,2024-04-04 12:24:44,1569,0,68500,947
51214926,,2314926,512,2024-04-04 12:50:53,774,0,56000,485
51215429,,2315429,512,2024-04-04 13:03:51,1157,0,77000,734
51213011,,2313011,512,2024-04-04 13:23:13,374,0,74500,221
51214918,,2314918,512,2024-04-04 13:46:08,175,0,54000,140
51214002,,2314002,512,2024-04-04 13:49:47,107,0,57000,56
51214604,,2314604,512,2024-04-04 13:51:38,931,0,67000,768
51215499,,2315499,512,2024-04-04 14:07:13,1489,0,75500,1233
51214719,,2314719,512,2024-04-04 14:32:10,1539,0,74000,1185
51215613,,2315613,512,2024-04-04 14:58:00,1032,0,71000,700
51214604,,2314604,512,2024-04-04 15:15:12,103,0,67000,79
51213025,,2313025,512,2024-04-04 15:17:03,1208,0,69000,1072
51215439,,2315439,512,2024-04-04 15:37:42,1117,0,59000,541
51213651,,2313651,512,2024-04-04 15:56:27,1048,0,70000,928
51213011,,2313011,512,2024-04-04 16:13:55,2485,0,74000,1520
51214918,,2314918,512,2024-04-04 16:55:24,1236,0,53500,1012
51215619,,2315619,512,2024-04-04 17:16:08,180,0,70500,75
51214772,,2314772,512,2024-04-04 17:19:20,1076,0,69000,733
51214002,,2314002,512,2024-04-04 17:37:31,78,0,78250,8
51215429,,2315429,512,2024-04-04 17:38:49,1159,0,77500,750
51215619,,2315619,512,2024-04-04 17:58:08,946,0,70000,577
51215613,,2315613,512,2024-04-04 18:13:54,109,0,72500,59
51214997,,2314997,512,2024-04-04 18:16:11,1416,0,63500,1183
51215613,,2315613,512,2024-04-04 18:39:55,1256,0,73000,1098
51214926,,2314926,512,2024-04-04 19:00:55,1505,0,56500,922
51215499,,2315499,512,2024-04-04 19:26:12,1212,0,78000,929
51214926,,2314926,512,2024-04-04 19:46:29,683,0,57500,394
51214719,,2314719,512,2024-04-04 19:58:04,1299,0,77000,977
51214002,,2314002,512,2024-04-04 20:19:47,1361,0,58000,826
51215439,,2315439,512,2024-04-04 20:42:28,1004,0,59500,508
51213025,,2313025,512,2024-04-04 21:02:59,485,0,70500,416
51214918,,2314918,512,2024-04-04 21:25:51,413,0,56000,322
51214604,,2314604,512,2024-04-04 21:38:37,858,0,68000,697
51213651,,2313651,512,2024-04-04 21:53:18,840,0,70500,814
51215619,,2315619,512,2024-04-04 22:54:00,148,0,70000,16
51215619,,2315619,512,2024-04-04 23:10:33,1480,0,70500,1023
51214918,,2314918,512,2024-04-04 23:37:04,90,0,56000,68
51214772,,2314772,512,2024-04-04 23:43:44,1221,0,69500,882
