animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
51215499,,2315499,512,2024-05-04 00:16:24,555,0,113500,516
51214926,,2314926,512,2024-05-04 00:27:40,405,0,96000,371
51213651,,2313651,512,2024-05-04 00:39:16,1108,0,107000,1356
51215439,,2315439,512,2024-05-04 01:19:19,1557,0,85500,1000
51214918,,2314918,512,2024-05-04 02:36:08,278,0,86500,357
51215439,,2315439,512,2024-05-04 02:54:59,389,0,87000,172
51215439,,2315439,512,2024-05-04 03:23:53,639,0,87500,318
51214997,,2314997,512,2024-05-04 03:58:42,1040,0,100000,1384
51215499,,2315499,512,2024-05-04 04:39:43,890,0,114000,922
51213025,,2313025,512,2024-05-04 04:54:49,957,0,106500,1156
51215613,,2315613,512,2024-05-04 05:31:50,741,0,106500,862
51213011,,2313011,512,2024-05-04 05:48:29,1237,0,113500,1127
51215429,,2315429,512,2024-05-04 06:09:06,1195,0,123500,1327
51214002,,2314002,512,2024-05-04 06:29:32,343,0,88500,216
51214918,,2314918,512,2024-05-04 06:43:45,127,0,86000,114
51214002,,2314002,512,2024-05-04 06:48:25,84,0,88500,26
51214719,,2314719,512,2024-05-04 06:51:51,662,0,114500,540
51214604,,2314604,512,2024-05-04 07:19:15,741,0,99000,764
51213651,,2313651,512,2024-05-04 07:31:44,932,0,110000,1197
51214772,,2314772,512,2024-05-04 07:49:10,1212,0,102750,1165
51214926,,2314926,512,2024-05-04 08:10:33,764,0,95500,478
51214918,,2314918,512,2024-05-04 08:30:44,88,0,85000,66
51214002,,2314002,512,2024-05-04 08:34:14,361,0,88500,267
51214719,,2314719,512,2024-05-04 08:41:17,270,0,114000,123
51214719,,2314719,512,2024-05-04 08:47:49,560,0,114000,450
51214926,,2314926,512,2024-05-04 09:07:15,381,0,95500,392
51214604,,2314604,512,2024-05-04 09:13:52,29,0,98750,5
51215619,,2315619,512,2024-05-04 09:15:28,1065,0,105500,953
51214719,,2314719,512,2024-05-04 09:33:53,476,0,115000,388
