animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50314729,,2314729,503,2024-03-13 00:40:46,130,0,36000,54
50314028,,2314028,503,2024-03-13 01:14:46,605,0,49000,432
50313659,,2313659,503,2024-03-13 01:24:59,684,0,52000,465
50313090,,2313090,503,2024-03-13 01:36:27,796,0,45500,436
50314905,,2314905,503,2024-03-13 01:49:51,672,0,44000,354
50314729,,2314729,503,2024-03-13 02:01:46,79,0,36500,38
50313774,,2313774,503,2024-03-13 02:09:59,357,0,43500,208
50312756,,2312756,503,2024-03-13 02:17:42,302,0,47500,157
50314446,,2314446,503,2024-03-13 02:23:39,572,0,42000,299
50314991,,2314991,503,2024-03-13 02:33:19,585,0,48000,344
50314901,,2314901,503,2024-03-13 02:45:37,681,0,48000,404
50313940,,2313940,503,2024-03-13 02:59:00,488,0,46500,226
50315640,,2315640,503,2024-03-13 03:07:16,864,0,45500,414
50313911,,2313911,503,2024-03-13 03:23:41,588,0,46000,304
50313774,,2313774,503,2024-03-13 03:49:05,401,0,43500,222
50314446,,2314446,503,2024-03-13 04:55:32,175,0,43000,83
50311763,,2311763,503,2024-03-13 04:58:31,385,0,43000,214
50312290,,2312290,503,2024-03-13 05:05:04,898,0,44500,477
50314901,,2314901,503,2024-03-13 05:58:17,468,0,49500,300
50314729,,2314729,503,2024-03-13 06:06:09,378,0,36500,200
50314028,,2314028,503,2024-03-13 06:14:28,739,0,49000,407
50312756,,2312756,503,2024-03-13 06:51:26,426,0,48000,162
50313090,,2313090,503,2024-03-13 07:00:07,716,0,48000,385
50315640,,2315640,503,2024-03-13 07:25:46,570,0,46000,242
50314446,,2314446,503,2024-03-13 07:52:59,462,0,42000,205
50313911,,2313911,503,2024-03-13 08:00:57,524,0,46500,124
50314905,,2314905,503,2024-03-13 08:09:52,884,0,44000,376
50313940,,2313940,503,2024-03-13 08:27:51,740,0,48000,300
50314729,,2314729,503,2024-03-13 08:42:12,400,0,35000,198
50311763,,2311763,503,2024-03-13 08:49:00,1193,0,41500,558
50314729,,2314729,503,2024-03-13 09:10:39,269,0,36000,101
50314991,,2314991,503,2024-03-13 09:15:16,1497,0,48500,760
50313659,,2313659,503,2024-03-13 09:41:16,1070,0,50000,682
50314729,,2314729,503,2024-03-13 09:59:22,144,0,36000,67
50312756,,2312756,503,2024-03-13 10:03:12,219,0,47000,72
50312290,,2312290,503,2024-03-13 10:08:53,872,0,44500,422
50313911,,2313911,503,2024-03-13 10:38:41,646,0,46000,303
50313090,,2313090,503,2024-03-13 10:49:31,465,0,48000,193
50313940,,2313940,503,2024-03-13 10:57:20,547,0,46500,252
50314028,,2314028,503,2024-03-13 11:06:27,418,0,49500,214
50312756,,2312756,503,2024-03-13 11:13:29,932,0,46500,372
50314446,,2314446,503,2024-03-13 11:29:09,802,0,42000,388
50313090,,2313090,503,2024-03-13 11:42:35,358,0,49000,202
50313774,,2313774,503,2024-03-13 11:49:16,1296,0,42500,778
50311763,,2311763,503,2024-03-13 12:20:23,991,0,42500,476
50315640,,2315640,503,2024-03-13 12:40:30,1104,0,46000,480
50314028,,2314028,503,2024-03-13 12:58:58,1140,0,50500,693
50314729,,2314729,503,2024-03-13 13:18:06,10,0,60500,6
50313940,,2313940,503,2024-03-13 13:18:20,801,0,47000,393
50314901,,2314901,503,2024-03-13 13:31:45,1071,0,49000,635
50314729,,2314729,503,2024-03-13 13:49:40,84,0,35000,57
50314905,,2314905,503,2024-03-13 13:51:04,1272,0,44000,665
50313940,,2313940,503,2024-03-13 14:12:24,31,0,49000,0
50312756,,2312756,503,2024-03-13 14:14:02,316,0,47000,122
50313911,,2313911,503,2024-03-13 14:19:26,955,0,46000,530
50313659,,2313659,503,2024-03-13 14:35:25,403,0,52000,256
50312290,,2312290,503,2024-03-13 14:42:16,1087,0,44500,584
50314729,,2314729,503,2024-03-13 15:00:23,214,0,36000,142
50314446,,2314446,503,2024-03-13 15:03:57,773,0,61500,399
50315640,,2315640,503,2024-03-13 15:16:50,823,0,46500,355
50313090,,2313090,503,2024-03-13 15:30:33,686,0,47000,443
50312756,,2312756,503,2024-03-13 15:41:59,203,0,47500,87
50313940,,2313940,503,2024-03-13 15:45:22,175,0,48500,87
50312756,,2312756,503,2024-03-13 15:48:17,352,0,47500,171
50314729,,2314729,503,2024-03-13 15:54:12,415,0,36000,258
50313940,,2313940,503,2024-03-13 16:01:11,420,0,48500,209
50313774,,2313774,503,2024-03-13 16:09:57,590,0,43500,419
50314028,,2314028,503,2024-03-13 16:19:52,839,0,51500,530
50313659,,2313659,503,2024-03-13 16:33:56,893,0,51750,570
50314991,,2314991,503,2024-03-13 16:49:29,1125,0,48000,823
50313090,,2313090,503,2024-03-13 17:08:26,638,0,48000,408
50314446,,2314446,503,2024-03-13 17:19:11,695,0,42500,359
50314905,,2314905,503,2024-03-13 17:30:46,323,0,46500,181
50312756,,2312756,503,2024-03-13 17:36:09,713,0,48000,372
50314901,,2314901,503,2024-03-13 17:50:03,827,0,49000,595
50313911,,2313911,503,2024-03-13 18:03:50,744,0,47500,428
50313940,,2313940,503,2024-03-13 18:16:18,545,0,48500,282
50312290,,2312290,503,2024-03-13 18:25:35,828,0,45500,488
50314729,,2314729,503,2024-03-13 18:41:56,384,0,36500,267
50315640,,2315640,503,2024-03-13 18:48:20,405,0,45000,198
50311763,,2311763,503,2024-03-13 18:55:09,705,0,43000,440
50314729,,2314729,503,2024-03-13 19:07:02,500,0,36500,263
50315640,,2315640,503,2024-03-13 19:17:23,680,0,45000,333
50313774,,2313774,503,2024-03-13 19:45:33,868,0,44000,610
50314446,,2314446,503,2024-03-13 20:02:03,625,0,43000,349
50314905,,2314905,503,2024-03-13 20:12:40,633,0,45500,341
50312756,,2312756,503,2024-03-13 20:56:17,437,0,49000,117
50313090,,2313090,503,2024-03-13 21:21:16,528,0,50000,320
50313911,,2313911,503,2024-03-13 21:32:06,592,0,47500,355
50313659,,2313659,503,2024-03-13 21:42:01,679,0,52500,470
50314901,,2314901,503,2024-03-13 21:59:01,573,0,50500,367
50311763,,2311763,503,2024-03-13 22:08:34,814,0,43500,434
50313940,,2313940,503,2024-03-13 22:35:40,397,0,49000,168
50315640,,2315640,503,2024-03-13 22:46:03,688,0,47500,294
50314729,,2314729,503,2024-03-13 23:30:28,389,0,37500,202
50314446,,2314446,503,2024-03-13 23:40:11,160,0,44000,62
50312290,,2312290,503,2024-03-13 23:46:57,862,0,46500,453
