animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50311763,,2311763,503,2024-03-09 00:03:39,1418,0,38000,753
50314991,,2314991,503,2024-03-09 00:29:19,487,0,45500,355
50314446,,2314446,503,2024-03-09 00:40:09,629,0,38000,323
50312756,,2312756,503,2024-03-09 00:52:40,251,0,44000,111
50314729,,2314729,503,2024-03-09 01:00:06,120,0,32500,38
50313940,,2313940,503,2024-03-09 01:05:11,504,0,44000,226
50314905,,2314905,503,2024-03-09 01:13:43,358,0,41500,178
50313774,,2313774,503,2024-03-09 01:21:43,637,0,40500,385
50312756,,2312756,503,2024-03-09 01:46:32,265,0,44000,98
50313659,,2313659,503,2024-03-09 01:52:55,698,0,48000,449
50315640,,2315640,503,2024-03-09 02:38:07,394,0,42500,160
50314901,,2314901,503,2024-03-09 02:44:45,621,0,45500,385
50314028,,2314028,503,2024-03-09 03:28:11,604,0,46000,336
50315640,,2315640,503,2024-03-09 04:05:34,43,0,43000,3
50313940,,2313940,503,2024-03-09 04:11:27,390,0,44500,161
50313090,,2313090,503,2024-03-09 04:26:46,636,0,46000,303
50314991,,2314991,503,2024-03-09 05:04:39,245,0,46000,146
50312756,,2312756,503,2024-03-09 05:14:56,323,0,44000,148
50314905,,2314905,503,2024-03-09 05:22:21,516,0,41000,223
50315640,,2315640,503,2024-03-09 05:38:54,325,0,42000,122
50314446,,2314446,503,2024-03-09 05:52:37,668,0,38500,287
50313911,,2313911,503,2024-03-09 06:39:53,563,0,43000,234
50312756,,2312756,503,2024-03-09 06:54:27,108,0,43500,22
50313774,,2313774,503,2024-03-09 06:57:41,362,0,40500,160
50314729,,2314729,503,2024-03-09 07:05:44,269,0,31000,106
50314028,,2314028,503,2024-03-09 07:43:37,966,0,46000,489
50314729,,2314729,503,2024-03-09 08:01:42,151,0,30000,26
50315640,,2315640,503,2024-03-09 08:05:28,157,0,42500,22
50315640,,2315640,503,2024-03-09 08:11:42,528,0,42000,214
50312290,,2312290,503,2024-03-09 08:20:38,695,0,39500,275
50313090,,2313090,503,2024-03-09 08:42:37,669,0,45000,291
50313911,,2313911,503,2024-03-09 08:55:47,399,0,42500,158
50314905,,2314905,503,2024-03-09 09:02:54,503,0,41000,218
50312756,,2312756,503,2024-03-09 09:13:18,379,0,43500,198
50314446,,2314446,503,2024-03-09 09:23:14,452,0,38500,211
50313659,,2313659,503,2024-03-09 09:30:50,645,0,47000,173
50313659,,2313659,503,2024-03-09 09:43:36,613,0,47500,363
50311763,,2311763,503,2024-03-09 09:57:35,21,0,38500,8
50314991,,2314991,503,2024-03-09 09:59:59,153,0,45000,67
50314729,,2314729,503,2024-03-09 10:02:57,103,0,30500,71
50314901,,2314901,503,2024-03-09 10:04:40,537,0,45000,275
50314729,,2314729,503,2024-03-09 10:13:45,114,0,31000,23
50313774,,2313774,503,2024-03-09 10:18:22,825,0,40000,386
50314905,,2314905,503,2024-03-09 10:32:11,251,0,41000,54
50314905,,2314905,503,2024-03-09 10:38:23,258,0,41000,116
50311763,,2311763,503,2024-03-09 10:42:53,1011,0,38000,407
50314729,,2314729,503,2024-03-09 11:05:04,238,0,31000,103
50315640,,2315640,503,2024-03-09 11:15:46,662,0,42000,264
50311763,,2311763,503,2024-03-09 11:27:12,850,0,38500,338
50313940,,2313940,503,2024-03-09 11:41:57,577,0,42500,229
50313090,,2313090,503,2024-03-09 12:00:35,829,0,45500,399
50313090,,2313090,503,2024-03-09 12:16:25,185,0,45750,80
50314446,,2314446,503,2024-03-09 12:35:40,466,0,38000,228
50314028,,2314028,503,2024-03-09 12:43:50,867,0,46000,488
50314901,,2314901,503,2024-03-09 12:58:25,758,0,46000,424
50312290,,2312290,503,2024-03-09 13:11:03,1074,0,40500,574
50314991,,2314991,503,2024-03-09 13:30:27,218,0,45250,82
50314991,,2314991,503,2024-03-09 13:38:12,958,0,44500,567
50312756,,2312756,503,2024-03-09 13:54:21,738,0,43500,296
50313659,,2313659,503,2024-03-09 14:06:43,858,0,48000,596
50313911,,2313911,503,2024-03-09 14:21:05,1001,0,42000,444
50314729,,2314729,503,2024-03-09 14:37:54,518,0,31000,263
50314905,,2314905,503,2024-03-09 14:46:32,657,0,41500,354
50313940,,2313940,503,2024-03-09 14:57:29,1083,0,43000,521
50314028,,2314028,503,2024-03-09 15:15:39,518,0,47000,323
50314729,,2314729,503,2024-03-09 15:24:21,54,0,28500,28
50314446,,2314446,503,2024-03-09 15:25:27,776,0,38500,410
50313774,,2313774,503,2024-03-09 15:38:35,223,0,57000,141
50311763,,2311763,503,2024-03-09 15:42:26,457,0,39500,240
50315640,,2315640,503,2024-03-09 15:50:15,1028,0,41000,529
50311763,,2311763,503,2024-03-09 16:07:27,787,0,39500,454
50312756,,2312756,503,2024-03-09 16:20:54,606,0,44500,362
50314729,,2314729,503,2024-03-09 16:31:04,360,0,31500,216
50314901,,2314901,503,2024-03-09 16:37:04,608,0,46000,412
50314446,,2314446,503,2024-03-09 16:48:27,181,0,38750,85
50312290,,2312290,503,2024-03-09 16:51:32,766,0,42000,421
50314729,,2314729,503,2024-03-09 17:05:57,16,0,31250,11
50314991,,2314991,503,2024-03-09 17:06:37,681,0,46000,450
50314729,,2314729,503,2024-03-09 17:18:14,177,0,33500,67
