animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
50715012,,2315012,507,2024-03-02 00:01:06,317,0,35000,112
50715010,,2315010,507,2024-03-02 00:17:49,259,0,30000,76
50715081,,2315081,507,2024-03-02 00:24:41,359,0,25000,156
50715985,,2315985,507,2024-03-02 00:31:32,948,0,32000,462
50715074,,2315074,507,2024-03-02 00:51:05,525,0,35000,226
50715978,,2315978,507,2024-03-02 01:15:27,715,0,26000,185
50715002,,2315002,507,2024-03-02 01:29:23,457,0,41500,205
50715010,,2315010,507,2024-03-02 01:37:55,326,0,30500,107
50715076,,2315076,507,2024-03-02 01:45:23,394,0,28000,155
50715974,,2315974,507,2024-03-02 01:52:12,216,0,26500,44
50715974,,2315974,507,2024-03-02 02:01:29,115,0,27000,20
50715968,,2315968,507,2024-03-02 02:07:31,631,0,34500,322
50715012,,2315012,507,2024-03-02 02:18:06,306,0,35000,129
50715978,,2315978,507,2024-03-02 02:24:23,242,0,26000,76
50715915,,2315915,507,2024-03-02 02:28:38,146,0,39500,81
50715001,,2315001,507,2024-03-02 02:32:07,289,0,28500,128
50715974,,2315974,507,2024-03-02 02:38:34,127,0,27000,21
50715974,,2315974,507,2024-03-02 02:42:42,191,0,27000,35
50715081,,2315081,507,2024-03-02 02:50:32,290,0,24500,79
50715974,,2315974,507,2024-03-02 03:09:57,73,0,26500,9
50715074,,2315074,507,2024-03-02 03:24:11,25,0,35000,0
50715074,,2315074,507,2024-03-02 03:50:39,528,0,35000,268
50715001,,2315001,507,2024-03-02 04:01:28,282,0,28500,118
50715010,,2315010,507,2024-03-02 04:08:12,51,0,30000,10
50715978,,2315978,507,2024-03-02 04:09:46,376,0,26500,156
50715076,,2315076,507,2024-03-02 04:18:45,451,0,28500,187
50715974,,2315974,507,2024-03-02 04:27:00,167,0,27000,42
50715083,,2315083,507,2024-03-02 04:30:43,469,0,41000,274
50715915,,2315915,507,2024-03-02 04:38:41,295,0,39000,180
50715081,,2315081,507,2024-03-02 04:48:24,336,0,24500,91
50715974,,2315974,507,2024-03-02 04:54:09,283,0,27000,73
50715012,,2315012,507,2024-03-02 05:29:38,272,0,35500,104
50715974,,2315974,507,2024-03-02 05:34:25,189,0,27000,39
50715010,,2315010,507,2024-03-02 05:38:09,324,0,29500,126
50715985,,2315985,507,2024-03-02 05:47:50,712,0,32500,336
50715974,,2315974,507,2024-03-02 06:00:02,50,0,27500,8
50715974,,2315974,507,2024-03-02 06:02:53,59,0,27000,0
50715012,,2315012,507,2024-03-02 06:20:00,126,0,35500,39
50715081,,2315081,507,2024-03-02 06:41:55,190,0,24500,60
50715915,,2315915,507,2024-03-02 06:45:52,540,0,33500,347
50715002,,2315002,507,2024-03-02 06:56:55,563,0,40500,197
50715074,,2315074,507,2024-03-02 07:06:26,597,0,35500,315
50715990,,2315990,507,2024-03-02 07:16:59,319,0,36500,86
50715974,,2315974,507,2024-03-02 07:24:19,145,0,27000,14
50715990,,2315990,507,2024-03-02 07:27:03,640,0,37000,278
50715974,,2315974,507,2024-03-02 07:39:45,58,0,26500,0
50715011,,2315011,507,2024-03-02 07:40:58,410,0,26000,109
50715083,,2315083,507,2024-03-02 07:47:48,3,0,51000,7
50715011,,2315011,507,2024-03-02 07:47:51,4,0,54250,0
50715083,,2315083,507,2024-03-02 07:47:55,370,0,40500,199
50715010,,2315010,507,2024-03-02 07:54:09,398,0,29500,95
50715076,,2315076,507,2024-03-02 08:02:49,418,0,29000,179
50715010,,2315010,507,2024-03-02 08:10:07,263,0,29500,80
50715974,,2315974,507,2024-03-02 08:14:58,174,0,26500,29
50715968,,2315968,507,2024-03-02 08:18:04,374,0,34500,130
50715978,,2315978,507,2024-03-02 08:25:17,373,0,26000,119
50715012,,2315012,507,2024-03-02 08:31:53,255,0,35000,83
50715968,,2315968,507,2024-03-02 08:38:10,595,0,34000,301
50715081,,2315081,507,2024-03-02 08:49:00,287,0,24500,113
50715978,,2315978,507,2024-03-02 09:01:13,247,0,25500,82
50715081,,2315081,507,2024-03-02 09:11:33,63,0,0,722
50715002,,2315002,507,2024-03-02 09:19:18,154,0,40500,68
50715081,,2315081,507,2024-03-02 09:22:00,4,0,0,4
50715002,,2315002,507,2024-03-02 09:25:09,149,0,41000,52
50715001,,2315001,507,2024-03-02 09:30:11,148,0,27500,55
50715010,,2315010,507,2024-03-02 09:32:43,181,0,29500,71
50715974,,2315974,507,2024-03-02 09:36:11,206,0,26000,41
